TGrepID	EntireSentence	context	BestResponse
77759:32	but i think it would be nice if some of the parents would be around for a few more hours.	###that's true,###yeah.###.###you want --n4031eb to be around for the crisis and things like that,### and, but it's not quite so much the hand-holding and peanut butter and jelly making.###.###that's right.###.###.###um, yeah,### that's, that's for sure.###that's for sure,### what do you, do you have any feelings as to the trends that you see --n403507.###.###well, it lo-, o-,###the one trend i would say --n403657 is that with so many more women choosing professional careers, there are fewer of them home in the afternoons,###.###uh-huh.###.###and i don't think it needs --n4037f7 to be the mothers,	but i think it would be nice if all of the parents would be around for a few more hours.
2180:39	so we have, both of us have some money in an i r a that we're also trying --n40381f to figure --n40382e,	###.###uh-huh.###.###so, we don't have any long term, you know, in stocks, or anything like that right now,###so.###.###yeah,###mostly what we're doing, we've worked, we've done --n403075 the, uh, coda account with t i where they, we put in so much a month --n4030c8,### and then they,###or so much a pay check###and then they match it.###.###yeah,###that's what we're doing --n40338c.###.###so that's, that's worked out pretty good###and then, i used --n4034a8 to work for t i###and i have,###when i retired from there, or left --n40357e, i took the money i that i had --n4035ad in mine and put it in an i r a###and we had an out, we had an existing i r a	so we have, both of us have all money in an i r a that we're also trying --n40381f to figure --n40382e,
2454:46	and where we are --n4008ca now, what we're doing --n4008e9 is some very big lawsuits that --n400908 happen --n400913 to have a heck of a lot of boxes of documents.	###.###bye-bye.###.###.###okay, um,###i don't know about you###but where i am --n4000aa we have a like an extremely lax dress policy at work###and it varies like every day. i mean from jeans one day to business suits the next.###.###.###it's pretty bad,###but it's true, you know,###they tend --n40032a to try --n400339 to be, you know, real lax###and supposedly the policy is like, you know, we, you know, we, hire these wonderful creative people###and we don't want --n400531 to smush their creativity, you know.###we want --n4005de to go ahead and let them do what ever they want --n400611.###and, you know, you really will see people in in jeans one day and business suits the next.###.###well, i'm kind of that way too.###i work in the legal department	and where we are --n4008ca now, what we're doing --n4008e9 is all very big lawsuits that --n400908 happen --n400913 to have a heck of a lot of boxes of documents.
86408:11	in fact some of the days we froze.	###.###uh-huh.###.###and it just seemed like it would be a fun place to go --n4012df.### and, so we, we didn't really have enough time.###.###yeah.###oh i'm sure it was wonderful.###.###we had about, a little bit less than two weeks.###.###uh-huh.###.###and as always, it don-, it seems a bit, uh, rushed.###we do a lot of traveling around.###we rented a car and drove pretty much everywhere.###.###was it hot.###.###no,	in fact all of the days we froze.
108737:78	and, uh, a lot of it is, has a lot --n400987 to say --n400996, or some of it has a lot --n4009c5 to say --n4009d4,	### i, um, i was thinking about it for a long time,###and i like basically almost every form of music and type of music.###um, i don't have a whole lot of dislikes.###i, um, like jazz, um, especially the blues,###and, uh, i like, uh, a lot of the, uh, of course the classics, um, everything back from bach and, and beethoven and chopin and, um, just in general everything.###.###uh-huh.###.###um, i enjoy, uh, a lot of the, the modern forms, um, uh,###.###do you like, like rock and those kind of things punk even.###.###right,###right.###.###.###uh, well, that gets,###.###.###some of the punk, um, when i was in high school --n400814, that was, uh, one of the big things, was punk music,	and, uh, a lot of it is, has a lot --n400987 to say --n400996, or all of it has a lot --n4009c5 to say --n4009d4,
26819:29	and, i think, that they could get some results from that, because there are a lot of people who --n404847 are volunteer and community minded,	### it wouldn't take up much, much, it would take up more time than anything###but it wouldn't take up a lot of money.###.###yeah.###.###they wouldn't have --n404498 to spend money --n4044ab advertising and things like that.###.###yeah.###that's right.###.###you go to school###and you have a kind of a captive audience,### get them all in the auditorium,###.###yeah.###.###and you, you give them your speech and maybe a little slide show or something,###.###uh-huh.###.	and, i think, that they could get all results from that, because there are a lot of people who --n404847 are volunteer and community minded,
50370:29	i, i think some of these people that they claim --n404dbd as middle eastern experts don't, don't have a clue sometimes.	###.###you know, it, they, they're, they're so completely different culturally and socially and and religiously,###.###uh-huh.###.### it's just, it was very strange.###.###i believe it.###.###it was very interesting.###.###yeah,###yeah,### i can, i can, i can believe that.###yeah,### i, i don't claim --n404c3d to have an in-depth understanding by any means,###but, uh,###.###now i,###shoot,	i, i think all of these people that they claim --n404dbd as middle eastern experts don't, don't have a clue sometimes.
2767:14	i've done some of the other speech programs,	###or it would me, you know.###.###it's one of those slippery attorneys coming in here.###.###yeah,###yeah,### look at this slick guy,###i wonder what kind of money does he make --n409055,###uh-huh.###.###.###i can see it now.###well it --n409145 was good to talk to you.###it was really enjoyable.###.###yeah,### this is, this is kind of a fun project.###.###it really is.###.	i've done all of the other speech programs,
115490:21	and even like reading some new age things, things that i don't quite believe in --n402ae3,	###and that's what --n40257c made me want --n40258f to read the book.###.###uh-huh.###.###candice bergen was in the movie.###i'm a real big fan of hers###so,###.###yeah.###cool,###see, i also read a lot of books about music --n402795 because i'm interested in that and fair number of stuff about science and also philosophy things.###.###uh-huh.### i like, i like --n402932 to read some of the philosophy stuff.###.###like,###.###.###uh-huh.###like, let's see,	and even like reading all new age things, things that i don't quite believe in --n402ae3,
60662:8	but some of the internal news and the news services,	###.###uh-huh.###.###yeah,### it, it,###.### wh-, what kind of time frame is it, uh, looking --n400c01 for the, uh, different shifts up there.###.###i,###who --n400d27 knows.###.###is it, uh,###basically, i had read that they're just looking at --n400dd1 relocating them all to mckinney is it --n400df4, texas,###.###no,###all means about fifteen to twenty percent, of, of, oh,###.###oh, wow.###.###i'm sure the number's s-, somewhere classified	but all of the internal news and the news services,
