TGrepID	EntireSentence	context	BestResponse
28711:26	and the guys that, some of the guys that --n40759a run this place are very tight	###.###huh-uh.###.###it's just the audit department happened --n406c9c to be just a little behind the times because the, uh, the senior vice president, over audits, is cheap.###.###huh-uh.###.###and it --n406e45's real hard to pry money --n406e68 out of him to, to do these things --n406e9b,###but i was, i was able --n406fc7 to convince him that it would be cost effective and that our board presentations would be much better###and,###.###right.###.###um.###.###we find it hard to believe --n407193 --n40719a sometimes, or hard to understand --n4071c1 when, uh, we work for a computer company --n4071f0, and, uh,###how are we supposed --n40737a to present the imagine that we're supposed --n4073a1 to present --n4073b0 with equipment that --n4073c3's outdated, that --n4073da's obsolete --n4073e9###.###yeah.###.	and the guys that, all of the guys that --n40759a run this place are very tight
127456:31	oh, i, i know some of the people.	###well, i think so, too.### i, i just, admire her a lot.###.###yeah.###.###and, uh, i ho-, i really hope she does well.###but she's, uh, n-, you know, probably more popular --n40491f out of the state than she is here, although she did manage --n40495e to win.###.###right.###.###but look who she was running against --n404aef, you know.###.###well, yeah,###anybody could beat claytie in texas.###.###he shot himself in the foot so many times.###.###.###how did you get on this t i thing --n404cc2.###.	oh, i, i know all of the people.
66134:57	i, uh, i'm trying my best right now --n401580 to pay off some of mine.	###and that's, that's how a lot of people get into trouble --n400d32.###.###yeah.### i've got, i've got two that i, you know, that usually i'll have a balance on --n400e78.###.###uh-huh.###.###and then all of the others i just try --n400fff to use --n40100e kind of like you would an american express card and, and pay it off every month.###.###right.###.###and that way i feel like i'm getting, you know, a thirty day loan.###.###yeah.###.###but i don't have --n4012a4 to worry about, you know, --n4012c7 running them up --n4012da too high, except at christmas.### then they usually go, then they usually get run --n401406 up pretty good.###.###yeah.###well, you have a lot of discipline.	i, uh, i'm trying my best right now --n401580 to pay off all of mine.
166774:13	but there's some of the day-to-day needs that they just are not able --n401464 to deal with --n401477 physically anymore.	###but, uh, my great-grandfather was put --n4009ad in a nursing home when he was a hundred and three --n4009e0.###.###uh-huh.###.###and, uh, died six weeks after they put him in the home.###.###yeah.###and i'm sure that kind of thing would influence your f-, grandfather's feelings.###because, uh, i th-, you know, i think for a lot of people it really is the decision of, do they still have some of their life left.### and and, for, for, i'm sure, a lot of people going into a nursing home it's like saying my life is over###.###uh-huh.###.###and i'm just here for the rest of the stay.###and so i, you know, i guess most of the time when i think about somebody going into a nursing home --n401137, it's more a case of where they are not able --n40116e to look after their day-to-day needs --n40118d.###yeah###.###uh-huh.###.###they have can look after a lot of things	but there's all of the day-to-day needs that they just are not able --n401464 to deal with --n401477 physically anymore.
24580:124	and, and it's and it's based --n403044 on, on a perception that someone has --n403077 as how a drug user would behave --n40309a when some drug users behave, uh, normal --n4030c5, uh, you know.	###.###.###right.###.###but i think that might be a violation of someone's rights.###if someone's having personal problems --n402c07 for some reason that --n402c1e's causing them to h-, behave differently###.###right.###.###and their manager assumes they have a drug problem###.###.###i mean if someone assumed that of me, i would be upset.###.###right,###right.###yeah,### it, it would almost be like a, a, uh...###.###it's an accusation,	and, and it's and it's based --n403044 on, on a perception that someone has --n403077 as how a drug user would behave --n40309a when all drug users behave, uh, normal --n4030c5, uh, you know.
130087:11	what are some of the things they don't recycle --n402650 --n402657.	###.###uh, uh-huh.###.###so if you recycle things, of course, then you don't have all that weight in there.###.###yeah,###i do find that i don't have as much to throw --n4022d3 away because all the bulky things are, are being tossed --n402306 in with the recycling.###.###right.###.###.###that's right.###.###.###yeah.###.###.###yeah.###.###and, uh, i don't know what they could do more of --n40251c exactly around here right now other than, uh,	what are all of the things they don't recycle --n402650 --n402657.
46609:15	and especially not in some of these big cities,	###uh-huh.###.### an, it, an i feel bad for the policeman, because he's out there every day facing these people. this, this craziness, you know, people with, uh, automatic weapons and, uh, all this other stuff and trying --n4088d5 to do a job###.###uh-huh.###.###.###right.###.###and let's face it,###what do they get paid --n408b93.###.###right,###not much.###.###twenty thousand dollars a year, if they're lucky.###i wouldn't do it for that.###.###yeah,###huh-uh,	and especially not in all of these big cities,
66763:14	but, um, some of these people are just out and out brutal.	###that, you know,###you, never know when they're going --n4088a7 to turn or hurt the next person --n4088ca because it --n4088d9 doesn't really matter to them whether someone else gets hurt --n40890c or not.###.###yeah,###yeah,###i agree.###.###and so i go, le-,###these are the kind of people i would like --n408b54 to ye-, get --n408b77 out of here and get --n408b92 out of circulation and say i don't, we don't accept your kind in our society.###.###yeah,###i agree,### i, i've, i have, uh, a low tolerance for that kind of, uh, that kind of person.###and, uh, as far as, uh, you know###there are some, some other crimes that i think, uh, you know, uh,###kidnapping, um, you know, when they,###i mean kidnapping per se has a certain, uh, uh, fine and penalty associated with it,###.###uh-huh.###.	but, um, all of these people are just out and out brutal.
37349:44	i, well i see, i think --n4046da some people wanting --n4046ed to stay home more and take care of the children.	###i just,###i know it's going --n403d7f to be a slow change.###uh, i, i feel as though a lot of people are going back to --n403e59 just having a one wage earner.###i mean i'm just thinking of my circle of people that i know --n403f9b.###i know quite a few people who --n404076 have decided --n404085 to not have both, both, both, uh, couples, you know, both, uh, of the parents work.###.###yeah.###.###and yet, uh, i, i we-,###i hope --n404348 to see employer based, you know, helping out. you know, child, uh, care centers at the place of employment and, and things like that, that --n4043d3 will help out.###.###uh-huh.###.###what do you think --n404594,###do you think we are, setting a trend.###.###i don't,###.###.###yeah,	i, well i see, i think --n4046da all people wanting --n4046ed to stay home more and take care of the children.
140818:55	well, we've heard bad, we've heard some bad things about some of those, you know,	###uh-huh.###.###and we can't because it's not accustomed to --n403056 being on a leash###.###yeah.###.###and so it, i mean this dog really feels like it's being killed --n403153 or something when you try --n40316e to, you know, tug on it --n403195 to walk it --n4031a8.###i mean, it just goes like a mad dog,###i mean it just jumps up and down and starts --n4033ed yapping,###and it's, you know, i mean, it's not even close to even being trained --n4034cd on a leash.###.###does it, oh.###.###.###uh-huh.###.###.###you know, maybe you nee-, you can get it signed --n403671 up this spring or summer for some of the dog obedience classes.###.###uh-huh.well, 	we've heard bad, we've heard some bad things about all of those, you know,
