TGrepID	EntireSentence	context	BestResponse
157519:107	i'd read one book, i think it was calls --n403230 trial by jury of all things, that, uh --n40325f went through and interviewed a bunch of jurors in some of the big cases, and in many cases --n4032b2 looking at what --n4032c5 had, at the evidence afterwards as to whether the decision was right, went back to the jurors, uh, based on the deliberations.	### and, and i've never gotten up there --n40223d to answer any of the questions.###uh, i,###yeah,###i also think that would be really good.###i,###.###well, the people i know --n40242e who --n402439 have served have said that usually what --n40245c ends up --n40246b happening is that, you know, after initially finding out where people stand --n4024ae, that the whole deliberation usually results, if there is a, you know, something like a nine, three or, or more severe and, and the people in the majority trying --n40255d to convince the minority that they're right###.###uh-huh.###.###and in fact, i'm not sure that that's any more, uh, liable --n40293f to get rid --n402952 of the reasonable doubt than, than anything else.###.###well, the, the one thing that i know --n402ae2 does seem --n402af1 to happen from people i've talked to --n402b1c on this, is that in the situation you just said --n402b53 where it's nine to three, or some such number --n402b86, that there's, an effect --n402bad starts --n402bb8 being that there's starts --n402bd3 being a lot of peer pressure going on###.###uh-huh.###.###and that that, uh, peer pressure,###and in some cases if it's a long trial, the desire --n402feb of people --n402ffa to get out of there and not be stuck --n403025 in there for a very long time, that people are changing their minds for the wrong reasons.###.###yeah,	i'd read one book, i think it was calls --n403230 trial by jury of all things, that, uh --n40325f went through and interviewed a bunch of jurors in all of the big cases, and in many cases --n4032b2 looking at what --n4032c5 had, at the evidence afterwards as to whether the decision was right, went back to the jurors, uh, based on the deliberations.
42132:18	the same thing goes with some of these insanity pleas, you know.	###.###yeah,###and those kind of people, i'm sorry, you don't reform them, you know,###.###no,###i don't think,###.###i really beli-,###you don't.###.###huh-uh.###.###if they're the kind of people that --n404808 commit these, excuse me, grotesque crimes and have done it over and over and over again, you don't reform those kind of people.###.###huh-uh,###and being under the influence of drugs is no excuse to me.###.###no,###no,###and i don't know,	the same thing goes with all of these insanity pleas, you know.
156671:38	but if you could find a way to prevent some of it --n4034fe, and i'm not sure what it would be --n40352d. it would be money better --n40354c spent than,	###but a lot of it's because everything society wants --n402e6d, we are supposed --n402e84 to do --n402e93.###.###uh-huh.###.###but that's another subject###but,###.###well, that's probably true.###w-,###.###anyway, i dealt with two or three kids --n403089 today that --n403098 are going --n4030a7 to end up where somebody has, making a decision what to do --n4030e6 with them --n4030f5.###.###um, yeah,###i guess that's not an easy solution.### there's, there's no easy solution for that.###.###uh-huh.###.###.### i don't, i don't know that there is an easy solution,	but if you could find a way to prevent all of it --n4034fe, and i'm not sure what it would be --n40352d. it would be money better --n40354c spent than,
132933:57	some of the cars that i got --n4013fe were like the toyota camry and the nissan maxima and some of the competitors	###but we just bought another used car, a couple weeks ago, actually.###.###uh-huh,###yeah###me too.###.###.###so what car do you drive --n40106c.###what is it --n4010cb.###.###uh, mine is a honda accord.###.###uh-huh,###we almost bought one of those.###do you like it.###.###yeah,###i do,###and, and, um, it's funny because, after i bought it, i was doing a lot of business --n4012ca traveling,###and i,	some of the cars that i got --n4013fe were like the toyota camry and the nissan maxima and all of the competitors
133518:49	well, it went pretty well, uh, other than the fact that we encountered some, uh, problems that you run across --n40027c in older homes with plumbing, which one thing led to another --n4002b3,	### and then they and then the people default on the loans.###.###and then they don't provide very much education.###.###.###yes.###.###well, i would have --n4041eb to agree with you if there are circumstances like that, uh, around, uh,###and i, i, i can't confess to --n404339 having any substantial knowledge of that sort of thing,### but, but --n404461 taking what you're saying --n40447c at face value, then i would have --n4044a3 to agree with completely.###.###yeah.###.###.###you've done.###.###our most recent series of projects i guess --n400074, was, inside was, uh, we remodeled a bathroom recently.###.###well, how did it go --n4001c5.###.	well, it went pretty well, uh, other than the fact that we encountered all, uh, problems that you run across --n40027c in older homes with plumbing, which one thing led to another --n4002b3,
134021:50	and i think that it's, it's very surprising some of these very expensive volvos can be gotten --n403642 for a lot less money than you would think if you're willing --n40367d to buy ones that --n403694 are about, the vintage of the cars that you and i currently own --n4036d3	###yes,###it just, just sits there and purrs,###and you, all you got --n403183 to do --n403192 is the main major thing of changing that oil and that filter.###i get six hundred miles on a tank of gas.###.###oh, i know.###it's really amazing.###.###yeah.###.###it's, uh,,###.###beautiful, beautiful machine.###.###absolutely,###.###.###incredible.###so, um, yeah,###anyway, i've been looking at the prices of these cars and, and so forth,	and i think that it's, it's very surprising all of these very expensive volvos can be gotten --n403642 for a lot less money than you would think if you're willing --n40367d to buy ones that --n403694 are about, the vintage of the cars that you and i currently own --n4036d3
148561:14	i mean, some people sing,	###yeah,###it sure is,###yeah.###.###al jarreau, he's somebody i like --n40363b.###he's pretty, kind of jazz inspired but but still kind of pop, too.###.###uh-huh.###.###.###yeah,###i like his,###he has a nice smooth voice.###.###oh, yeah,###and, you know, what --n4038cf i like --n4038de the most about him, is, i've gone --n40390d to see him in concert, and he always, he looks like he's having fun.###.###yeah,###sure.###.	i mean, all people sing,
121941:10	they have some delicious, delicious things,	###.###and, um, we're, we're just getting into the fajitas and all that stuff that you could,###.###sure.###.###do you know what a fajita is --n403e5f.###.###yeah.###yeah,###.###yeah.###.###i've been down to texas a few times, and, uh, had, uh, the pleasure of their good mexican, cuisine down there.###.###okay.###.###.###yes.###.###.	they have all delicious, delicious things,
129083:10	they have some good management principals in this new generation.	###.###it was crowded.###.###not in a crowd like that.###.###.###huh-uh.###.###no.###.###it was like, uh, want an autograph, want --n40264a to stand in line for about four hours.###.###yeah.###.###.###wow.###.###it was a pretty crowded place.###.###huh.	they have all good management principals in this new generation.
19360:7	and some of the countries that --n406266 were forced --n406275 in at th-, later dates is the three baltic countries, you know, --n4062c8 came in, in the forties,	###speakera75-2*t75-2.###now i realize that the origins are, are different and that we all joined under a common direction and a common bond to begin with, and that they may have been forced --n405be8,###speakerbnan*t75-2.###.###i'm not that familiar with their future,###.###uh-huh.###but i, you know, i,###.###it --n405e66's easy to believe that they were probably more --n405e95 forced --n405ea0 into a pact than, uh, a volunteer or willingness to join.###.###yeah.###.###but,### there, there was the whole thing was put --n406059 together, you know, by force.###.### there's, there's no, no real question about that.###.###uh-huh.###.	and all of the countries that --n406266 were forced --n406275 in at th-, later dates is the three baltic countries, you know, --n4062c8 came in, in the forties,
