TGrepID	EntireSentence	context	BestResponse
75025:28	i mean we need --n404106 to redo some, rewiring ourselves	###.###right,###there's one big one that --n403a7c has come off###and short of --n403b07 putting nails through it, we can't get it back on,###so.###.###um.###.###and he rewired the house###and it's shorting out here and there,###and###.###oh, wow,###i,###that's one of the things we've been fortunate with --n403d50, is our, uh, wiring is okay.### we don't have a, we don't have enough power,###um, or our breakers aren't, aren't powerful enough to take, to, to really help with the load in the house.###.###uh-huh.###.	i mean we need --n404106 to redo all, rewiring ourselves
117354:63	i just still have need for the four bedrooms --n402eaf just having company from time to time. and some of them coming back home and things, you know.	###so i didn't end up with my vacant room like i had thought i would.###.###well, we still have a, a son and daughter in college that --n402a24 come home.###.###uh-huh.###.###and the other room we use --n402b26 as a guest bedroom because my husband's family come.###his parents come###and also the kids have friends who --n402c26 come and stay###.###uh-huh.###.###and so it seems like it's always used --n402ce0 as a bedroom.###.###uh-huh.###.###.###well, i still,###all three of my daughters are married,###but, i don't know,	i just still have need for the four bedrooms --n402eaf just having company from time to time. and all of them coming back home and things, you know.
9584:73	when i, when i started --n400cb0 thinking about this --n400cc3, that those are some of my favorite shows,	###.###and i've, i've always liked that show probably the very best.###.###uh-huh.###i think i've actually seen a number of star treks, one way or another over the years. uh, although i never watched it regularly.###i'm certainly acquainted with the character the characters.###.###uh-huh.###.###and then i've seen some of the star trek movies.###.###yeah,###those,###the movies are good too.###.###.###and i, i guess all, most of the shows i like --n400ae2 are, are kind of along the same line because they're all adventure.###.###uh-huh.###.	when i, when i started --n400cb0 thinking about this --n400cc3, that those are all of my favorite shows,
107709:28	and i think we'll probably experience some of your weather although i think they have more humidity.	###so it's kind of nice.###i don't know how yours has been --n401993.###.###well, it's been real hot here lately.###i mean we've had --n401a94 to actually have the air-conditioning on and everything###but, uh, doe-,###it's supposed --n401b9d to rain again now, uh, this weekend.###.###oh, i see.###.###so, then,###.###okay.###well, we're leaving tomorrow###and we're going down to new orleans###and from ohio since we're right near lake erie###this is going --n401e1b to be a switch for us for a week going down there,###.###yeah.###.	and i think we'll probably experience all of your weather although i think they have more humidity.
107796:20	i have been involved in some political campaigns and that kind of thing,	###yeah,###are you there.###.###yes.###.###okay.###do you know the question for today.###.###uh, yes.###it's about why there aren't more people that --n400158 are voting and participating in --n400173...###.###and what is your feeling --n400244.###do you think this is vital important.###.###oh, absolutely.###.###okay.###do you,###.###um, i think that, uh, it's kind of discouraging to, uh,	i have been involved in all political campaigns and that kind of thing,
7361:10	they have some nice stuff down there.	###.###yeah,###yep,###.###all that stuff that --n4038bb's bad for you.###.### i, i lived in abilene for a little while, and, uh, worked in the abilene plant,###.###oh, sure,###yeah.###.###and we used --n403a98 to go to joe allen's barbecue,###and, uh, oh, that was great.###.###oh, yeah.###.###really great,###.###that's, uh, only way to do it --n403c1a.###.	they have all nice stuff down there.
138298:34	it's an opportunity to get out and relieve some of the pressure that you feel --n4043c9 day to day	###no,###they don't have basements.###well, i'm from up north also### and, and, uh, no###there's no t-, basements down here###and it --n403892's kind of, uh, hard to get, uh, shop space unless you have a dedicated shop or a dedicated room for that.###.###yeah.###.###yeah,###lot of the equipment --n403a40, too, that i've, i've used --n403a7b in the past, uh, i w-, you know, i've used --n403abe in school###and, uh, i would,###i don't know,### i'd, i'd kind of like --n403d01 to, to look at equipment like a lathe or like you say, a table saw and some of those things that --n403d70 would make, uh, some pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth###so, i don't know,###.###uh-huh.###.### i, i just enjoy woodworking###and i think the, the main thing is, like you say, it's a, it's a good out.	it's an opportunity to get out and relieve all of the pressure that you feel --n4043c9 day to day
64564:10	they have some pretty nice weather out there in los angeles.	###um.###.###uh, i had --n4074b6 to go up to t i on business a couple years ago###.###out there,###uh-huh.###.###.###uh-huh.###.###and we went up that coastline,###and i was just amazed how unusual that looks --n407654.###.###huh.###.###here, hang on just a second,###i've got a los angeles map.### let me just quick.###.###yeah,	they have all pretty nice weather out there in los angeles.
9573:19	and then i've seen some of the star trek movies.	###.###uh-huh.###.###.###uh-huh.###.###and then i like the,###they have a new one now.###the star trek the next generation. which --n400463 it's an all new cast, but kind of the same idea, going out to new places and, and doing new things and finding out about different people,###.###right.###.###and i've, i've always liked that show probably the very best.###.###uh-huh.###i think i've actually seen a number of star treks, one way or another over the years. uh, although i never watched it regularly.###i'm certainly acquainted with the character the characters.###.###uh-huh.###.	and then i've seen all of the star trek movies.
91185:45	but some of the, uh, the small, some of the larger small schools, you know, i guess around three or four thousand students have a, can offer a broader range of curriculums and things,	###yeah.###.### an, and, i mean, choosing from my experience, you know, i thought, you know, my, i know what i want --n40110b a lot more than my parents know what i want --n40113a.###.###uh-huh.###.###but, uh, i don't know,###at the same time, you have --n4013b5 to decide what --n4013c8 is important about the school,###you know, the size of it or,###.###yeah.###i think that's more important --n401544 probably than even the career vocation, because most people change.###.###yeah.###.### i kn-, i know very few people that, uh, --n401673 started in one field and stayed with it.###you know, they,###i think that's what you just said --n4017fa, you know, having to do more with the size of the school, the environment of the school, uh,###i think that's much more important.### i, i think i'd, i'd advise a parent --n401a6d to send a kid to a school --n401a90, though, that --n401aa7 has a number of different types of programs, you know, that, uh, some of the smaller schools might be very limited in what they can offer --n401b26,	but some of the, uh, the small, all of the larger small schools, you know, i guess around three or four thousand students have a, can offer a broader range of curriculums and things,
