TGrepID	EntireSentence	context	BestResponse
135551:31	so she couldn't possibly turn them out like some of these popular writers,	###.###because they go from hardback to paperback###and she has millions of them.###.###and then make movies out of some of them.###.###uh-huh.###you know, mini series and so forth,###and it seems to me like susan howatch does not write as often.###i have not seen as many of hers.###.###well, hers are so involved,###and they're so such a higher intellectual level, because she quotes a lot, you know.###.###uh-huh.###.###.###i think she does a lot of research, too.###.###i do too,	so she couldn't possibly turn them out like all of these popular writers,
159110:25	and i think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars.	###.###mumblex help a lot.###.###.###yeah.###see around, around here it's like, uh, we pretty much work from project to project on, well, you know, with different sponsors.###.###uh-huh.###.### there's not, there is not a whole lot of, you know, funded research from,###.###.###okay.###so, uh, mike, what are your opinions on, uh, trial by jury --n400070.###.###well i work for an insurance company###so i see a lot of, uh, verdicts that --n40019b are pretty crazily decided --n4001b2. um, by juries particularly,###and i know in england the judges set all of the awards.###you know juries will decide the guilt or innocence,###but then they leave the awards up to more learned people.	and i think maybe that avoids all of these totally ridiculous, you know, like millions and millions of dollars.
55078:22	in a way aikman has done some of that.	###yeah.###.###it's funny, over the years.###.###i guess since staubach left, they haven't been able --n402863 to, keep it going.###.### it's. it's been a rough tow, a rough road to hoe --n402989 ever since he left.###.###.###i don't know why it --n402ac7's so hard to find, uh, a good quarterback these days --n402b06.###.###well, that, that says a lot for the, for his ability, though i think --n402c2c.###for staubach's, i mean.###.###well, yeah.###.###.###you know, he was one of the few who --n402dd8 come through in history that --n402df3 can really perform,###uh, we hope,###every team hopes their current quarterback is going --n402f5a to pull them through.	in a way aikman has done all of that.
164404:48	but, then, you know, i think that, that some murderers don't really warrant capital punishment. you know, just, like, for example, uh, you know, you hear about cases where women have killed their husbands who --n401a60 abused them --n401a6f	###.###right.###.###.###and then do it all over again.###.###.###uh-huh.###.###and i don't think that, that rehabilitation is effective.###.###right.### have --n40126f to agree with you,###and i'm kind of i-, in favor of capital punishment also.###i just don't think that it acts much as a deterrent to these people because, uh, you still see them committing the same crimes,###but, i tend --n401513 to agree with you that, uh, we should have it.### i just, i don't know that it's always effective,###but i guess we, uh, we're kind of stuck with it.### it's, it --n4017af's a difficult, uh, problem, isn't it, to determine how you're going --n401806 to punish somebody for a particular crime --n401829, uh,###.	but, then, you know, i think that, that all murderers don't really warrant capital punishment. you know, just, like, for example, uh, you know, you hear about cases where women have killed their husbands who --n401a60 abused them --n401a6f
121023:37	saint augustine, uh with a little bermuda mixed in in some of the sunny areas	###yeah,###i'm still trying --n404093 to find my way around.### i, if i can get on central from anywhere, i'm happy.###.###yeah.###.###.###yeah,###well, really the ideal times to camp in this area --n404267 are early spring, and, in, in the fall.###.###okay.###.###it just gets so hot --n4043b9 in the summer you can hardly,###i mean, there's, there's a lot,###.###.###okay,###well what do you do --n400040 on your yard.###.###well, uh, typical lawn stuff.	saint augustine, uh with a little bermuda mixed in in all of the sunny areas
72160:27	just to do, you know, some bicep, tricep exercises.	###right.###well, they, um, i just noticed at our health club they will put on these computerized one, these computerized machines,###and you set a speed --n406ffa on it and the weight### and it, and it makes you do it.###and it tells you###like if you're going too slow it will say, my grandmother could do this faster than you. and stuff like, a turtle goes faster###.###.###and, um, it tells it###and the whole place can hear what this machine is telling you --n407354.###.###a little negative reinforcement there while you're going.###.###yeah.###so, uh, do that, stuff like that###but just i've never used those machines###i just use the regular machines and the free weights, you know, like little five pound hand weights and eight pound hand weights.###.###yeah.###.	just to do, you know, all bicep, tricep exercises.
149427:7	and some of the weirdest animals you ever want --n403514 to see --n403523 in there.	###.###huh-uh,### we don't have c, we don't have cable.###.###i see.###well they have, uh, uh, a wesmin-, they call it --n403053 the westminster dog show, uh,###i think it's in new york city at the, at the gardens###there once a year live###.###oh.###.###and they had that on last week,###and that's really kind of something to watch --n403310, uh,###.###oh.###.###it's on, i think --n4033e6, two or three nights for maybe an hour or two###.###is that right.###.	and all of the weirdest animals you ever want --n403514 to see --n403523 in there.
126460:28	but is it a legal, uh, solution for some companies.	###and what that is --n402699 is people who --n4026ac buy from the mail.###.###yeah,###and they have a whole list of addresses and list of phone numbers.###.###uh-huh.###.###i'll be thinking in mind the address is,###um, is there anything you can do --n402904 about that like give out a phony phone number.###.###uh, no.###.###.###not really.###um, no.###uh, some of that unfortunately is legal.###so they can't stop people from, uh, --n402b20 advertising### and that, and that's what it falls under --n402bb9.###it falls under the guise of advertising.###so, i don't care for it,	but is it a legal, uh, solution for all companies.
168977:55	and they have, uh, you know, in, in some cases they have a greater self-esteem because they can say, they can see that, you know, if i do something or sub-, submit my own will to the will of the sargent or whatever, at least for a short period of time, i can accomplish a lot	###more of a voluntary kind of thing###.###yeah.###.###or, uh,###.###yeah,###yeah### i-, i-,### for, for years there has been an idea --n4015bd batted around of having some sort of alternative, uh, public service for, uh, young people to go into --n401628, uh, after high school.###.###uh-huh.###.###uh, kind of in lieu of the draft for, for people who --n401827 don't, uh, who, you know, --n40185a are conscientious objectors or don't otherwise want e-, e-, to be in the military, you know.###say, okay, well you can go into the military###or you can do this other thing for one or two years --n401ba7 to kind of serve the community and, and learn about things.###and i-, it's interesting because i, i'm not a particular fan of the military###but i have seen a lot of people, a lot of young guys --n401e21 go in that --n401e34 don't have really a clue as to what they want --n401e67 to do --n401e76 with their lives and aren't terribly disciplined, you know, even just personal discipline about what they want --n401ecd to do --n401edc###and they come out###and they, they at least have, now they have at least some marginally marketable skills and more discipline.	and they have, uh, you know, in, in all cases they have a greater self-esteem because they can say, they can see that, you know, if i do something or sub-, submit my own will to the will of the sargent or whatever, at least for a short period of time, i can accomplish a lot
15261:95	i think that maybe that's why some people do it --n402b3c is, uh, to see the other cultures or, you know and some of that.	###.###i have this thing against bugs, too.###and seems to me like the peace corps, they send you someplace that there's a lot of bugs --n402514 mumblex.###.###yeah,###africa.###.###yeah,### have --n40265a to live in a shack with no air conditioning and no medicine and no anything.###i'd probably catch a terrible disease and die.###.###yeah,###well. i doubt that,###but, you know how it is --n402834 mumblex.###.###.### w-, i, i mean, it would, it --n4028db would have --n4028ea to be tough going somewhere you don't know the culture --n402925, usually, i guess --n402944.###.###yeah.###.	i think that maybe that's why some people do it --n402b3c is, uh, to see the other cultures or, you know and all of that.
