TGrepID	EntireSentence	context	BestResponse
118743:60	and you know, we'll just have to wait and see whether that's approved or not.	###yeah . E_S ###SpeakerA35*t35 . ###And , I also believe \[ we do n't , \+ \] even though I feel like I pay a good share towards the school system , that the teachers are still underpaid E_S ###and we still do n't have enough money \[ towards \+ put -NONE- in toward \] public school . E_S ###SpeakerB36*t36 . ###Uh-huh , E_S ###uh-huh . E_S ###SpeakerA37*t36 . ###SpeakerB38*t38 . ###Uh-huh . E_S ###SpeakerA39*t39 . ###And , um , I think that if we had enough money and paid the teachers a little bit more , that maybe that could solve some of our problems . E_S ###SpeakerB40*t40 . ###Yeah . E_S ###Was n't that what part of the lottery is going -N40167D to go for -N401690 , if we approve it . E_S ###SpeakerA41*t41 . ###Yes E_S ###SpeakerB42*t41 . ###SpeakerA43*t43 . ###supposedly that 's what it 's suppose -N4017A7 to go for -N4017BA , E_S 	and you know, we'll just have  to wait and see whether that's approved  or not but not both.
129876:44	i mean, i don't know whether i'd stay in prison or not	###I mean , if you 're going -N404013 to put him in prison for life with no chance for parole , E_S ###SpeakerB88*t88 . ###Yeah , E_S ###but , E_S ###SpeakerA89*t88 . ###SpeakerB90*t90 . ###But then you have -N40416F to look at reality . E_S ###I mean , I think -NONE- , you know , normally \[ they , \+ they \] may get out E_S ###so , E_S ###SpeakerA91*t91 . ###That 's true . E_S ###SpeakerB92*t92 . ###But what is it worth -N404366 . E_S ###I do n't know . E_S ###SpeakerA93*t93 . ###Uh-huh . E_S ###SpeakerB94*t94 . ###Personally I do n't know which I would pick -N40442F if I had a choice for myself . E_S ###SpeakerA95*t95 . ###That 's true . E_S 	i mean, i don't know whether i'd stay in prison or not but not both.
30178:66	and whe-, when i finally got over there, it had fallen, uh, two or three francs to the dollar.	###SpeakerB54*t53 . ###SpeakerA55*t55 . ###Oh really . E_S ###SpeakerB56*t55 . ###SpeakerA57*t57 . ###Yeah . E_S ###SpeakerB58*t58 . ###Plus \[ I would , \+ uh , when they , uh , would \] send the bill -N402FCE , they would automatically convert to the exchange rate . E_S ###SpeakerA59*t59 . ###Right , E_S ###right . E_S ###SpeakerB60*t60 . ###So , now , the only time -NONE- that got -N403146 to be a problem -N40315D was , if the exchange rate changed drastically . E_S ###SpeakerA61*t61 . ###Uh-huh . E_S ###SpeakerB62*t62 . ###Uh , for example , I remember -NONE- on one trip to France when I started -N4032B1 planning the trip -N4032C4 , I think , uh , a dollar was worth nine or ten francs and just in a matter of a week or two the dollar fell against the franc , drastically . E_S ###SpeakerA63*t63 . ###Uh-huh . E_S ###SpeakerB64*t64 . 	and whe-, when i finally got over there , it had fallen, uh, two or three francs to the dollar but not both.
111321:31	but a lot of their classes there were only eight or ten children in their classes	###SpeakerA51*t51 . ###so , I did n't really care for that . E_S ###It seems like the schools in Michigan were much better than they are -NONE- down here . E_S ###SpeakerB52*t52 . ###Were they -NONE- . E_S ###SpeakerA53*t53 . ###That was our last tour , in Michigan . E_S ###SpeakerB54*t54 . ###Well , we were from North , um , Carolina , E_S ###and of course \[ North , \+ North \] Carolina has a terrible reputation as far as education . E_S ###I think -NONE- they rank about forty-ninth E_S ###SpeakerA55*t55 . ###Oh . E_S ###SpeakerB56*t56 . ###but our children got a very good education there E_S ###SpeakerA57*t57 . ###Uh-huh . E_S ###SpeakerB58*t58 . ###they were in the magnet school program , E_S ###\[ and a lot of their classes , \+ from the time -NONE- they were about third grade -N402F25 , \[ they , \+ they \] changed classes \] several times during the day , which -N402F64 has its pros and cons , E_S 	but a lot of their classes there were only eight or ten children in their classes but not both.
41788:38	so i was always fighting against the idea of looking tailored or manish,	###\[ Well , I , \+ and I \] do n't think that you have -N4044B7 to be manish and extremely tailored -N4044D6 \[ to , \+ to \] look professional . E_S ###SpeakerB79*t79 . ###Right , E_S ###uh-huh . E_S ###SpeakerA80*t80 . ###I think that \[ you , \+ you \] make of that what you wish -N40468E E_S ###and you can go the opposite direction and , uh , over do all the frills and laces and flounces and what have you -N4047A3 , which -N4047B2 do n't belong \[ in the , \+ \] \[ in , \+ at least in my opinion , in the \] work place , E_S ###SpeakerB81*t81 . ###Right . E_S ###SpeakerA82*t82 . ###Uh , but \[ that , \+ that \] E_S ###you can have a classical look without \[ a lot of , \+ a great deal of \] adornment and what have you -N404A71 and still be very feminine . E_S ###SpeakerB83*t83 . ###Uh-huh . E_S ###SpeakerA84*t84 . ###Because that was one thing -NONE- I always fought against -N404BD4 . E_S ###I started out as a physical education teacher . E_S ###SpeakerB85*t85 . ###Uh-huh . E_S ###SpeakerA86*t86 . 	so i was always fighting against the idea of looking tailored or manish but not both,
138388:14	she was four, or three,	###SpeakerB22*t22 . ###She went , E_S ###SpeakerA23*t23 . ###Oh , you know , one thing -NONE- I noticed -N40102C is , uh , uh , just , -NONE- they were trying \[ -NONE- to get her \+ -N401073 to , teach her \] -N40108A to write her name , E_S ###and , uh , I did n't notice it until this summer when I was working with her -N401270 that she would bend her wrist all the way , oh , not in a natural \[ sh- , \+ form . \] E_S ###SpeakerB24*t24 . ###Oh , she did . E_S ###SpeakerA25*t25 . ###Yes , E_S ###and , uh , I was kind of \[ m- , \+ mad \] that they had never noticed that and , either pointed it out to me \[ or , \+ or , \] uh tried -N4014F4 to say , -NONE- look , you 're holding your , E_S ###she was holding her pencil in the right fingers and stuff . E_S ###\[ Sh- , \+ but she \] was , E_S ###SpeakerB26*t26 . ###-NONE- Wrapping her arm all the way around . E_S ###SpeakerA27*t27 . ###Yes . E_S ###SpeakerB28*t28 . ###Yeah . E_S ###SpeakerA29*t29 . ###And , uh , I had n't worked with her on writing at all at that point . E_S 	she was four, or three but not both,
90727:39	and i have a problem when they compare the kids in japan or germany to the kids here.	###SpeakerA100*t100 . ###That 's right , E_S ###SpeakerB101*t100 . ###SpeakerA102*t102 . ###they can be selective , E_S ###right . E_S ###SpeakerB103*t103 . ###And \[ they ca- , \+ they , \] E_S ###that 's right , E_S ###they have the ability -NONE- to be selective . E_S ###But you ca n't say then , well , public schools \[ are , \+ are \] not as good . E_S ###SpeakerA104*t104 . ###Right . E_S ###SpeakerB105*t105 . ###Perhaps they are -NONE- , because \[ they 're , \+ they 're , \] E_S ###SpeakerA106*t106 . ###If you choose the select top group out of the public schools and tested them , and then compared them \[ to the pri- , \+ to the private \] school group , then I think -NONE- you would have a more equitable way . E_S ###SpeakerB107*t107 . ###You 're right . E_S ###SpeakerA108*t108 . 	and i have a problem when they compare the kids in japan or germany but not both to the kids here .
46686:76	i mean, i've seen and i've had friends that have, uh, like, uh, eighty-one or eighty, uh, celicas,	###SpeakerA13*t13 . ###Yeah . E_S ###SpeakerB14*t14 . ###so . E_S ###SpeakerA15*t15 . ###\[ It 's , \+ it 's \] true , E_S ###it 's definitely true because , E_S ###SpeakerB16*t16 . ###\[ But , \+ but \] that 's one reason E_S ###\[ I , \+ uh , I 've \] had no problems with my Subaru , E_S ###that -N400E6C 's one reason -NONE- I went with it -N400E93 because \[ I , \+ \] Subaru had a good reputation , uh , for , you know , low maintenance , E_S ###so . E_S ###SpeakerA17*t17 . ###Yeah , E_S ###well , Honda does too , E_S ###that 's why I was really , E_S ###SpeakerB18*t18 . ###Well , really , \[ there 's , \+ there 's \] no question E_S ###but you have a nineteen , E_S ###I mean , I 've got -N40121A to see if , E_S 	i mean, i've seen  and i've had friends that  have, uh, like, uh,  eighty-one or eighty, uh, celicas but not both,
139481:20	and you can either microwave it or do it in the oven,	###Oh , you do , E_S ###okay , E_S ###yeah . E_S ###I have a really easy recipe for that , where you just brown the chicken -N402822 E_S ###and then you put rice in the bottom of the pan , E_S ###you pour bouillon or chicken broth over it E_S ###SpeakerB75*t75 . ###Um . E_S ###SpeakerA76*t76 . ###\[ and , \+ and \] you put the chicken in , then pour the , uh , broth over E_S ###and you can put mushrooms in if you want -NONE- , E_S ###and then you just . E_S ###SpeakerB77*t77 . ###Over the uncooked rice . E_S ###SpeakerA78*t78 . ###Yeah , E_S ###over uncooked rice E_S ###SpeakerB79*t79 . ###Oh . E_S ###SpeakerA80*t80 . 	and you can either microwave it or do it in the oven but not both,
15207:70	well, it sounded like, i mean, this is like major long term commitment, like a year or six months,	###Oh , okay . E_S ###SpeakerA19*t19 . ###That 's how we know each other -N401623 . E_S ###SpeakerB20*t20 . ###And , uh , \[ you , \+ you \] were just up there then , huh . E_S ###SpeakerA21*t21 . ###Uh-huh , E_S ###last weekend . E_S ###We went to Six Flags Saturday . E_S ###SpeakerB22*t22 . ###Oh , okay . E_S ###SpeakerA23*t23 . ###-NONE- Had a good old time . E_S ###SpeakerB24*t24 . ###Well , that 's good . E_S ###SpeakerA25*t25 . ###Well , back to the topic at hand . E_S ###What other types of community service would they be talking about -N40195C . E_S ###I mean , \[ the , \+ the \] recording mentioned the Peace Corps . E_S ###SpeakerB26*t26 . 	well, it sounded like, i mean, this is like major long term commitment, like a year or six months but not both,
110197:24	and that's just like a mile or two from our house	###uh-huh . E_S ###SpeakerA145*t145 . ###and she really likes her school , E_S ###so E_S ###SpeakerB146*t146 . ###Good . E_S ###SpeakerA147*t147 . ###and we are so close to shopping E_S ###and ... E_S ###SpeakerB148*t148 . ###That 's an important factor there . E_S ###SpeakerA149*t149 . ###Yeah , E_S ###how about in Coppell . E_S ###I 've always imagined it kind of \[ out , \+ away \] from everything . E_S ###SpeakerB150*t150 . ###Well , you know , now we have that new mall in Lewisville E_S ###SpeakerA151*t151 . ###Oh , really , E_S ###SpeakerB152*t152 . 	and that's just like a mile or two from our house but not both.
137821:43	but, while they were there they set back, drank about four or five cups of coffee apiece and made snowmen on the hoods of their vehicles threw snowballs all over the place, had themselves a ball for about an hour.	###SpeakerA57*t57 . ###Yeah , E_S ###uh , originally I 'm from West Virginia . E_S ###We got a pretty fair amount of snow . E_S ###SpeakerB58*t58 . ###Oh , E_S ###well , you had some there . E_S ###SpeakerA59*t58 . ###SpeakerB60*t60 . ###Yeah . E_S ###SpeakerA61*t61 . ###But , uh , I got down here in June of eighty-four , E_S ###and the first winter down here was probably the worst winter -NONE- they 'd seen -N401F26 in twenty years , E_S ###and it -N401FF3 was amazing how a few inches of snow would turn normally sane , manly , adult men into playful little children -N40204E . E_S ###SpeakerB62*t62 . ###Oh , I know . E_S ###SpeakerA63*t63 . ###We had this group of , uh , surveyors come into , uh , a shop -NONE- I was working in -N4021BA , uh , four or five of them , E_S ###these big old flame worn suburbans and the snow all over the place . E_S ###They had just come in -N402393 to get gas in their vehicles and get the oil checked -N4023C6 . E_S 	but, while they were there they set back, drank about four or five cups but not both of coffee apiece and made snowmen on the hoods of their vehicles threw snowballs all over the place, had themselves a ball for about an hour.
55123:44	so, i don't know how these changes are going to help or hinder the team,	###SpeakerB42*t42 . ###So , obviously though , do you think -NONE- they 're going -N403DFF to do anything in the playoffs -N403E1E to make it to the Super Bowl this year E_S ###or \[ who do you , \+ who do you \] like -N403F66 to do that this year . E_S ###SpeakerA43*t43 . ###Uh , no E_S ###I do n't think -NONE- the Cowboys have got a chance . E_S ###I think -NONE- they will probably win one or two more games than they did this year , E_S ###and they 'll get close to it . E_S ###They 'll probably get everybody 's hopes up and blow it toward the end . E_S ###SpeakerB44*t44 . ###So who 's -N404314 going -N40431F to beat them . E_S ###Who are they going -N4043A6 to blow it to -N4043BD . E_S ###SpeakerA45*t45 . ###Uh , that 's a good question . E_S ###Uh , I 'm figuring \[ either one \+ either \] the Eagles or possibly San Francisco E_S ###I 'm not real sure . E_S ###SpeakerB46*t46 . ###Boy , they 'd some big changes , -NONE- speaking of them . E_S ###SpeakerA47*t47 . ###They did . E_S 	so, i don't know how these changes are going  to help or hinder the team but not both ,
176508:24	i think it takes about three or four times before it gets easy.	###SpeakerB12*t12 . ###and whatever you have -N400E0B to put -N400E1A in there \[ -NONE- to get the , s- , \+ -N400E45 to take the gaps -N400E5C \] out between the sheets and on the ceiling and all that . E_S ###SpeakerA13*t13 . ###Yeah . E_S ###SpeakerB14*t14 . ###\[ I di- , \+ we did n't \] know a thing about any of that E_S ###and so , E_S ###SpeakerA15*t15 . ###My wife wishes -NONE- I had n't done that . E_S ###SpeakerB16*t15 . ###SpeakerB18*t18 . ###\[ It 's , \+ it looked \] very hard -NONE- -NONE- to do -N4011B6 E_S ###so , E_S ###SpeakerA19*t18 . ###SpeakerB20*t20 . ###we figured -NONE- well just , E_S ###I did n't think -NONE- we could do it and make it look professional . E_S ###So , we \[ left it , \+ left it \] to somebody who -N4013D9 does it for a living . E_S ###But , E_S ###SpeakerA21*t21 . 	i think it takes about three or four times but not both before it gets easy.
61608:108	and when he's not right at the door in the morning i really worry that something's happened to him, that somebody, he's got in a fight or, you know, somebody's hit him	###I bet -NONE- he does . E_S ###SpeakerA87*t86 . ###SpeakerB88*t88 . ###I know , that it 's hard on you . E_S ###I know that I 'd be worried , too . E_S ###SpeakerA89*t89 . ###I know . E_S ###\[ It 's just like , \+ \[ it 's , \+ it -N4048F3 's \] just \] so ironic that this would happen and I would get \[ this , \+ this \] kind of a call . E_S ###SpeakerB90*t90 . ###Yeah , E_S ###is n't it -NONE- , though . E_S ###SpeakerA91*t91 . ###I know , E_S ###SpeakerB92*t92 . ###That 's , E_S ###SpeakerA93*t93 . ###it 's very strange E_S ###but , E_S ###SpeakerB94*t94 . ###You know , I know -NONE- sometimes our cat \[ will , \+ will \] stay out all night , E_S 	and when he's not right at the door in the morning  i really worry that something's happened to him, that somebody, he's got in a fight or, you know, somebody's hit him but not both.
152986:22	just, uh, stays away or runs usually.	###SpeakerB6*t6 . ###Yeah , E_S ###that 's the boys . E_S ###They know -NONE- I do n't like it . E_S ###SpeakerA7*t7 . ###Do n't you like cats . E_S ###SpeakerB8*t8 . ###Well , I like cats . E_S ###\[ This , \+ this \] cat is a , uh , more like a dog . E_S ###SpeakerA9*t9 . ###Oh yeah . E_S ###SpeakerB10*t10 . ###Yeah E_S ###he 's , uh , a one owner . E_S ###He likes one boy in the family E_S ###and that 's about it . E_S ###SpeakerA11*t11 . ###That 's odd . E_S ###How does he treat the other people -N4005F5 . E_S ###SpeakerB12*t12 . 	just, uh, stays away or runs usually but not both.
20446:21	so if you pay your rent or your house payment every two weeks, instead of once a month, you'll come out paying a, uh, one month extra every year.	###Right . E_S ###SpeakerB82*t82 . ###So that will definitely help in taxes and what you will get -N404B71 back . E_S ###SpeakerA83*t83 . ###Yeah . E_S ###There 's a thing -NONE- I just , E_S ###I 've been trying -N404CBB to learn as much as I can -NONE- about it , E_S ###if you pay , E_S ###I know -NONE- I get paid -N404DF2 twice a month , every two weeks , E_S ###SpeakerB84*t84 . ###Huh-uh . E_S ###SpeakerA85*t85 . ###that 's once a month . E_S ###SpeakerB86*t86 . ###Huh-uh . E_S ###SpeakerA87*t87 . ###Well , I get twenty six paychecks , which -N404F3A would come out -N404F4D to be in thirteen months . E_S ###SpeakerB88*t88 . ###That 's right . E_S ###SpeakerA89*t89 . 	so if you pay your rent or your house payment every two weeks but not both, instead of once a month, you'll come out  paying a, uh, one month extra every year.
91063:73	in my, my, uh, father's family, we get together every year at a different location, either dallas or oklahoma city.	###my mother 's sisters , you know , E_S ###SpeakerA80*t80 . ###Uh-huh , E_S ###uh-huh . E_S ###SpeakerB81*t81 . ###but I feel closer to them , because I kind of grew up with them . E_S ###\[ But , \+ But , \] uh , as , you know , for the rest of that group , no E_S ###not really . E_S ###SpeakerA82*t82 . ###Right . E_S ###SpeakerB83*t83 . ###Uh , you know , \[ and , \+ and \] generally when I was growing up -N404FD7 a lot of those people , the only time -NONE- I ever saw them -N405016 was at the reunion , E_S ###so , uh E_S ###SpeakerA84*t84 . ###Right , E_S ###right . E_S ###SpeakerB85*t85 . ###you do not really feel \[ that \+ that \] really close to them . E_S ###SpeakerA86*t86 . ###Right . E_S 	in my, my, uh, father's family, we get together every year at a different location, either dallas or oklahoma city but not both.
99475:12	i visited once or twice.	###I am -NONE- , E_S ###uh-huh . E_S ###Where do you live now -N40076F . E_S ###SpeakerA14*t14 . ###Uh , I live in Texas now . E_S ###Where are you -N400833 . E_S ###SpeakerB15*t15 . ###Well , I 'm in Texas . E_S ###I 'm in Austin . E_S ###SpeakerA16*t16 . ###Oh , uh , my brother 's in Austin . E_S ###Uh , he lives Lakeway . E_S ###He , uh , had moved , uh , E_S ###we 're in Plano . E_S ###SpeakerB17*t17 . ###Uh-huh . E_S ###SpeakerA18*t18 . ###And , E_S ###SpeakerB19*t19 . ###I 'm familiar with Plano . E_S 	i visited once or twice but not both.
