TGrepID	EntireSentence	context	BestResponse
92409:51	i would, i would spend all my time in london, or most of my time,	###Uh-huh . E_S ###SpeakerA70*t70 . ###And that was a great time , because \[ it 's \+ so , that 's \] such a neat place E_S ###and \[ it 's , \+ there 's \] not a language barrier E_S ###so you do n't , E_S ###I mean , \[ there \+ there 's \] a little bit , because there 's some of those English words that you just do n't exactly know what they mean -N402E3D -N402E44 , E_S ###and a lot of people have trouble -N402FB5 wrestling with their accents , E_S ###but \[ it 's , \+ it was \] really fun . E_S ###\[ I , \+ I , \] \+ I \] really enjoyed that . E_S ###I 'm probably going back there -N4031AA to work , for a year . E_S ###SpeakerB71*t71 . ###Uh-huh . E_S ###SpeakerA72*t71 . ###SpeakerB73*t73 . ###Well , I had a friend that , uh , -N403287 visited England \[ not , \+ well , I think -NONE- it 's been -N4032BE \] probably two years now , E_S ###but that 's her next goal , and she can do it , is -NONE- go back to England , E_S ###because she really has a great desire -NONE- to do that , E_S ###because the love that she , um , has -N4035B7 for it now after -N4035CE visiting it . E_S ###SpeakerA74*t74 . ###\[ It , \+ it 's \] really nice . E_S 	i would, i would spend all my time  in london, or most of my time but not both,
153702:24	i guess i am about eight or nine.	###SpeakerB52*t52 . ###Yeah , E_S ###uh , when I was in Colorado -N401ED9 we went -N401EE8 deer and elk hunting \[ you , \+ \] you know , quite a bit E_S ###SpeakerA53*t53 . ###Yeah . E_S ###SpeakerB54*t54 . ###but , E_S ###SpeakerA55*t55 . ###Yeah . E_S ###All right . E_S ###Yeah , E_S ###my brother was , uh , a guide for bear and elk hunts out in Idaho for a while and , uh , really enjoyed it quite a bit , E_S ###but I do n't know . E_S ###I guess that what the scale now is -N402248 , it 's zero \[ for , \+ uh , for \] a complete , E_S ###SpeakerB56*t56 . ###One for a total ban and , uh , E_S ###SpeakerA57*t57 . ###That 's right . E_S ###SpeakerB58*t57 . ###SpeakerA59*t59 . 	i guess i am about eight or nine but not both.
94302:19	well, get a towel or go change.	###so you do n't have -N40266E to mess with spices and stuff . E_S ###SpeakerA47*t47 . ###Right . E_S ###SpeakerB48*t48 . ###And , then , um , -NONE- let 's see , E_S ###\[ and then , \+ and \] you heat up refried beans , E_S ###and you cut up tomatoes and lettuce and grated cheese , E_S ###and what you do -N4028BB -N4028C2 to make it , you take the shell E_S ###and you spread the beans on first , E_S ###then you put the meat , E_S ###then you put the grated cheese , E_S ###and then you put , um , E_S ###-NONE- let 's see , E_S ###what -N402B1C 's next , E_S ###then , \[ and \+ \] \[ I , \+ I \] usually put the cut up tomatoes next and then the , um , lettuce , E_S ###SpeakerA49*t49 . ###Right . E_S ###SpeakerB50*t50 . ###and you can put , uh , like guacamole and E_S ###Katy , I 'm on the phone . E_S 	well, get a towel or go  change but not both.
157011:154	and, you know, i, i think when you listen to like the, uh, the, the victims' families and things, they're always talking about, you know, uh,f feeling justified or feeling, you know, like they've gotten something out of it,	###I think -NONE- it 's mainly , -NONE- people , like , they get the vengeance of it . E_S ###SpeakerB34*t34 . ###Yeah , E_S ###well it 's also , E_S ###SpeakerA35*t35 . ###Because , you know , E_S ###SpeakerB36*t36 . ###I used -N40383B to live in Georgia E_S ###and , you know , \[ the , \+ the \] big thing down there was , all right , we have capital punishment , E_S ###but if you look at who -N4039DC gets accused -N4039EB and who -N4039FA are the ones who -N403A11 actually get executed -N403A24 , it 's very racially related and ethnically related , E_S ###SpeakerA37*t37 . ###Oh , yeah E_S ###SpeakerB38*t37 . ###SpeakerA39*t39 . ###it 's \[ mainl- , \+ lot of \] blacks . E_S ###Also a lot of young people . E_S ###You know , \[ a , \+ a , \] \+ a \] sixty-two year old guy is less likely -NONE- to be put -N403CEE on death row from what I 've seen -N403D15 . E_S ###SpeakerB40*t40 . ###Right . E_S ###SpeakerA41*t41 . 	and, you know, i, i think when you listen to like the, uh, the, the victims' families and things , they're always talking about, you know, uh,  feeling justified or feeling, you know, like they've gotten something out of it but not both,
78609:7	eleven or twelve, i would thinkf, probably	###SpeakerA89*t89 . ###Yeah , E_S ###it is -NONE- . E_S ###SpeakerB90*t89 . ###SpeakerA91*t91 . ###You have -N403A7D to try -N403A8C to figure out kinds of things that you can do -N403ABB that they will enjoy -N403AD2 , too , E_S ###and , E_S ###SpeakerB92*t92 . ###Yeah . E_S ###SpeakerA93*t93 . ###so , I think , wha- , E_S ###SpeakerB94*t94 . ###Yeah , E_S ###and diving is something that , E_S ###especially for small children , uh , E_S ###I think -NONE- \[ the , \+ the \] minimum age for diving \[ is , \+ is \] probably , \+ legal anyway , would be probably \] about sixteen . E_S ###SpeakerA95*t95 . ###Yeah . E_S ###SpeakerB96*t95 . ###SpeakerA97*t97 . 	eleven or twelve but not both, i would think , probably
75880:7	you or the insurance companies never see any of that money.	###SpeakerB100*t100 . ###and , E_S ###SpeakerA101*t101 . ###Well , the insurance companies and all that \[ tried -NONE- to , \+ tried -N4051F0 to \] go after him E_S ###and they said , well , you know , \[ he , \+ they 're , \] \+ he \] has no job , E_S ###he has nothing , E_S ###there 's nothing that he has -N40544F \[ that , \+ that \] you could go after -N405472 . E_S ###SpeakerB102*t102 . ###Yeah . E_S ###-NONE- Makes you wish that \[ had , \+ uh , still had \] indentured servitude , for this sort of thing . E_S ###SpeakerA103*t103 . ###Yeah . E_S ###Uh , very seld- , E_S ###SpeakerB104*t104 . ###But they give the guy a job in prison and make him pay his damn debt . E_S ###SpeakerA105*t105 . ###Yeah . E_S ###They do n't do that here . E_S ###Course they pay them , E_S ###but \[ they do n't , \+ you do n't , \] E_S 	you or the insurance companies but not both never see any of that money.
91368:81	um,. i think it depends on if you want to be a, if you want a regional job or a national job,	###and when I , E_S ###now , I was in education at first when I was looking for jobs -N406050 , E_S ###I was going -N406103 to be a teacher , E_S ###I was just a high school teacher , E_S ###so most people recognized that institution because it was a teaching school sort of , E_S ###SpeakerB88*t88 . ###Yeah . E_S ###SpeakerA89*t89 . ###you know , but then when I went , um , for graduate work , you know , or for a new job -N4062F2 , people said to me , you know , Shippensburg State , E_S ###where is that -N40645E , you know . E_S ###SpeakerB90*t90 . ###Yeah , E_S ###yeah . E_S ###SpeakerA91*t91 . ###And , you know , when I went into higher education -N406529 , even at other universities , they were n't aware of it , you know . E_S ###SpeakerB92*t92 . ###Yeah . E_S ###SpeakerA93*t93 . ###So I think yeah , E_S ###that 's important , E_S 	um,. i think it depends on if you want  to be a, if you want a regional job or a national job but not both,
63853:64	i don't know how, how soon they're going to do it, or how organized it's going to be,	###Um . E_S ###SpeakerB12*t12 . ###So they 're going -N40094B to by , E_S ###and we have -N4009C2 to separate our papers , and our glass , E_S ###and then , uh , they have one day for , like , um , oh , everything -NONE- you picked -N400AAA up from your yard , E_S ###SpeakerA13*t13 . ###Uh-huh . E_S ###SpeakerB14*t14 . ###and we put that in disposable bags , E_S ###and they pick that up on Monday . E_S ###SpeakerA15*t15 . ###Um . E_S ###SpeakerB16*t16 . ###So it 's really great . E_S ###\[ I , \+ I 'm \] \[ really going head , \+ you know , completely for it , \] E_S ###I think -NONE- it 's marvelous . E_S ###SpeakerA17*t17 . ###Well , that 's good . E_S ###Well , Rowlett had \[ sent , \+ sent \] out a survey -N400EE0 , not too long ago , um , in terms in how many people -N400F1F were interested in -N400F32 having \[ a , \+ a \] pick up , I guess , on the days -NONE- they do trash -N400F7D or something like that . E_S ###And apparently a lot of people responded to it \[ favorl- , \+ favorably , \] because they 're going -N4011E9 to do it . E_S 	i don't know how, how soon they're going  to do it , or how organized it's going  to be but not both ,
43671:48	it's hard to find movies thata aren't terrible violent or terribly bunch of sex going on anymore.	###SpeakerA116*t116 . ###Is it -NONE- . E_S ###SpeakerB117*t117 . ###Yeah . E_S ###The first one was really good . E_S ###But the second one , is really good too . E_S ###SpeakerA118*t117 . ###SpeakerB119*t119 . ###I was really surprised . E_S ###SpeakerA120*t120 . ###Yeah . E_S ###I did n't much care for the first one . E_S ###Maybe that 's , E_S ###SpeakerB121*t121 . ###No , E_S ###I thought -NONE- it was funny . E_S ###But , that 's my sense of humor . E_S ###SpeakerA122*t122 . ###Well , \[ I , \+ I 'll \] have -N405D58 to go -N405D67 get that one I guess -NONE- -N405D86 . E_S ###SpeakerB123*t123 . 	it 's hard to find movies that  aren't terrible violent or terribly bunch of sex but not both going on anymore.
56808:39	and you had to vote for, you know, yes or no on each of them	###Um , \[ I guess , \+ I guess \] -NONE- I 'm a fan of democracy E_S ###and , uh , -NONE- wish -NONE- I could vote on more things frankly . E_S ###SpeakerB10*t10 . ###That 's right , um , E_S ###SpeakerA11*t11 . ###But it 's funny because here in California things are getting , uh , increasingly democratically oriented , \[ in , \+ in \] the sense of people being able -N40150F to vote for things . E_S ###I mean , we have these \[ initiatives , \+ state initiatives \] now . E_S ###SpeakerB12*t12 . ###Oh . E_S ###SpeakerA13*t13 . ###The first really popular , \+ you know wide spread \] one was , uh , Proposition Thirteen which -N401771 was a , uh , tax revolt , against property taxes . E_S ###SpeakerB14*t14 . ###Right , E_S ###I r- , E_S ###SpeakerA15*t15 . ###Uh , and , you know , now we 're , E_S ###and that was whatever , ten years ago E_S ###and now we 're up to Proposition a Hundred and fifty or something like that . E_S ###I mean , we 've just , E_S ###there were apparently voters who -N401B24 just threw up their hands after the last voters pamphlet because they were \[ asked , \+ being asked -N401B6F -N401B76 \] to make decisions on topics that -N401B95 would have three different competing proposals E_S 	and you had  to vote for, you know, yes or no but not both on each of them
158308:59	and this is supposed to be a very well-known center here in tyler who had two or three, um, centers, all over, you know, the, um, city	###It would -NONE- . E_S ###SpeakerA59*t59 . ###Yeah . E_S ###SpeakerB60*t60 . ###Uh , E_S ###SpeakerA61*t61 . ###But , E_S ###SpeakerB62*t62 . ###\[ you would know , \+ the whole world would know \] what you were facing -N40445F . E_S ###And then it 's a matter \[ of , \+ of \] -NONE- deciding , E_S ###SpeakerA63*t62 . ###SpeakerA1*t1 . ###Okay . E_S ###Well , um , I used -N400044 to work in a day care center . E_S ###SpeakerB2*t2 . ###Uh-huh . E_S ###SpeakerA3*t3 . ###I worked \[ in , \+ um , in \] all the different areas of the day care center E_S ###and \[ it is , \+ they can \] be deceiving to people . E_S ###I did not work there long because I could n't handle \[ the , \+ the \] treatment that the children got -N4002C9 , E_S 	and this is supposed  to be a very well-known center here in tyler who  had two or three but not both, um, centers, all over, you know, the, um, city
91263:36	but i think you can get a good education at public or private	###you know , what 's the trade off -N403490 there , E_S ###what , E_S ###SpeakerA53*t53 . ###\[ I , \+ I tell you , \] E_S ###I live in Maryland , E_S ###and the public schools here are , pretty good . E_S ###SpeakerB54*t53 . ###SpeakerA55*t55 . ###I teach at a public school , actually , E_S ###and I know that the S A T scores for our admitting freshmen are higher than \[ a lot of the public sch- , \+ a lot of the private schools . \] E_S ###And , um , \[ I actually , \+ I would \] full time \[ at a , \+ at a \] public school , E_S ###and then right now I 'm teaching part time \[ at a private school , \+ at a Catholic institution . \] E_S ###SpeakerB56*t56 . ###Oh , I see . E_S ###SpeakerA57*t57 . ###\[ And , \+ um , and \] \[ I really think , \+ I think \] -NONE- I 'm getting a better caliber of student at the private school , because I think -NONE- their parents pay more , E_S ###and I think -NONE- the kids are a little bit more challenged , because their parents are probably college educated , where at the public school , I do n't think -NONE- as many parents \[ are public , \+ are , \] \+ are college educated , \] E_S ###and \[ I do n't , \+ I think \] -NONE- because it costs less , the kid does n't take it quite as serious , you know , E_S ###\[ they 're not , \+ th- , \] E_S ###\[ it , \+ it 's \] the minimal cost . E_S 	but i think you can get a good education at public or private but not both.
46087:36	and then i'll, uh, normally check out the eagles or the patriots	###I 've lived in so many places . E_S ###I 've lived in , uh , Denver E_S ###but I do n't like the Broncos . E_S ###There 's , no love for the Broncos . E_S ###SpeakerA149*t148 . ###SpeakerB150*t150 . ###But , I 've lived in , uh , uh , E_S ###SpeakerA151*t151 . ###No . E_S ###SpeakerB152*t152 . ###I was born -N406A96 in Buffalo E_S ###and I lived \[ in , \+ uh , outside of \] Boston for five years E_S ###and then my family lives in Philadelphia now E_S ###\[ and , \+ uh , so \] I tend -N406C29 to look for , uh , uh , E_S ###SpeakerA153*t153 . ###Teams in your area . E_S ###SpeakerB154*t154 . ###and I lived in Detroit , too . E_S ###So I like , uh , E_S ###first of all , first and foremost the Bills games I want -N406E0C to see -N406E1B . E_S 	and then i'll, uh, normally check out the eagles or the patriots but not both.
19289:87	but i don't believe that he, in this first pass around, you know, being the first one to really turn things around or attempt to is going to be allowed to get away with it either.	###and all of a sudden it was like somebody \[ in the , \+ in the \] Red Square or wherever said , okay , E_S ###SpeakerA57*t57 . ###and that 's enough . E_S ###SpeakerB58*t58 . ###Uh-huh . E_S ###SpeakerA59*t59 . ###And the tanks came in and , you know , pretty much took care of that . E_S ###SpeakerB60*t60 . ###Exactly . E_S ###SpeakerA61*t61 . ###And , E_S ###Yeah , E_S ###uh , that , E_S ###MUMBLEx personally I do n't see as Gorbachev as -N4045C6 being maybe a threat , E_S ###SpeakerB62*t62 . ###and I think -NONE- he 's actually , honestly trying -N404690 to do some change . E_S ###SpeakerA63*t63 . ###Uh-huh . E_S ###SpeakerB64*t63 . ###SpeakerA64-1*t64-1 . 	but i don't believe that he, in this first pass around, you know,  being the first one  to really turn things around or attempt  to but not both is going  to be allowed  to get away with it either.
55769:54	but usually, when i go into the hot tub before i go swimming, or when i come out, i'm totally relaxed when i go home.	###SpeakerA127*t127 . ###Oh . E_S ###SpeakerB128*t128 . ###And I love it . E_S ###SpeakerA129*t129 . ###Yeah . E_S ###That would be really nice . E_S ###SpeakerB130*t130 . ###Because \[ I have n- , \+ I have never , \] E_S ###-NONE- let me reword that , E_S ###I think -NONE- I have gone home maybe once or twice -N407212 slightly sore . E_S ###But that 's because of my physical condition and nothing -NONE- -N4072D8 to do what they did -N4072F3 . E_S ###SpeakerA131*t131 . ###Uh-huh . E_S ###SpeakerB132*t132 . ###That 's , E_S ###I knew -NONE- I was pushing too far . E_S ###SpeakerA133*t133 . ###Uh-huh . E_S ###SpeakerB134*t134 . 	but usually, when i go into the hot tub  before i go  swimming, or when i come out but not both , i'm totally relaxed when i go home .
46504:48	and i guess maybe that's the way tokyo isc too, or japan is too.	###But I was thinking boy , in Dallas , if somebody asked me if there were places -NONE- you would n't go -N4062A2 by yourself at night , I 'd have -N4062C9 to set them down for about five or ten minutes -N4062F8 to list all the places out . E_S ###SpeakerB98*t98 . ###Oh sure . E_S ###SpeakerA99*t99 . ###I mean , I could n't believe that she could n't think of any place . E_S ###They said , -NONE- \[ the , \+ apparently the \] crime , is , just , uh , E_S ###SpeakerB100*t100 . ###That 's amazing , E_S ###well , \[ wh- , \+ what -N4066FF 's \] the difference there , E_S ###do you know . E_S ###SpeakerA101*t101 . ###I 'm not sure what it is -N4067E8 there . E_S ###Now , I know -NONE- what it is -N40687D in Singapore , is -NONE- they have the death penalty E_S ###and they really enforce it , E_S ###SpeakerB102*t102 . ###Oh , \[ I , \+ I \] believe in the death penalty , E_S ###I really do . E_S ###SpeakerA103*t103 . ###like \[ for drugs , \+ for drugs \] \[ they , \+ they \] enforce the death penalty for that . E_S ###Uh , they 're just , very , very tough , E_S 	and i guess maybe that's the way tokyo is  too, or japan is  too but not both.
6194:35	so. i don't know if you participate in that or not,	###With just graphics \[ on , \+ on \] a , E_S ###SpeakerA235*t235 . ###Okay . E_S ###SpeakerB236*t236 . ###Okay . E_S ###SpeakerA237*t237 . ###But the only thing was , that it was just lines , E_S ###okay . E_S ###Like if you , E_S ###SpeakerB238*t237 . ###SpeakerA1*t1 . ###Well , what \[ d- , \+ do \] you think -N400032 in terms of , uh , benefits . E_S ###SpeakerB2*t2 . ###Well , personally , you know , I think , you know , E_S ###of course I 'm sure -NONE- we 're familiar with the exact same benefit package E_S ###and I think that , uh , we 've probably got one of the best around , you know , E_S ###besides , they tend -N400391 to offer \[ ad- , \+ adequate \] vacation , I guess -NONE- -N4003C0 . E_S ###And the paid time off is wonderful , E_S ###and , uh , one of the things that we were just talking about -N400519 as a matter of fact this week at work was the CODA Plan that -N400558 is offered -N400567 E_S ###and I think -NONE- that is just \[ a , \+ a \] fabulous one , E_S 	so. i don't know if you participate in that or not but not both,
60492:50	it's not fair to a pet to have a pet here, or certainly, certainly not a dog,	###\[ and \+ but , \] E_S ###SpeakerA123*t123 . ###Yeah , E_S ###\[ I , \+ I , \] \+ I \] have friends with hamsters and gerbils E_S ###and \[ they , \+ they \] tell me the same thing . E_S ###SpeakerB124*t124 . ###Uh-huh . E_S ###SpeakerA125*t125 . ###I just , E_S ###again it gets into vivant much fun , , you know what , I guess -NONE- they can be -NONE- . E_S ###I , E_S ###SpeakerB126*t126 . ###Actually it was more fun than you would think . Yeah , -NONE- starting from the beginning E_S ###but , um , E_S ###yeah , E_S ###we \[ live , \+ also live \] in the city now , actually in Manhattan . E_S ###SpeakerA127*t127 . ###Okay . E_S ###SpeakerB128*t128 . ###And so it -N408A9B 's almost impossible -NONE- to , E_S 	it 's not fair to a pet  to have a pet here, or certainly, certainly not a dog but not both,
