TGrepID	EntireSentence	context	BestResponse
55759:30	i think i have gone home maybe once or twice slightly sore.	###So it 's kind of nice . E_S ###SpeakerA125*t125 . ###Wow . E_S ###That 's , E_S ###SpeakerB126*t126 . ###Like I said , I like it . E_S ###I like the heat . E_S ###I like the , E_S ###I jump out of the swimming pool , E_S ###and I go into the hot tub . E_S ###SpeakerA127*t127 . ###Oh . E_S ###SpeakerB128*t128 . ###And I love it . E_S ###SpeakerA129*t129 . ###Yeah . E_S ###That would be really nice . E_S ###SpeakerB130*t130 . ###Because \[ I have n- , \+ I have never , \] E_S ###-NONE- let me reword that , E_S 	i think i have gone home maybe once or twice but not both  slightly sore.
137574:82	course, i think, you know, you can't really go by what happened earlier in the season because teams jell together or they've had injuries that heal	###so everybody is really excited . E_S ###And , E_S ###SpeakerB38*t38 . ###Who is the competition going -N401D67 to be -N401D76 . E_S ###SpeakerA39*t39 . ###Well , it 's supposed -N401DF5 to be the Redskins , E_S ###but you know , we beat them already . E_S ###We beat them this year \[ in , \+ in \] Washington E_S ###\[ so , \+ you know , so \] everybody has the feeling like we can go all the way to the Super Bowl , E_S ###but , you know , it 's just that we have -N4020CE to play every game away , you know , E_S ###it 's going -N4021CE to be tough , E_S ###\[ but , \+ but \] every- , E_S ###the competition \[ is , \+ are \] teams that they 've already beat -N4022BF this year , E_S ###so , I mean , Atlanta , they 're in it , too , E_S ###and we beat them E_S ###and , uh , see , Detroit , we play them next week , E_S ###but , you know , we should beat them . E_S ###Everybody feels like we should be able -N40259A to beat them E_S ###\[ so , it 's , \+ so everything 's , \] uh , looking real good . E_S ###SpeakerB40*t40 . 	course, i think, you know, you can't really go by what  happened earlier in the season because teams jell together or they've had injuries that  heal but not both.
1256:174	and that, that's one thing that i feel really strongly about though, is, uh, you know, people coming up to my door, and especially religious organizations and wanting to uh, you know, to try and get me to join or, you know, become interested in their religion,	###so I especially do n't like for them to come up to my door \[ and , \+ and \] try and talk to me . E_S ###SpeakerA19*t19 . ###Now , I agree with their right -NONE- to , uh , pursue their religion of choice , in \[ that , \+ whatever \] manner -NONE- they want -N402E9F to -NONE- -N402EAE , E_S ###but I think -NONE- they should also respect the sanctity of the American home , whether it be in a house or in an apartment . E_S ###I 'm on my turf , E_S ###if I want them there , I 'll call for them , E_S ###otherwise , I do n't want -N403233 to know -NONE- they exist . E_S ###SpeakerB20*t20 . ###Yeah , E_S ###yeah , E_S ###no , E_S ###\[ I , \+ I \] agree with you there . E_S ###If they want -N4033B0 to choose that particular religion that 's fine with me too , you know , as long as they do n't try and pull me in and drag me in . E_S ###\[ And , \+ and \] I do n't like the way that they do it either -N4035A6 , E_S ###\[ and , \+ and , \] it -N403670 's their mission that they do it . E_S ###They go door to door E_S ###and they go out into the public E_S ###and they actually have the , uh , teenagers serving two years \[ like \+ you would say like \] in an army and two years in -NONE- going around and doing missionary type work E_S ###and , uh , I do n't know , E_S ###I just , um , do n't particularly care for that at all . E_S 	and that, that's one thing that i feel really strongly about  though, is, uh, you know, people  coming up to my door, and especially religious organizations and wanting  to uh, you know, to try and get me to join or, you know, become interested in their religion but not both,
24983:30	the only reason i asked about secondary schools or, you know, advanced education is because down here, you know, going to the university of texas, the education i'm getting i think is kind of shoddy for a public school.	###It was miles down the road E_S ###and the only school -NONE- you could go to -N406E6E was the Baptist school or the Catholic school E_S ###so , E_S ###SpeakerB64*t64 . ###Yeah , E_S ###they 're a lot more strict . E_S ###SpeakerA65*t65 . ###Yeah E_S ###I do n't , E_S ###SpeakerB66*t66 . ###You , uh , have -N40701D to learn , E_S ###you are n't given -N407091 the chance -NONE- to , you know , screw off all the time . E_S ###SpeakerA67*t67 . ###Yeah , E_S ###I do n't know if I would do that to my child , though . E_S ###\[ But , \+ so , \] pretty much , though , E_S ###see , I do n't have any good ideas \[ or , \+ or \] anything that -N4072FA would contribute . E_S ###See , this is n't a subject that I think a lot about -N4073F8 because I 'm never faced -N407413 with it because our school system in Vermont , it seems -N407446 to do a really good job . E_S ###SpeakerB68*t68 . ###Well , I know -NONE- I 'm in the , you know , E_S 	the only reason i asked about secondary schools or, you know, advanced education but not both  is because down here, you know, going to the university of texas, the education i'm getting  i think  is kind of shoddy for a public school.
38859:67	i would love to do crafts and stuff if i just had the time to do it or if i had the space.	###SpeakerA1*t1 . ###Okay , E_S ###what kind of hobbies do you have -N400048 . E_S ###SpeakerB2*t2 . ###Um , mostly what I do -N4000C2 , E_S ###I \[ do \+ do \] some crafts like it mentioned in the thing , E_S ###and then \[ I , \+ I \] read a lot . E_S ###SpeakerA3*t3 . ###Uh-huh . E_S ###I like -N40028E to read , too . E_S ###I was trying -N400303 to think of some \[ while , \+ while \] it was , uh , talking about it , E_S ###and then I , E_S ###it -N40045B took so long for someone to answer , E_S ###I started -N4004F0 reading the newspaper , and kind of forgot about it . E_S ###SpeakerB4*t4 . ###Oh . E_S ###SpeakerA5*t4 . ###SpeakerA7*t7 . ###But , uh , yeah , E_S ###I 'd say -NONE- reading is probably one of my biggest ones , because it 's the type of thing that \[ you can , \+ you can \] do -N400663 a little bit at a time , whereas , E_S 	i would love  to do crafts and stuff if i just had the time to do it  or if i had the space but not both.
123672:38	somebody said, you know, you're either a stranger or a fool to try to predict texas weather,	###Uh , like September was hot and dry , E_S ###October . E_S ###SpeakerA13*t13 . ###Um , September really was -NONE- , E_S ###I 'm not sure about October . E_S ###I think -NONE- for about twelve months through September \[ the , \+ the \] average temperature has been higher than normal each month . E_S ###Um , lots of ninety degree days during the summer . E_S ###SpeakerB14*t14 . ###Really . E_S ###SpeakerA15*t14 . ###SpeakerB16*t16 . ###Huh . E_S ###SpeakerA17*t16 . ###SpeakerB18*t18 . ###It really has been strange here this year , E_S ###I mean , \[ this whole ye- , \+ course this whole year \] has been a different year in more ways than one . E_S ###SpeakerA19*t19 . ###Uh-huh . E_S ###SpeakerB20*t20 . ###But , uh , \[ we had , uh , you know , all these , \+ we have all these , \] uh , E_S 	somebody said, you know, you're either a stranger or a fool but not both  to try  to predict texas weather,
131265:36	you only have to check in with the office once or twice a week	###SpeakerA85*t85 . ###and they 're probably , E_S ###I 'm sure , -NONE- in Dallas since you 're big places , a lot more women are , uh , working right out of their home with their P C 's or with their lap computers or whatever . E_S ###SpeakerB86*t86 . ###Yeah , E_S ###\[ I , \+ I 've \] heard of that . E_S ###Uh , I have n't really talked to anybody that -N13565 's , you know , too involved with that . E_S ###But , I mean , I think -NONE- that is a , E_S ###SpeakerA87*t87 . ###I think -NONE- that , E_S ###SpeakerB88*t88 . ###Like the cottage industry . E_S ###\[ Is , \+ is \] that what you 're talking about -N137A7 , women working out of their homes . E_S ###SpeakerA89*t89 . ###Right . E_S ###SpeakerB90*t90 . ###Yeah , E_S ###uh , I think -NONE- it 's wonderful . E_S ###SpeakerA91*t91 . ###Right . E_S 	you only have  to check in with the office once or twice a week but not both.
98968:82	and, uh, many matters are so complicated that it's so hard to, uh, come up with the fair value, uh, or the fair sentence	###and \[ I , \+ I \] look at it more from the civil side of things that juries have any sense \[ of , \+ of \] the value of , and worth , so that they have real problems when it comes to , uh , uh -N400339 , E_S ###they can find guilt or innocence E_S ###SpeakerB3*t3 . ###Right . E_S ###SpeakerA4*t4 . ###uh , but then when you quantify things -N40058F and \[ that \+ \] might also hold criminal trials for how many years -N4005C2 is appropriate , uh , that they might leave it to somebody else who , uh , -N40060D has expertise in that . E_S ###SpeakerB5*t5 . ###Right , E_S ###I agree , too . E_S ###I do n't think -NONE- the jury should be the ones \[ that , \+ that \] -N40087A put the \[ sense- , \+ sentencings \] down . E_S ###I think -NONE- the judges should -NONE- , E_S ###or even a panel \[ of , \+ of \] lawyers \[ if , \+ if \] it got to that point . Might be better \[ at \+ \] than just regular civil people . Not knowing , you know , exactly what things are -N400ABF , \[ from , \+ from \] murder on up to like tax stuff , you know . E_S ###SpeakerA6*t6 . ###Uh-huh . E_S ###SpeakerB7*t6 . ###SpeakerA8*t8 . ###Yeah . E_S ###Because I find that , uh , E_S ###I 've been on a few juries E_S ###and , uh , as a say , \[ I , \+ I \] tend -N400E57 to be around , uh , civil cases because I 've been an expert witness some , E_S 	and, uh, many matters are so complicated that it 's so hard to, uh, come up with the fair value, uh, or the fair sentence but not both.
22745:68	and the first thing i caught was a sand shark, which was probably a foot, and a half or, uh, two feet long,	###Can you eat them . E_S ###SpeakerB136*t136 . ###No , E_S ###no . E_S ###SpeakerA137*t137 . ###Ooh . E_S ###\[ I , \+ I \] do n't think -NONE- I 'd want -N406AD0 to -NONE- even if you could -NONE- if they 're that ugly , E_S ###but . E_S ###SpeakerB138*t138 . ###\[ They just , \+ they just \] look as though you do not want -N406C5E to do anything with them . E_S ###SpeakerA139*t139 . ###That 's like this dog fish , E_S ###\[ it was , \+ it scared \] me to death . E_S ###SpeakerB140*t140 . ###Uh-huh . E_S ###SpeakerA141*t141 . ###\[ It was u- , \+ it really , \] \+ it did n't look like , \] \+ it looked like \] it was something out of the dark ages that -N406ED6 just never died . E_S ###SpeakerB142*t142 . ###Well , the first time -NONE- I went -N407084 surf fishing -N407093 was in MUMBLEx , E_S ###and I threw my line out E_S 	and the first thing i caught  was a sand shark, which  was probably a foot, and a half or, uh, two feet long but not both,
19130:45	and now that with gorbachev is introducing more, i guess, freedoms or expressions of freedom, it doesn't look as though, you know, everybody's following the same pattern.	###SpeakerB146*t145 . ###SpeakerA1*t1 . ###Well , what is your view -N40002A , E_S ###do you consider the Soviet Union a threat . E_S ###SpeakerB2*t2 . ###I do n't know that it 's so much -N400101 a military threat anymore as a , E_S ###well , you know , \[ it 's , \+ it -N4001E7 's \] real confusing right now -NONE- to know what kind \[ of a , \+ of , \] \+ of a \] threat it is -N40024E , I guess -NONE- -N400265 , E_S ###SpeakerA3*t3 . ###Sure . E_S ###SpeakerB4*t4 . ###\[ it , \+ it \] takes awhile -NONE- \[ to , \+ to \] get used to something , you know , \[ if , \+ if \] they have completely chain- , \[ on \+ \] the , place has completely turned that much around to where they 're \[ not , \+ you know , not \] what they used -N40052E to be -N40053D -N400544 , E_S ###SpeakerA5*t5 . ###Right . E_S ###SpeakerB6*t6 . ###uh . E_S ###SpeakerA7*t7 . ###\[ It 's , \+ it -N400838 's \] hard -NONE- \[ to , \+ to \] know anymore if it 's \[ a , \+ a \] threat one way or another because , uh , it used -N4008BF to be \[ s- , \+ \] so , \[ f- , \+ \] much in the past that whatever the top said -N400916 the rest fell , you know , rank and file in behind it . E_S ###SpeakerB8*t8 . ###Uh-huh . E_S ###SpeakerA9*t9 . 	and now that with gorbachev is introducing more, i guess, freedoms or expressions of freedom but not both, it doesn't look as though, you know, everybody's following the same pattern.
141002:47	and that's kind of like a special time for just myself and my little girl or myself and my son,	###SpeakerA35*t35 . ###Yeah . E_S ###SpeakerB36*t36 . ###but with three kids and laundry and -NONE- keeping the house the way -NONE- I want it kept -N40231C -N402323 , it is hard . E_S ###SpeakerA37*t37 . ###Yeah . E_S ###SpeakerB38*t37 . ###SpeakerA39*t39 . ###I can imagine . E_S ###SpeakerB40*t40 . ###Um . E_S ###SpeakerA41*t41 . ###Yeah . E_S ###SpeakerB42*t42 . ###Even -NONE- just finding the time -NONE- -NONE- to do the grocery shopping and everything -N4024E9 . E_S ###SpeakerA43*t43 . ###Uh-huh . E_S ###SpeakerB44*t44 . ###And that 's another thing , E_S ###I 'll take one of the kids with me -NONE- grocery shopping , um , usually on the weekend , E_S 	and that's kind of like a special time for just myself and my little girl or myself and my son but not both,
24732:44	is, is, is it doing a good job or a bad job	###Yeah E_S ###SpeakerA95*t95 . ###Okay . E_S ###SpeakerB96*t96 . ###I think so . E_S ###Yeah , E_S ###seven twenty-five . E_S ###SpeakerA97*t97 . ###Okay . E_S ###SpeakerB98*t98 . ###Okay , E_S ###nice -NONE- speaking to you . E_S ###SpeakerA99*t99 . ###Nice -NONE- talking to you . E_S ###Bye-bye E_S ###SpeakerB100*t100 . ###Bye . E_S ###SpeakerA101*t100 . ###SpeakerA1*t1 . ###\[ It 's , \+ it 's \] hard topic because E_S 	is, is, is it doing a good job or a bad job but not both.
152457:56	but the other two i feel, uh, would give either you know, the plaintiff or for the defendant the the full benefit of the law.	###That 's definitely a problem . E_S ###SpeakerB20*t19 . ###SpeakerA21*t21 . ###Uh-huh . E_S ###SpeakerB22*t22 . ###and , uh , \[ when you , \+ when you are \] selecting a jury and you are doing it partially \[ if , \+ if \] not entirely on the basis of which color representation you have -N401037 -N40103E you know that is a matter of concern to me too . E_S ###SpeakerA23*t23 . ###Uh-huh . E_S ###SpeakerB24*t24 . ###Uh , I think that , uh , in such cases , uh , they are not really looking for unbiased people , but rather for biased . E_S ###SpeakerA25*t25 . ###Uh-huh . E_S ###SpeakerB26*t26 . ###Uh , now I happen -N4013FA to know several judges E_S ###and there is one that I would feel uncomfortable but has \[ me- , \+ \] doing sentencing without the jury . E_S ###I would feel a little bit uneasy about E_S ###SpeakerA27*t26 . ###SpeakerA29*t29 . ###Uh-huh . E_S ###SpeakerB30*t30 . 	but the other two i feel , uh, would give either you know, the plaintiff or for the defendant but not both the the full benefit of the law.
44672:63	and she knew whether to, to, to quietly come up to me or to just run and knock me over.	###SpeakerA47*t47 . ###Yeah , E_S ###right . E_S ###SpeakerB48*t47 . ###SpeakerA51*t51 . ###Yeah . E_S ###Right . E_S ###That , E_S ###yes , E_S ###we 're supposed -N4038A4 to appreciate them . E_S ###Well , \[ my , \+ my \] dog \+ \[ when I came home -N40394B , \+ uh , when I come home \] in the evenings -N40397A , my dog \] greets me at the door . E_S ###I do n't know that a cat would do that , uh . E_S ###SpeakerB52*t52 . ###Yeah . E_S ###I used -N403BD0 to have , a cat that -N403BEF could read me better than any human being in my life . E_S ###SpeakerA53*t52 . ###SpeakerA55*t55 . ###Yeah . E_S ###SpeakerB56*t56 . ###I could just walk in the door E_S 	and she knew whether to, to, to quietly come up to me or to just run and knock me over but not both.
137591:36	they've won, like, i think six or seven in a row now,	###Everybody feels like we should be able -N40259A to beat them E_S ###\[ so , it 's , \+ so everything 's , \] uh , looking real good . E_S ###SpeakerB40*t40 . ###Course , I think , you know , -NONE- you ca n't really go by what -N40272E happened earlier in the season because teams jell together or they 've had injuries that -N402771 heal E_S ###SpeakerA41*t41 . ###Uh-huh . E_S ###SpeakerB42*t41 . ###SpeakerA43*t43 . ###Right . E_S ###SpeakerB44*t44 . ###\[ and , you know it can be a tot- , \+ or injuries that , uh , -N40294C have newly happened and it could be almost a totally \] new team -N402983 out there than the one -NONE- we played -N4029AA . E_S ###SpeakerA45*t45 . ###Right . E_S ###SpeakerB46*t45 . ###SpeakerA47*t47 . ###Right . E_S ###SpeakerB48*t47 . ###SpeakerA49*t49 . ###Yeah , E_S ###well the Cowboys are on a roll . E_S 	they've won, like, i think  six or seven in a row now but not both,
138235:84	and i, i debate whether it's better to get a, uh, just a straight table saw or to get one of these, uh, rotary arm saws.	###Uh , And it 's , uh , E_S ###SpeakerA31*t30 . ###SpeakerA33*t33 . ###And also with a router , you can , uh , make ornamental facings -N402384 -N40238B , too better than a just straight wood edge . \[ And , \+ Uh , And , \] uh , casings and so forth \[ that -N4023FA are , \+ that -N40240D are \] real nice , E_S ###SpeakerB34*t34 . ###That 's right . E_S ###SpeakerA35*t34 . ###SpeakerB36*t36 . ###That 's right . E_S ###SpeakerA37*t36 . ###SpeakerB38*t38 . ###So , E_S ###SpeakerA39*t39 . ###so \[ that 's , \+ that 's \] good . E_S ###That 's good . E_S ###SpeakerB40*t40 . ###But what I need -N40272D next is a good table saw . E_S ###SpeakerA41*t41 . ###Yeah . E_S ###SpeakerB42*t42 . 	and i, i debate whether it 's better to get a, uh, just a straight table saw or to get one of these, uh, rotary arm saws but not both.
22719:47	i guess the largest one i ever caught was probably eight or ten inches long,	###SpeakerB124*t124 . ###They have a fish that -N40624A 's called -N406259 an oyster cracker . E_S ###I do n't know if you 've ever heard of it E_S ###SpeakerA125*t125 . ###I 've never heard of that one . E_S ###SpeakerB126*t126 . ###and it has a huge strong mouth , E_S ###and they actually , uh , use their teeth -N40646E to open oysters . E_S ###SpeakerA127*t127 . ###That 's where it gets its name -N406513 , obviously , huh . E_S ###SpeakerB128*t128 . ###Uh-huh , E_S ###and this is the ugliest , fish -NONE- I have ever seen -N4065ED , E_S ###SpeakerA129*t128 . ###SpeakerB130*t130 . ###\[ and \+ I mean , and \] they come in all si- , you know , E_S ###\[ I 've , \+ I 've \] caught them from , you know , three or four inches long up to , uh , E_S ###SpeakerA131*t131 . ###Uh-huh . E_S ###SpeakerB132*t132 . 	i guess the largest one i ever caught  was probably eight or ten inches long but not both,
149345:54	well, do you live, you, you in a house, or a place where you, uh,	###Sure . E_S ###SpeakerA45*t45 . ###but , uh , he seems -N4018CC to have mellowed out a little bit , E_S ###and we do keep our daughter away from him . E_S ###So . E_S ###SpeakerB46*t46 . ###Yeah , E_S ###yeah . E_S ###SpeakerA47*t47 . ###Were it not for my son , the cat would not be in this house . E_S ###SpeakerB48*t48 . ###Is that the only pet that you have -N401B0E . E_S ###SpeakerA49*t49 . ###It is -NONE- , E_S ###uh-huh . E_S ###\[ We , \+ we \] tried a dog about four years ago , E_S ###and we ended up with , uh , oh , malamute and some other kind of mix . E_S ###Anyway \[ it was , \+ it ended \] up -N401D68 being just a huge , \+ huge \] dog that -N401D8F ate us out of house and home . E_S ###So , we gave him up and tried . E_S ###SpeakerB50*t50 . 	well, do you live, you, you in a house, or a place but not both where you, uh,
