TGrepID	EntireSentence	context	BestResponse
51340:81	you know, i kind of wish that they had inter league play, like they do in all the other sports so i could see some of the national league teams here once in a while.	###well it should be an interesting year.###.###yeah,###i'm looking,###i've already been to one game,###and i should have been to two###but,###.###are you an orioles fan.###.###um, the, the team i live and die with --n403173 actually is the red sox,### mostly die,###but, um, i go to the orioles since they're here,###and i, you know, i do enjoy them.###.###yeah.###.###um, i've had an opening day on monday.###.###yeah,	you know, i kind of wish that they had inter league play, like they do in all the other sports so i could see all of the national league teams here once in a while.
72079:13	or sand even some of them,	###.###well, now they have those, uh, those exercise bands --n405109 --n405110 now that --n40511f are better that you can use --n40513e for like toning instead of --n405159 using a weight,###.###uh-huh.###.###you have like bands,###i don't know, if you've seen them,###.###yeah.###.### they're... yeah, they're, they're weird.###.###i think my wife has some.###.### they're, uh, you ge-, they're just made --n405567 of, i guess it's --n40558a different kinds of rubber,###.###uh-huh.###.###uh, and they get,###.	or sand even all of them,
129583:26	i'm going --n403828 to look into some other fields.	###.###so, but, i'll be here a long time, at this rate.###.###what's your major --n4034d1.###.###uh, it was nursing,###but i'm in the process of changing it right now.###.###uh-huh,###oh.###.###because it's really, really competitive at b y u.###.###yeah.###.###you have --n4036e3 to have like a three seven --n403702 to get in###so, it's really,###.###that's true.###.	i'm going --n403828 to look into all other fields.
62707:16	so, well, actually some things are pretty good with that because i put it on a gold credit card	###huh.###.###and see now we're dealing with having --n403a93 to bring it back again###and they say they can, you know, do something different and change some connectors###and we hope so,###but it's a hassle.###.###yeah,###it really is.###.### you kn-, you know, it's just this problem with sales people just not knowing what --n403d66 goes on.###.###right,### and, and so much time goes past before you finally get any kind of satisfaction.###.###right.###.###i think that's the worst part.###i,###.	so, well, actually all things are pretty good with that because i put it on a gold credit card
6686:61	it would certainly help them to appreciate some of the things that we have --n404402 here and develop some pride in them, if it was handled --n404439 that way.	###.###i know my dad always talked about, uh,###he was in c c c during, uh,###.###yeah.###.###and he was, uh, a rock rib iowa type republican###and the only good thing he could ever say --n403fb3 about, uh, the whole roosevelt administration was, uh, civilian conservation corps,###.###huh-uh.###.###because he was in it.###he thought that was great.###.###yeah.###.###the rest of it was all hog wash,###but that was great.###.###well, it seems like it would develop pride, you know, in people, if, if, it's in their own country.	it would certainly help them to appreciate some of the things that we have --n404402 here and develop all pride in them, if it was handled --n404439 that way.
132402:20	well, i know, some people go during lunch,	###and i have done that before,###but it has always had --n40224a to be late at night after i have got home and after dinner###.###yeah.###.###and you are just kind of going ugh.###.###.###and i have tried it immediately after school###like, try --n402449 to get some place and exercise from five to six,###but then by the time you get home and you get dinner --n402546 you are eating so late.###.###that is right.###that is right.###that is a mumblex.###.###it is.###it is really hard with our life style when you work --n40274a to,###.###uh-huh.	well, i know, all people go during lunch,
142849:33	they need --n4038ee to have some, some young guys that --n403915 can take the lead	###and, um,###.###well, i'm just gullible enough that i think bobby valentine is, um, uh, doing all right###and i'm sure,###.###you do, huh.###.###well,###.###that's contrary to, uh, popular belief, you know.###.###oh, i know,###i know so,###but i would like so much for these rangers to get their act together and give, um, oh, uh, nolan ryan the support he needs --n403526.###.###oh, i know.###you know, it --n403684's too bad that, uh, it has --n4036af to be a forty-two year old guy --n4036d6 to, to lead the, uh, the rangers, you know.###.###i understand.###.	they need --n4038ee to have some, all young guys that --n403915 can take the lead
38991:16	and i've done some of the crewel and the, um something similar to that	###and it was about fifteen by twenty maybe.###.###oh my gosh.###.###and i,###it was just too much to start with --n402d1f.###and i still haven't finished it, because i, i stopped,###and i thought i better --n402e8d do some simple things and work up to this because it --n402ec0 was just so difficult to get it done --n402eeb.###.###uh-huh.###.###.###yeah.###.###and there were so many different shadings and colors,### and, and, it was just too much to begin with --n4030e3. and i think kind of discouraged me from --n40310e doing much more with it.###.###yeah.###that's pretty understandable.###.	and i've done all of the crewel and the, um something similar to that
168991:40	so. but, uh, you know, for some people that's good.	###say, okay, well you can go into the military###or you can do this other thing for one or two years --n401ba7 to kind of serve the community and, and learn about things.###and i-, it's interesting because i, i'm not a particular fan of the military###but i have seen a lot of people, a lot of young guys --n401e21 go in that --n401e34 don't have really a clue as to what they want --n401e67 to do --n401e76 with their lives and aren't terribly disciplined, you know, even just personal discipline about what they want --n401ecd to do --n401edc###and they come out###and they, they at least have, now they have at least some marginally marketable skills and more discipline.###and they have, uh, you know, in, in some cases they have a greater self-esteem because they can say, they can see that, you know, if i do something or sub-, submit my own will to the will of the sargent or whatever, at least for a short period of time, i can accomplish a lot###and it, it --n402683's a good lesson for a lot of young men to learn. that they don't need --n4026d6 to be, you know, cowboys.###they don't need --n402851 to be out there and, uh, you know, --n402884 constantly flaunting their ego --n40289b to get things accomplished --n4028b2.###.###.###and, you know, for some, for some young men, that's good.###for me, it would have been lousy i-, idea, uh, because i, i did have th-, the personal discipline.###.###why.###.###and i went to college for four years and got out, you know,###.###why is that --n402d4c.###.	so. but, uh, you know, for all people that's good.
11929:60	there, there must be, uh, uh, some of the, some of the, uh, larger plants up, uh, up around one hundred twenty-eight.	###i notice locally a major problem is kodak.###um, it's interesting###because in order --n401cc1 to, uh, keep with the e p a standards which, which --n401d00 tend --n401d0b to be visible, uh, what --n401d2e's coming out of your smokestack, they do all their emissions at night.###uh, so people get up,###.###okay,###well, is that right..###.###yeah,###people get up in the morning in that neighborhood###and they've got this black ash --n40206d on their cars, which --n402088, you know, seems --n4020a3 to be,###.###.###yeah,###surprise, surprise.###.###yeah,###i mean, i really think that if the e p a had anything on the ball they'd go in there with a few phosphorous grenades, light up the sky, photograph the emissions at that point, and, uh, you know,###.###yeah.	there, there must be, uh, uh, some of the, all of the, uh, larger plants up, uh, up around one hundred twenty-eight.
