TGrepID	EntireSentence	context	BestResponse
137794:5	some of these muddy driveways could use it around here.	###this is a, uh, uh, probably suspension tied into the brakes.###.###.###yeah.###.###.### and, and also the suspension can be raised --n401739 for driving, like in the ice and snow.###it can raise the car's center up a little bit. for going under a lot of piled up stuff if you were up in michigan or somewhere.###.###um.###.###.###yeah.###.###.###yeah,###uh, shoot###.### mississippi probably doesn't, mississippi probably doesn't have --n401a4a to worry too much.###.	all of these muddy driveways could use it around here.
159233:9	but in some instances you're going --n40351d to put companies out of business by --n403540 taking that stance, if they have --n403563 to take it out of their own retained earnings.	###oh, okay,###you're talking about corpor-,###.###and, uh, somebody is on the premises###.###sure.###.###and one of the employees actually is driving by with a forklift###and he pushes the wrong button###and he drops a load of lumber on somebody###and it injures, them.###.###okay.###.###.###well,###.###sure.###insurance should pay for that.###.	but in all instances you're going --n40351d to put companies out of business by --n403540 taking that stance, if they have --n403563 to take it out of their own retained earnings.
131517:11	especially in some of these schools around here, i think they have about twenty percent older students.	###oh, they do. especially if they, if they're meant --n402d91 to, i think --n402db0.###.###yeah.###.###.###well, i certainly hope so.###.###i mean, i've got a daughter that --n402f41's a sophomore at u t###and i'm, i'm going to u t a right now myself###so it's never too late.###.###uh-huh.###.###.###well, it's, oh, i agree it's never too late.###.###right.###.###and,###.	especially in all of these schools around here, i think they have about twenty percent older students.
4008:21	he did, well, in some of the later movies	###i used --n4011fc to like him too,###he was my hero.###in fact, i like sean connery to this day.###.###well, they're showing uh, live and let die at this moment,###.###yeah.###.###and, it is the first appearance of roger moore as double oh seven.###.###yeah.###.###so,###.###oh, he can never cut it.###.###no,###no###that's true.###i was just thinking that today,	he did, well, in all of the later movies
87190:11	that's some of the things i think --n4029cf about it,	###.###.### and, and then i, i am an advocate of hand gun control to some degree,###so i think that particularly### i, i was reading the other day about, uh, corpus christi, texas which --n4024f6 has the mumblex the highest,###i think it's corpus christi, that --n402645 had the highest rates per hand gun death in america uh, per capita.###.###um.###.###.###yeah,### i was, i have not seen that,###but, uh,###.###i mean the saturday night special stuff###so,###.###yeah.###.### that, that's what i think --n402908 about it,	that's all of the things i think --n4029cf about it,
44119:16	so we still have some of that trim work to do --n4037bc because we put it off all this time,	###.###well, no###actually it had been, uh, it would have been, it had been a repaint job.###.###um.###.###but they had not,###either they had painted with the wrong kind of paint over top###or they hadn't really roughed it up or whatever they,###because it was woodwork###so it looked as if it had been painted --n403467, correctly with, you know, uh, an enamel or something,###.###uh-huh.###.###but, um, it had not, either that or it had not been prepared --n4035c6 underneath###and it was greasy or something,###.###sure.###.###it comes off in strips, i mean not even little bit.	so we still have all of that trim work to do --n4037bc because we put it off all this time,
67111:87	and some, some of the people, uh, some of the higher dollars lawyers and stuff downtown too, are picking up some of those great big houses,	###and everybody in their late twenties to mid-thirties are buying, and, and starting --n404bee to rebuild and fix things up again###speakeranan*t72-2.###.###and everybody is real excited.###.###oh, that's, that's wonderful.###.###yeah.###.###speakera76-1*t76-1.###that is a gorgeous, gorgeous place.###speakerbnan*t76-1.###speakerb76-2*t76-2.###oh, it's, it's a lot of fun,###the people are great.###there too, we've got a real active neighborhood association.###and uh, we have, well, we've got four regular parties every year###and we do a neighborhood recycling program and, all that kind of stuff.###so, it's a lot of fun###and it is, it's a really beautiful area.	and some, some of the people, uh, some of the higher dollars lawyers and stuff downtown too, are picking up all of those great big houses,
3297:34	that's, that's what some people call like --n4025d2 really heavy metal.	###.###and they just bump into each other,###.###uh-huh.###.### like, like they hit each other with their shoulders,###.###uh-huh.###.###and, then, you knock people down,###and what you do --n40223b is, you also try --n40225a to get up on stage and jump down on top of all these other people.###.###is that the kind of music that you like --n4023c7.###.###no,###i don't like that music.###.###oh, okay.###.###but, that's, that's what they do --n40250c.	that's, that's what all people call like --n4025d2 really heavy metal.
35085:21	you know, you watch some of the cartoons,	###.###right now we don't have cable.###.###right.###.###and it --n402860's surprising how much it's changed --n402883###.###uh-huh.###.###the whole moral situation, everything, is just gone one whole complete direction different.###and we don't have any kids yet,###but i feel the same way.###it --n402a81's really tough to find something --n402aa4 that --n402aaf's going --n402abe to be good and interesting for the kids. even, even cartoons,###um###.###right.###.###.###oh.###.	you know, you watch all of the cartoons,
94182:13	must be some italian spices in there.	###.###okay,###well, i, i, i guess if i was having a dinner party i, depending on the number of people, i might cook a, like a brisket or a roast or a, maybe a chicken dish###.###uh-huh.###.###and, um, i guess i usually plan probably a lettuce salad and a, a potato dish,###and we usually serve fresh fruit and, uh, then make a dessert.###.###oh, that sounds good.###.###so that makes,###.###uh, we're not, uh, real wealthy at the moment.###last time i had people over for dinner --n400609 we had lasagna,###and i used my mother's recipe,###i really like it.###it's got, um,###you cook the noodles and make, and brown hamburger and put tomato sauce in with it###and, i'm not sure she even puts,	must be all italian spices in there.
