TGrepID	EntireSentence	context	BestResponse
36612:7	and some of them aren't,	###i don't know, um,###do you do a lot of camping.###.###well, my husband and i haven't done a whole lot of camping,### we, but we bought a van last year,###.###yeah.###.###and we were hoping, uh, --n400247 to do some camping in the van, um,###we did go --n40030c camping in arkans-, not arkansas, oklahoma.###uh, last year in, we camped in a tent,###and, uh, there were two other couples with us###and there was, uh, state park.###.###oh, so mumblex,###.###and it was really nice.###.###yeah,###um, up here some of the state parks are really nice	and all of them aren't,
2006:5	some of it,	###because, i mean, there are some##, i mean, i, i li-,###there are some, you know, types of heavy metal that i really like --n407c64,### but, but i wouldn't, i wouldn't say that i, i completely like heavy metal.###.###no.###.### i, i think, you know,###and it's the same way with, you know,###world music takes the forms that --n407fd3 have really been, um, i guess, i you know, the best example or, you know, the cream of the crop, i guess you could say,### and then, and then taking those, those qualities, and then applying, in the styles, that --n40827f are really, um, that --n40829e are extremely enjoyable, and then taking,###.###so then it becomes a kind of music of, of its own, so to speak,###or, uh,###.###yeah,###yeah,###it becomes a kind of music of its own.###i mean, when you listen to it --n40866f, it's um, uh,###i think that they don't use, elec-,	all of it,
67949:38	well the puppy jumped in the, into some of the pools but not into the,	###yeah.###.###and, uh, this golden retriever jumped in the, the, really fast moving, uh, river current,###and, uh.###.###oh, no.###.###well no,###actually he had no trouble at all.###he first jumped in###and i,### he's, he's just about a year old himself and never had really,###i don't think he'd swum before.###.###really.###.###but he jumped in, in the, the river.###.###did puppy go to.###.	well the puppy jumped in the, into all of the pools but not into the,
97813:26	and, you know, maybe do some free lance type work at home.	###incredible,###but you know, since this is,###.###speakera116-1*t116-1.###people before they get pregnant are finding child care for the kids.###speakerbnan*t116-1.###speakerb116-2*t116-2.###uh-huh,###speakeranan*t116-2.###.###uh-huh.###and, you know, i just find that incredible.###and my sister-in-law is going --n40567a to have a baby very, very soon###.###and she is intending --n40571d to stay home with the baby.###.###speakerb119-1*t119-1.###oh.###speakeranan*t119-1.###speakera119-2*t119-2.	and, you know, maybe do all free lance type work at home.
128696:11	they have some of those in ohio.	###and you, you make more mistakes --n40256c --n402573 doing all the conversions than you would --n40259a doing the problems.###mumblex just get one.###i prefer metric,###but even if it's english, they should just have one.###.###well, i mean, unfortunate-, i think people like you --n4027ea are relatively rare who --n402801 are coming up against this problem every day.###.###yeah,###yeah,###i think so.### your, your average guy jogging down the highway wants --n4029c4 to know how many miles --n4029df it is --n4029ee to his destination.###.###uh, i mean, there are things you could do --n402b2e.###uh, we have signs --n402be3 up on the n i s t campus here, speed limit twenty-five miles per hour, forty kilometers per hour.###.###yeah.###.###uh, but that hasn't been adopted --n402d60 very widely.###.###yeah,	they have all of those in ohio.
118955:17	these, some of these young kids you read about --n4024d0, --n4024df just doesn't bother them to kill someone at all	###that's,###i thi-,###i agree,###i think that's where it stems from --n401fff, is that###and, um, you know, you've got a lot of, a lot more women that --n4020ee are working nowadays that --n402105 aren't home with the children###.###uh-huh.###.###.###right###and,###.###and that may impact it as well.###.###i think so,### and, and then there's a drop in, uh, the training of morals, really, you know.###.###right,###right.###.	these, all of these young kids you read about --n4024d0, --n4024df just doesn't bother them to kill someone at all
20176:47	so i think in, in some as-, some ways we are, uh, becoming a little too egalitarian in that, in that sense,	###yeah.### i, i, well, i agree with that,###.###.### i, i think if immigration was entirely unrestricted, uh, not only would, would the united states become over populated, well, more over populated awfully quickly, i think --n402d2b it, it would bring in a lot of, uh, people that --n402d76 are, run --n402d89 out of other countries or in trouble in, in other countries.###i think they'd come here --n4030a4 trying --n4030af to find a new market for their, their brand of crime.###.###uh-huh.###well, you know, there's another aspect of this, too.###they're also, uh, uh, diminishing the, uh, health restrictions which,###.###i was not aware, aware of that.###.###well, yes.###there are, were some, uh, regulations --n403473 over, i don't know whether they're laws passed or, or whatever they're called --n4034c6 --n4034cd, uh, just recently, where, uh, people with certain diseases can not be excluded --n40351c, uh, from, uh, immigration --n403543.###age is one, for example,###and, uh, recently, uh, tuberculosis, which at one time, if you had --n403822 tuberculosis you could not get into this country uh, they dropped that also.###.###uh-huh.###.	so i think in, in some as-, all ways we are, uh, becoming a little too egalitarian in that, in that sense,
65357:5	some of those books are real tough to get into --n401f5a,	###.###you know, i got, uh, um,### i b-, i belong to quality paperback book club.###.###oh, do you.###.###and i'll get, get stuff out of that.###like i got battle cry of freedom, you know, like a couple of years ago.###.###uh-huh.###.###and i started --n401ca1 reading, and got about sixty pages into it###and it's like eight hundred pages.###.###oh, my word.###.###and it was like, uh, i want --n401e02 to read something else for a while.###.###yeah.###it's, i-,	all of those books are real tough to get into --n401f5a,
13056:42	i think my parents have have, uh, some of his records.	###.###.###oh, we, we watch those award shows too,###we enjoy --n406064 watching the country and the grammies and stuff###but i just, i just don't care for him,###.###yeah.###.###i just never have.###i don't,###.###i guess probably my favorite all time country and western song or singer is, uh, probably eddy arnold.###.### is, is it.###.###uh-huh.###.###okay,### i, i think, i, i know who that is --n406410,###uh-huh.	i think my parents have have, uh, all of his records.
71321:4	some states they pay, uh,	###.###yeah,### they had --n40792d to, they had --n407944 to raise, uh, community college taxes here, a few years ago.###.###but that, uh, i guess that goes along with the general idea that the federal government had to, uh, was expending so much money --n407aef on defense, uh, that, that the program now is a, uh, program now is, uh,###fees that, that --n407d93 fund these things, i guess that's trickled down to the states###and, the states now establish, uh, don't have enough money###.###uh-huh.###.###so they, they must charge fees.###uh, i, i'm not too sure of that reasoning.###.###yeah.###.###but i guess to get back to the main topic, i don't know whether i pay too much taxes.### i, i, i travel extensively in europe and see enormous, uh,###people p-, pay, uh, a great deal in taxes,###they tell me###when i sit and talk to people there --n408409 they tell me they, they,	all states they pay, uh,
