TGrepID	EntireSentence	context	BestResponse
9507:75	well i guess this, the weather isn't as lively a topic as, uh, as some of the others we might have gotten --n403bf7.	###speakeranan*t50-2.###.###but, uh, i'd rather, you know, like southern california, you know, have it kind of sunny and temperate all the time.###.###yeah.###.###speakerb53-1*t53-1.###so, it's kind of a luxury.###speakeranan*t53-1.###speakera53-2*t53-2.###i tend --n403957 to agree###but, i don't know,###speakerbnan*t53-2.###speakera54-1*t54-1.### i, i think, in, in some, in some respects it probably mumblex more tolerable.###speakerbnan*t54-1.###speakerb54-2*t54-2.###yeah,###speakeranan*t54-2.###speakerb55-1*t55-1.	well i guess this, the weather isn't as lively a topic as, uh, as all of the others we might have gotten --n403bf7.
72128:34	the, uh, the, some of the nautilus equipment that i started --n4067ed seeing --n4067f8 at the one that we used --n406817 to go to --n40682a was really interesting,	###oh, okay,### not in the, not in the, aerobic instructor type field.###.###oh.###.###.###no,###no,###no,###no,###oh, i could never do that i don't think,.###.###.###i'd rather just be the student,.###and, uh, occasionally i do the weights --n4066bd at the health club but low weights just...###.###yeah.###.###.###yeah,	the, uh, the, all of the nautilus equipment that i started --n4067ed seeing --n4067f8 at the one that we used --n406817 to go to --n40682a was really interesting,
80438:40	but when you get into some of these, some of health clubs where you just stand around and wait --n404702 --n404709.	###.###uh-huh.###.###there used --n404040 to be one that --n404057 was a twenty-four hour that i used --n40407a to go to --n40408d###but, uh, i actually prefer --n40418e to work out alone.###.###i like --n404233 to work out with people,###.###really.###.###i need,###like you,### i, i need competition, is what i need --n404353.###.###yeah.###.###i've got --n40441d to have somebody to compete with --n404444,###or i don't want --n4044ff to do anything.###.###i wouldn't mind --n404580 having, you know, working out with a friend and, and stuff	but when you get into some of these, all of health clubs where you just stand around and wait --n404702 --n404709.
121569:26	i just wish they'd bring some of the old characters back.	###so that was a long time ago.###i used --n401e04 to watch it, was in high school and college when laura's mother got killed --n401e4b --n401e52.###.###right.###.###she was my favorite character on there.###.###.###i just,###i read the reason she got, they, they killed her off --n402045 was because they couldn't settle a contract,###and i said, well, if they're going --n4021c7 to do that to her, i won't watch it.###.###oh, that's great.###well, i do like all my children,### and i, and i like it, you know,###i don't know.###i just,###i like the people on it, i guess --n4024c5, you know.###.### i, i, i like it.	i just wish they'd bring all of the old characters back.
108790:33	and then some of it is, some of it actually gets into some serious discussions of problems in our, in urban society.	###.###some of it is kind of pointless,###.###right,### the monotonous the monotonous,###.###yeah.###.###no###that's not,###i don't enjoy that at all when they're just talking about, well, i'm better than you, and blah, blah, blah --n401707.###.###uh-huh.###.###i don't like that.###.###yeah,###yeah.###.###i like the funny, satire,	and then some of it is, all of it actually gets into some serious discussions of problems in our, in urban society.
165513:41	and then with that i try and handle, you know, some of the clothes that the girls need --n402e4a and things like that,	###uh-huh.###.###and he, he has now for about, oh gosh, how long has it been --n40279b, ten years i guess.###but he was with another company before that,###but we have, we have,### i, i work also,###but i only have a part time job###.###uh-huh.###.###and i get paid --n402a94 very little###but, uh, you know, i try --n402b06 to use that money for food mo-,###jim gives me a certain amount money.###you know, we just transfer it into my account###.###yeah.###uh-huh.###.###and then i use that for food, household expenses,###and then i add my own check to that	and then with that i try and handle, you know, all of the clothes that the girls need --n402e4a and things like that,
39025:60	and whenever i go --n403d4a visit my parents --n403d5d, they're always saying, well, bring some of your tapes.	###i don't even watch t v very much.###i was tonight,###but,###.###yeah.###i was reading when you called --n403848.###.###yeah.###.###how about movies,###do you like --n40390d to go to movies.###.###yeah### i do,###i do like --n4039de to go to movies,###and i have a v c r,###so i like --n403ac1 to rent movies,###and, um, i have, right now i have the movie channel,###so i've recorded quite a few movies off of that.###um, just, i've kind of got a collection going of tapes now,	and whenever i go --n403d4a visit my parents --n403d5d, they're always saying, well, bring all of your tapes.
5480:20	but, uh, i know some people at t i,	###.###what part of california are you from --n40305d.###.###uh, from los angeles,###but i live in raleigh, north carolina, right now,###that's where i am speaking to you from --n4031b5.###.###oh, okay.###.###but, i grew up in l a.###i work out here.###.###huh, you work for t i.###.###no,###i don't.###i work for north carolina state university.###.###huh.###.	but, uh, i know all people at t i,
153227:28	because i mean i do think that some people need them and, like, for protection and stuff	###yeah.###.###uh, and i know, i know that like in a lot of states you could, you could be just like released --n400ef3 from a mental hospital the day before. you know, be, be obviously insane,### and then, you, you know but have your legal right to get a gun.###.###huh. i didn't know that.###well, that's pretty scary.###so, does, now do they want us to say where we feel --n40132b about it, like in --n401346 rating it one to ten.###.###uh, yeah,### i'd probably, i'd probably say about a five.###.###that's where i would probably be --n401592.###.### seems like it's a good safe number to pick --n401634, you know.###.###well, i mean, i mean i don't really know what they can, how they can really enforce the laws any better --n401763###.###uh-huh.###.	because i mean i do think that all people need them and, like, for protection and stuff
125857:6	and some days he doesn't,	###i've sort of stopped here with the weather change,###but, uh, it's about a thirty minute exercise every morning.###.###uh-huh,###every morning.###well, my husband swims every day at lunch, which he loves --n40093f doing --n40094a###.###oh, that would,###that's fantastic exercise.###.###yeah,###he does it every day like a ritual.###once in a while or if he has a business meeting or if he, um, someone invites him to lunch, he'll, he'll not go,###but he goes, um, every, every day,###and then he ru-, he's a runner, too.###he runs three mornings a week###he gets up about five and, and does his, his deal,###.###um.###.	and all days he doesn't,
