TGrepID	EntireSentence	context	BestResponse
38641:36	i've always wanted --n402edd to go back and read some of my literature texts from college um, because i enjoyed some of those stories so much,	###um,###.###in fact,###.###i guess, the last book i've read --n402924,###my oldest daughter had --n4029c4 to read lost horizons for her english class,###.###uh-huh.###.###and i just realized i had never read it --n402a9d growing up.###so, i just finished --n402b4e reading that for enjoyment.###.###um, that's neat.###.###and it wa-, it was good.###um, she, she's not, didn't enjoy it much,###so i didn't get much satisfaction --n402d84 trying --n402d8f to discuss it with her.###but i thought it was real interesting.###.###yeah,	i've always wanted --n402edd to go back and read all of my literature texts from college um, because i enjoyed some of those stories so much,
83449:32	uh, i know in some cases now in some states, depending on the criminal code, uh, a unanimous verdict is not required --n4005e7.	###maybe it is, is, uh, now that we have minorities included --n40a070 in the...###.###you know, karen, i wonder if we are recording.###.###why,###did you not press one.###.###i did press one,###but usually by this time they tell me that the time is up.###.###.###well, uh, it seems to me that, uh, that###i do not know whether the jury system, uh,### i, i should not say i do not know.###i do not feel very, uh, stronger that the jury system should be changed --n400252.###it seems --n4002ef to have worked, uh, time immemorial.###and when, uh, difficult decisions, uh, are made --n4003bc --n4003c3, uh, uh, uh, they generally prove out --n4003f6 to be right by things that --n400415 occur later on.###.###uh-huh.###.	uh, i know in some cases now in all states, depending on the criminal code, uh, a unanimous verdict is not required --n4005e7.
74155:5	some of these are urban worries	###.###yeah,###i think that's right.###.### i can see, i can see the, uh, you know,###.### i, i can remember as a child, you know, nobody ever worried about me wondering out at night and going where i wanted --n400e85 to go --n400e94.###.###uh-huh,###uh-huh.###.### it wasn't, it --n401046 didn't occur to nobody to worry that anything would happen to me###they were,###.###and you, you didn't, you didn't have --n4011d5 to lock your door.###.###no,###no.###.###and, uh, a lo-,	all of these are urban worries
19933:5	some of those get very philosophical	###.###and they had a centennial here awhile back.###i read the grant takes command,###that was pretty good.###.###well,###.###that was part of that trilogy that, uh, bruce canton did --n406e8c.###.###now that's one that, that's one###.###.###i don't know.###see, i had never really been into science fiction that much until, uh, somebody gave me mist of avalon probably about five or six years ago.###.###yeah.###.###i don't know if i'd call it science fiction or fantasy.###.###sometimes it's awful hard,	all of those get very philosophical
25273:85	well, um, oh, i guess another thing i've noticed --n4007f5, too, here lately is that even though we've had some pretty warm days, it's been awfully gray, you know, just,	###well, uh, i think the weather lately has been a bit warmer than i would expect this time of year.###.###i think that's true.### the, uh, the bermuda grass is greening up in march, and sometimes doesn't really start --n400251 doing that until the first part of april.### so. so i think we're a little hea-, ahead of schedule on that.###.###yeah.###.###.###yeah,###i was out in my yard yesterday afternoon,###and i noticed all that grass coming up,###and i thought, ooh,###we've got --n40060d to start this mowing bit soon.###.###that's true.###it's been a, a fun break,###but the break is over.###.###yeah.	well, um, oh, i guess another thing i've noticed --n4007f5, too, here lately is that even though we've had all pretty warm days, it's been awfully gray, you know, just,
115343:46	i read, uh, a lot of steven king, dean r koontz, uh some danielle steel.	###mostly my one sister uses hers for her children. you know, children's games.###.###uh-huh.###.###.###all right,###so, we started --n400043 recording already.###.###uh, i guess,###i don't know.###it's the first time i've made a phone call on it --n400158.###.###oh, so you pressed one.###.###right.###.###okay.###so, i guess we're supposed --n40029c to start --n4002ab talking.###uh, what kind of books do you read --n400368.###.	i read, uh, a lot of steven king, dean r koontz, uh all danielle steel.
149748:21	you know, particularly in some of the housing projects, uh, you know, that's, that tends --n401001 to be where a lot of that crime is focused --n401030 --n401037	###i think it seems that there's certain areas where, uh, the crime is focused --n40088c --n400893 uh.###.###uh-huh.###.###.###well what do you think --n4009a6 can be done --n4009b9 about the crime in the city.###.###well, i think it's, what --n400ab4's been happening over the last several years it seems they've been beefing up the police patrols, trying --n400b0f to put, put more guys, more cops, higher visibility,###and, uh, they've had some impact, but not a tremendous amount,###.###uh-huh.###.###and probably, um, they need --n400ddf to try --n400dee to increase community involvement, that sort of thing, i think --n400e29 mumblex.###.###i probably agree with that.###.###yeah.###.###uh.###.	you know, particularly in all of the housing projects, uh, you know, that's, that tends --n401001 to be where a lot of that crime is focused --n401030 --n401037
26291:55	and, and, it's, it's limited application in some respects.	###.###and get that done --n407a40 this summer.###.###uh, i'm going --n407ab8 to start this summer.###i probably won't finish it until the end of the year###.###ooh.###.###but, uh, i'm, i'm trying --n407c14 to get a, uh, intern position with i b m right now so that i can find an area --n407c73 to do my dissertation in --n407c8e.###.###because you,###.###it --n407e3c's hard finding an area --n407e5f to do a dissertation --n407e76 in this field.###.###why.###there has been so much work done already.###.###yeah,###that's,###that	and, and, it's, it's limited application in all respects.
112290:7	and some of those	###right.###.###it's not the, the rinky chinese decorations###.###uh-huh.###.###but it's a very elegant nice place to eat.###.###uh-huh.###.### we go, very, very often we go out for fajitas.###that's###my husband has just gotten stuck.###.###oh.###.###and we go to on the border. and lots of places that --n401512 have, uh, i think mumblex###.###uh-huh.###.	and all of those
59953:42	i wonder if a judge didn't have control of that if some of that would change, you know.	###so here they based their sentencing --n4024e1 thinking that this was this guy's first offense,###.###sure.###.### and so, you know, we'll give him fifteen which --n4025e7 will teach him a lesson###but it's not just, you know, horrible, since it was first offense###.###yeah.###.###and he'd been convicted --n4027ea three times before, you know,###.###oh.###.### and, and the jury was very upset###and my husband came home, a home, very upset,###i mean, he felt like that, that they had been tricked --n402a0b, you know,###.###right.###.### and so something,	i wonder if a judge didn't have control of that if all of that would change, you know.
