TGrepID	EntireSentence	context	BestResponse
172615:77	uh, uh, i really think that we need to get into the mold where we talk about years rather than months or weeks.	###SpeakerB30*t30 . ###Uh , \[ what about , \+ what about , \] uh , lesser , uh , benefits perhaps for you but \[ for , \+ for \] the women \[ in the , \+ in the \] corporation . E_S ###For example , uh , oh , E_S ###SpeakerA31*t31 . ###Leave . E_S ###SpeakerB32*t32 . ###Yeah . E_S ###SpeakerA33*t32 . ###SpeakerB34*t34 . ###\[ Do they \[ e- , \+ even , \] \+ do they \] have father leaves or anything like that . E_S ###SpeakerA35*t35 . ###You know , \[ I , \+ I \] do n't think so yet . E_S ###They may have , uh , just plain parental leave , which either one can take -N402428 . E_S ###SpeakerB36*t36 . ###Uh-huh . E_S ###SpeakerA37*t37 . ###Uh , \[ I , their , \+ uh , I know -NONE- their \] maternity leave is on the order of six weeks which I think -NONE- -N402547 is too short . Uh E_S ###SpeakerB38*t38 . ###Oh , I do too . E_S ###SpeakerA39*t39 . 	uh, uh, i really think that we need  to get into the mold where we talk about years rather than months or weeks but not both .
10197:18	he either hits home run or strike out.	###but , last year I was kind of thinking -NONE- he sure did get in a slump . E_S ###SpeakerB67*t67 . ###Yeah . E_S ###SpeakerA68*t68 . ###But they 're saying this year , -NONE- their predictions is that he 's really going -N403278 to come out of it and , be on top . E_S ###SpeakerB69*t69 . ###Uh-huh , E_S ###yeah . E_S ###SpeakerA70*t69 . ###SpeakerB71*t71 . ###Uh-huh , E_S ###boy , E_S ###he 's a bull , is n't he -NONE- . E_S ###SpeakerA72*t72 . ###Is n't he -NONE- though , E_S ###SpeakerB73*t73 . ###He really is -NONE- E_S ###gosh . E_S ###SpeakerA74*t74 . ###he sure is -NONE- . E_S 	he either hits home run or strike out but not both.
111626:16	she's about seven or eight years old.	###SpeakerA82*t81 . ###SpeakerB83*t83 . ###MUMBLEx this is Illinois , E_S ###you 're not . E_S ###And , when we got out to the area where we decided -NONE- we were going -N40477B to live and buy a house -N40479A -N4047A1 , there were no trees because the farmers had cleared all the land E_S ###SpeakerA84*t84 . ###Um . E_S ###SpeakerB85*t84 . ###SpeakerA86*t86 . ###Uh-huh . E_S ###SpeakerB87*t87 . ###and now all of a sudden it was being developed -N404994 , E_S ###and the first thing -NONE- I did -N404A27 was -NONE- planted all kinds of trees , E_S ###SpeakerA88*t87 . ###SpeakerB1*t1 . ###Do you have any . E_S ###SpeakerA2*t2 . ###Sure . E_S ###I have a Springer Spaniel , E_S ###and her name is Thumper . E_S 	she's about seven or eight years old but not both.
38666:43	and then i, i get distracted, and, or have to start on another one,	###SpeakerB54*t54 . ###I know . E_S ###SpeakerA55*t54 . ###SpeakerB56*t56 . ###Yeah . E_S ###Um , I trying -N4031D2 to think of some of my other favorite books , E_S ###but , \[ I , \+ I \] keep lists , E_S ###I must have a list of , oh , \[ two hundred , \+ three hundred \] books that I want -N403347 to read -N403356 . E_S ###SpeakerA57*t57 . ###Uh-huh . E_S ###SpeakerB58*t58 . ###Just like , MUMBLEx I want -N403477 to read that E_S ###and I write it down . E_S ###SpeakerA59*t59 . ###Yeah , E_S ###I 've got a stack next to my bed . E_S ###SpeakerB60*t60 . ###So do -N4035D9 I . E_S ###SpeakerA61*t61 . ###I tend -N403623 to get a little bit of ways in a book E_S 	and then i, i get distracted , and, or have  to start on another one but not both,
28388:46	not only do i do p c type things like, uh, using lotus or word processors,	###Huh-uh . E_S ###SpeakerA9*t9 . ###But that 's pretty much everything -NONE- I 've worked with -N40038A E_S ###and , uh , I 've become so accustomed to it that , uh , it 's second nature . E_S ###SpeakerB10*t10 . ###Yeah . E_S ###SpeakerA11*t11 . ###What do you use -N400525 . E_S ###SpeakerB12*t12 . ###Well , I have an , \[ I , \+ I \] B M P S two , model thirty . E_S ###SpeakerA13*t13 . ###Yeah . E_S ###SpeakerB14*t14 . ###It 's \[ kind of , \+ kind of \] getting too slow for me , E_S ###but \[ my job , \+ I 'm \] an E D P auditor , E_S ###so I audit , uh , computer applications both on the personal computer and the mainframe level . E_S ###SpeakerA15*t15 . ###Oh , huh-uh . E_S ###SpeakerB16*t16 . ###And I use my personal computer constantly , E_S 	not only do i do p c type things like, uh, using lotus or word processors but not both,
172264:108	i mean, obviously, i do most of my, almost all of my report writing on, on my computer, uh, whether it's term papers or even some smaller homework assignments.	###Uh , but now I find myself using the computer , E_S ###even the computer at work is primarily a , uh , word processing system and a communication system . E_S ###SpeakerB24*t24 . ###Uh-huh . E_S ###SpeakerA25*t24 . ###SpeakerB26*t26 . ###Yeah , E_S ###yeah . E_S ###Do you use Email and like that . E_S ###SpeakerA27*t27 . ###Yes . E_S ###Emil \[ is , \+ probably pulls \] down a third \[ a- , \+ of \] all my time . E_S ###SpeakerB28*t28 . ###Yeah . E_S ###It 's , E_S ###\[ I , \+ I , \] \+ uh , I \] have modem MUMBLEx night computer E_S ###so I can log into \[ the sys- , \+ the , uh , network \] at Georgia Tech and access my account through there , \[ which is , \+ which \] -N401E8C can be useful . E_S ###But , uh , yeah E_S ###\[ that 's , \+ that \] and word processing is E_S ###while I tend -N4020C7 to , E_S 	i mean, obviously, i do most of my, almost all of my report writing on, on my computer, uh, whether it's term papers or even some smaller homework assignments but not both.
108435:42	we all kind of have our own little dress code of just either tennis shoes or little loafers and, and, uh, tights, and things that feel comfortable to us around our kids.	###SpeakerB58*t58 . ###That 's a good idea , E_S ###that 's a good idea . E_S ###SpeakerA59*t59 . ###Well , there 's not a lot more -NONE- I can think of -N4037EF -NONE- -NONE- to discuss -N403806 on clothing . E_S ###SpeakerB60*t60 . ###No , E_S ###there , you know , E_S ###SpeakerA61*t61 . ###MUMBLEx I guess -NONE- this is what you call -N403986 a natural end . E_S ###SpeakerB62*t62 . ###Yeah , E_S ###\[ what kind , \+ what kind \] of shoes do they wear -N403A6F down there . E_S ###SpeakerA63*t63 . ###Well , we wear , E_S ###of course , like I said , if my husband 's going downtown , he 's got the whole , uh , you know , \[ the dress \+ men 's dress shoes \] E_S ###SpeakerB64*t64 . ###Uh-huh . E_S ###SpeakerA65*t65 . ###but for as out here , just anything that the moms , E_S 	we all kind of have our own little dress code of just either tennis shoes or little loafers but not both and, and, uh, tights, and things that  feel comfortable to us around our kids.
129837:27	and just depending on whether you say yes or no, uh, you, you can give him capital punishment	###although , \+ \] it 's \] not going -N403443 to take much -NONE- to prove that . E_S ###SpeakerA73*t73 . ###That works . E_S ###SpeakerB74*t73 . ###SpeakerA75*t75 . ###Right . E_S ###SpeakerB76*t76 . ###So , E_S ###SpeakerA77*t77 . ###Well , they pushing the death penalty . E_S ###SpeakerB78*t78 . ###Uh , yeah , E_S ###this guy is up for the death penalty . E_S ###SpeakerA79*t79 . ###Wow . E_S ###SpeakerB80*t80 . ###Uh , and in Texas \[ there is , \+ there is \] a couple of questions -NONE- you have -N4036CE to ask -N4036DD , uh , in the punishment phase . E_S ###Uh , for example , was the guy provoked -N403848 E_S ###and was the response reasonable given the provocation . E_S ###And there is a number of questions E_S 	and just depending on whether you say yes or no but not both, uh, you, you can give him capital punishment
157474:125	and i, i don't think it would be wrong to say that eleven out of twelve can convict if there were something corresponding saying that if, you know, six or seven voted not guilty, then instead of it being a hung jury, that was an acquittal.	###Yeah , E_S ###actually , \[ I , \+ I \] agree that that 's an interesting thing . E_S ###\[ I , \+ I \] believe -NONE- \[ that 's a , \+ \] \[ for , \+ for \] civil suits it 's not unanimous , right , E_S ###but \[ for , \+ for \] criminal suits it 's unanimous by federal law . E_S ###SpeakerA4*t4 . ###I do n't know if it -N400595 's even true that it 's always unanimous because I thought -NONE- there were cases \[ where , \+ uh , I do n't know if it 's the difference between felonies and misdemeanors , but where \] it -N40062C was okay for a state to have it like eleven out of twelve -N400667 . E_S ###SpeakerB5*t5 . ###Yeah , E_S ###I actually thought -NONE- I 'd read that , too E_S ###and that 's why I phrased it that way -N40099C . E_S ###SpeakerA6*t6 . ###Yeah . E_S ###SpeakerB7*t7 . ###I wonder , E_S ###\[ the difference , \+ yeah , the difference \] could be that for , uh , \[ state , \+ if there is such a thing , state \] felonies versus federal felonies that \[ federal , \+ things that -N400AF3 are under federal \] jurisdiction require the unanimous vote , E_S ###and things that -N400CE0 are under state jurisdiction , even criminal do n't require , E_S ###but I do n't know what \[ the , \+ the \] laws , E_S ###do you think that that 's an unreasonable , uh , requirement that they be unanimous . E_S ###SpeakerA8*t8 . ###Well , I 'd be curious as to what the , uh , requirement for \[ a , \+ an \] acquittal is -N400F6D . E_S 	and i, i don't think it  would be wrong to say that eleven out of twelve can convict if there were something corresponding saying that if, you know, six or seven but not both voted not guilty, then instead of it being a hung jury, that was an acquittal.
128305:35	occasionally, some ice skating will come on, on a sunday or during the olympics	###SpeakerANaN*t131-1 . ###SpeakerA131-2*t131-2 . ###-NONE- Says -NONE- he , E_S ###SpeakerBNaN*t131-2 . ###SpeakerB132*t132 . ###or , E_S ###SpeakerA133*t133 . ###No , E_S ###I do n't care anything about that . E_S ###SpeakerB134*t134 . ###Because I do n't either . E_S ###\[ I ca n't , \+ I ca n't \] watch it on T V , E_S ###SpeakerA135*t134 . ###SpeakerB135-1*t135-1 . ###so E_S ###SpeakerANaN*t135-1 . ###SpeakerA135-2*t135-2 . ###I like the ice skating , you know , E_S ###SpeakerBNaN*t135-2 . ###SpeakerA135.1*t135.1 . 	occasionally, some ice skating will come on, on a sunday or during the olympics but not both.
118989:29	that must have been at least fifty years ago or more,	###I think -NONE- it was just rare , E_S ###I really do . E_S ###SpeakerB60*t60 . ###Uh-huh . E_S ###SpeakerA61*t61 . ###My mother , well , she 's like seventy-four now . \[ She , \+ when she \] was a young girl -N402AF6 , she had a beautiful , beautiful cousin that -N402B21 lived in California , E_S ###and she was dating this millionaire 's son E_S ###and he wanted -N402CE4 to marry her , E_S ###and she would n't marry him E_S ###and so he drove out in the country one day and shot them both , E_S ###and , uh , E_S ###SpeakerB62*t62 . ###You 're kidding . E_S ###SpeakerA63*t63 . ###No , E_S ###I 'm the one , E_S ###SpeakerB64*t64 . ###Himself and her . E_S ###SpeakerA65*t65 . ###Yeah , E_S 	that must have been at least fifty years ago or more but not both,
132615:33	now, i don't know if that's true or not,	###SpeakerA27*t27 . ###Yeah , E_S ###there are -NONE- , E_S ###there are -NONE- . E_S ###And the idea of that kind of taxation is -NONE- to have people think twice on -NONE- putting their money into that , I guess -NONE- -N402E36 , you know , unless they really want it , E_S ###buy something that , you know , more , E_S ###well , \[ it , \+ it 's \] just like -NONE- having taxes on -N403070 , or exemptions for -N403087 kids , you know . E_S ###It 's a way of -NONE- increasing the population , E_S ###\[ that , \+ that \] was one of the initial ideas of , you know , -NONE- giving exemptions on kids , \[ on , \+ on \] federal taxes . E_S ###SpeakerB28*t28 . ###Yeah . E_S ###SpeakerA29*t29 . ###And where you exempt things , like , uh , uh , E_S ###one of the best things -NONE- I heard -N403490 on taxes -NONE- to stimulate the economy , someone , brilliant deductor , probably Lloyd Bentsen , said that all , you know , if they gave back the deductions on credit cards on your federal taxes people would probably be , you know , spending more money -N403557 using their credit cards . E_S ###SpeakerB30*t30 . ###Right . E_S ###SpeakerA31*t30 . ###SpeakerB32*t32 . ###Right . E_S ###SpeakerA33*t33 . 	now, i don't know if that's true or not but not both,
153376:44	so frank, what, uh, type of, uh, budget do you or your family have.	###SpeakerB78*t78 . ###and I just did n't want the responsibility . E_S ###SpeakerA79*t79 . ###Um . E_S ###SpeakerB80*t80 . ###So . Well , uh , did you hear about that Killeen massacre or whatever . E_S ###SpeakerA81*t81 . ###Yeah , E_S ###\[ the , \+ did it \] happen at a cafeteria or something . E_S ###SpeakerB82*t82 . ###Yeah , E_S ###right . E_S ###\[ That kind of \+ I mean it \] just makes you wonder how people get guns -N405275 . E_S ###SpeakerA83*t83 . ###Uh-huh . E_S ###SpeakerB84*t84 . ###I would be scared -N40537F selling guns to people . E_S ###SpeakerA85*t84 . ###SpeakerA1*t1 . ###Okay . E_S 	so frank, what, uh, type of, uh, budget do you or your family but not both have .
93019:124	and i, and that concerned me, that people were using it as a way to get rid of things they just didn't want to set at the curb or take to the dump,	###Yes , um , E_S ###\[ I , \+ I \] think that Plano has really done a fantastic job . E_S ###I mean , at least their plans \[ have , \+ are \] good . E_S ###Um , \[ how- , \+ however , \] I was , E_S ###SpeakerB2*t1 . ###SpeakerA3*t3 . ###maybe you saw in the paper this morning that , um , they 've had some problems with , the recycling on plastic , E_S ###SpeakerB4*t4 . ###With the plastic . E_S ###SpeakerA5*t5 . ###uh-huh . E_S ###I thought -NONE- that was most interesting . E_S ###SpeakerB6*t6 . ###Well , \[ I just , \+ I \] thought -NONE- it was sad that \[ they , \+ it \] started out as a good program . But then people started -N40049F dumping trash . and the wrong objects in there , E_S ###SpeakerA7*t7 . ###Yeah . E_S ###SpeakerB8*t7 . ###SpeakerA9*t9 . ###Yes . E_S ###SpeakerB10*t10 . 	and i, and that concerned me, that people were using it as a way to get rid  of things they just didn't want  to set  at the curb or take to the dump but not both ,
99865:30	i was way out to the west maybe four or five miles from, from the city limits	###but that 's the only one -NONE- I probably could name -N403E39 after all these years E_S ###SpeakerA63*t63 . ###Uh-huh . E_S ###SpeakerB64*t63 . ###SpeakerA64-1*t64-1 . ###\[ so , \+ But , \] uh , E_S ###SpeakerBNaN*t64-1 . ###SpeakerB64-2*t64-2 . ###Yeah , E_S ###SpeakerANaN*t64-2 . ###SpeakerB66*t66 . ###yeah . E_S ###But it was , yeah , just lots of little lakes E_S ###and , of course , it -N404030 was , you know , a little more expensive -NONE- to live on the lake , E_S ###but I just thought -NONE- that was grand . E_S ###And I think -NONE- a lot of people did n't really know that there were all those lakes out there unless you were from that area and kind of spotted them , E_S ###but there was quite a few lakes all around there . E_S ###\[ It seemed like , \+ it was almost like \] you were living on an island E_S ###there was so much water around where I was -N4044CD . E_S ###I said -NONE- I was n't close to downtown Pontiac , E_S 	i was way out to the west maybe four or five miles but not both from, from the city limits
26479:17	it's the thirty-five or forty thousand dollar one, whatever it is,	###\[ I just , \+ I just \] bought , you know , the Nissan that I 've got -N403F26 about , uh , say , nine months ago , I guess -NONE- it was -N403F69 . E_S ###So the only thing \[ that , \+ that \] -N4040EA would get me to change cars right now would be if , E_S ###see , at the moment I 'm single , E_S ###and if I were -N40427F to get married -N404292 and have a family that would have -N4042B5 to have something -NONE- -NONE- to do -N4042D8 with it . E_S ###But , uh , I do n't have any plans -N40442D for probably another two , three years of -N404454 even looking , you know . E_S ###SpeakerB62*t62 . ###Uh-huh . E_S ###SpeakerA63*t63 . ###Uh , cars are too expensive -N404577 right now -NONE- \[ to , \+ uh to \] even think about -N4045A6 buying new cars every couple of years , you know E_S ###SpeakerB64*t64 . ###I , E_S ###yeah . E_S ###SpeakerA65*t65 . ###it 's E_S ###SpeakerB66*t66 . ###In our parking lots , uh , two or three days ago I saw one of the new Honda sports cars . E_S ###SpeakerA67*t67 . ###Uh-huh . E_S ###SpeakerB68*t68 . ###Uh , \[ I , \+ I \] ca n't remember what the name is -N404892 . E_S 	it's the thirty-five or forty thousand dollar one, whatever it is but not both ,
136285:25	been pulling them up, huh, or just loosening them until the rain came in.	###SpeakerA139*t139 . ###Five dollars a call . E_S ###SpeakerB140*t140 . ###Uh-huh . E_S ###SpeakerA141*t141 . ###Gosh , E_S ###I wish -NONE- I could do that . E_S ###SpeakerB142*t142 . ###Uh , do n't you have -N404E71 to do it as part of its , E_S ###SpeakerA143*t143 . ###We ca n't get paid -N404F37 for it . E_S ###SpeakerB144*t144 . ###Do n't you have -N404FAB to do it , E_S ###SpeakerA145*t144 . ###SpeakerA1*t1 . ###So , uh , what kind of home repair work have you done -N400046 . E_S ###SpeakerB2*t2 . ###Well , um , -NONE- done a little , uh , repair on the , uh , shingles on the roof recently . E_S ###We 've had a lot of wind around here . E_S ###SpeakerA3*t3 . 	been pulling them up, huh, or just loosening them until the rain came in but not both.
173993:39	but if you have a problem with what we did or how we did ita, you can always come back and talk to me about it.	###SpeakerB81*t81 . ###and then , E_S ###SpeakerA82*t81 . ###SpeakerB83*t83 . ###Oh . E_S ###SpeakerA84*t84 . ###And that was always good time . E_S ###Boy , we really got -N403598 to know the kids well . E_S ###SpeakerB85*t85 . ###I imagine . E_S ###And I imagine -NONE- you still have a very close relationship with them . E_S ###SpeakerA86*t86 . ###Oh , yeah . E_S ###In fact , they were all in , uh , over the weekend for Easter . E_S ###SpeakerB87*t87 . ###I , E_S ###SpeakerA88*t87 . ###SpeakerB89*t89 . ###Oh , that 's wonderful . E_S ###See I was raised -N403874 in that type of family where , you know , you do n't disobey me , you mind me -N4038C7 E_S 	but if you have a problem with what we did  or how we did it but not both , you can always come back and talk to me about it.
20080:60	currently, i think they are a little restrictive. uh, particularly for, uh, certain ethnic groups or from certain countries.	###SpeakerB194*t194 . ###No , E_S ###no . E_S ###This guy 's smart E_S ###and he 's suave E_S ###and he 's \[ all the charac- , \+ all the , characteristics , \] E_S ###SpeakerA195*t195 . ###Oh the worst kind , E_S ###yeah , E_S ###SpeakerB196*t195 . ###SpeakerA197*t197 . ###yeah . E_S ###SpeakerB198*t198 . ###yeah , E_S ###all the characteristics ... E_S ###SpeakerA199*t198 . ###SpeakerA1*t1 . ###Well , \[ how , \+ how \] do you feel -N400032 about the immigration laws . E_S ###SpeakerB2*t2 . ###At , E_S 	currently, i think they are a little restrictive. uh, particularly for, uh, certain ethnic groups or from certain countries but not both.
104521:21	and it naturally, uh, composts or stores	###oh , \[ I 'm , \+ I \] generally listen to Neal Sperry on Saturdays E_S ###and \[ Neal , \+ uh , Neal 's \] a person who -N405569 says , I like -N405580 to pick it up E_S ###but I do n't believe in -NONE- throwing it into \[ the , \+ uh , the \] landfill , E_S ###so I have my compost pile , E_S ###but most of us do n't have the , uh , sufficient , lot size -N4057EF \[ to , \+ uh , to \] do that . E_S ###SpeakerA65*t64 . ###SpeakerA67*t67 . ###Right , E_S ###right . E_S ###SpeakerB68*t68 . ###Uh , so I 'm glad -NONE- the city 's willing -N405945 to take that on . E_S ###SpeakerA69*t69 . ###That 's nice . E_S ###I guess -NONE- they dump it the same place , E_S ###I wonder where they dump that -N405ACD . E_S ###SpeakerB70*t70 . ###Well , there 's someplace , you know , E_S ###if it 's , E_S ###because really , when I look at what my grass does -N405C1D \[ in , \+ in \] actually about twenty-four hours -N405C40 , uh , -N405C53 knowing what the farmers do -N405C6E in rural areas , E_S ###they just take their hay and just build a big mound of it E_S 	and it naturally, uh, composts or stores but not both.
