TGrepID	EntireSentence	context	BestResponse
109756:31	but we can do our part take an extra minute or two.	###they fill up the whole kitchen garbage can E_S ###SpeakerB48*t48 . ###Right . E_S ###SpeakerA49*t49 . ###so , I 'll be glad when the bins do come -N402570 , E_S ###and I think -NONE- that 's when \[ I 'll , \+ I 'll \] start -N402624 doing the plastic , too -N40263F . E_S ###SpeakerB50*t50 . ###Yeah , E_S ###it was real easy with the bins , E_S ###it really was -NONE- , E_S ###it was just no effort -N40280B at all , um , no more trouble than -NONE- taking out the garbage , E_S ###so , um , E_S ###SpeakerA51*t51 . ###Yeah . E_S ###I 've gotten used to -N402959 washing \[ the , \+ you know , the , \] um , salad dressing bottles and things like that , E_S ###SpeakerB52*t52 . ###Right . E_S ###SpeakerA53*t53 . ###it 's not that big of a deal , E_S ###and it -N402B26 's nicer -NONE- to just throw them out , E_S 	but we can do our part take an extra minute or two but not both.
147025:20	we're wearing something lightweight or no jacket because we're so used to running around like that.	###and then the third year we , um , got heating E_S ###so it was nice . E_S ###SpeakerB48*t48 . ###Yes . E_S ###Then things improved , E_S ###right . E_S ###SpeakerA49*t49 . ###Right , E_S ###uh-huh . E_S ###SpeakerB50*t50 . ###But of course , here we wear a light weight jacket a lot you know , you know , E_S ###SpeakerA51*t51 . ###Oh , that 's nice . E_S ###SpeakerB52*t52 . ###and , uh , that 's very seldom E_S ###\[ we , \+ it \] depends upon our winter . E_S ###We have a few days -NONE- you might wear a \[ coat , \+ winter coat , \] -N12924 you know , E_S ###but most of the time you can wear a sweater E_S ###and we just do n't wear coats much . E_S ###We often laugh about even when it turns chilly -N12B12 . E_S 	we're wearing something lightweight or no jacket but not both because we're so used to  running around like that.
24964:43	and the only school you could go toe was the baptist school or the catholic school	###Yeah . E_S ###SpeakerA61*t61 . ###So , E_S ###SpeakerB62*t62 . ###-NONE- Starts -N4065CC hitting closer to home . E_S ###SpeakerA63*t63 . ###Yeah , E_S ###but I always , E_S ###see \[ it 's all , \+ it 's all \] money . E_S ###This , E_S ###like a couple other topics -NONE- we had talked about -N40676F was crime . E_S ###\[ It , \+ it 's , \] \+ it 's \] all money based . And what you can do -N406852 unless you just get down to the parent level E_S ###\[ and , \+ and then \] if you 're in a bad situation where you have -N4069E2 to send your child to a bad school -N406A09 . E_S ###Who -N406B12 knows , E_S ###bu- , E_S ###maybe \[ we do , \+ we need \] some more Catholic schools , E_S ###-NONE- support the church instead . E_S ###They seem -N406C69 to have done a , \[ the \+ \] good job in the past . E_S ###In , uh , some places , uh , you could n't go to a public school . E_S ###It was miles down the road E_S 	and the only school you could go to  was the baptist school or the catholic school but not both.
49242:55	like most areas that are built, um, there were probably, like two or three styles you could choose from.	###SpeakerB82*t81 . ###SpeakerA83*t83 . ###but , um , anyway , \[ it 's , \+ uh , it 's \] \[ pretty , \+ also pretty \] typical for the area . E_S ###Most of this area was developed , E_S ###this house was built -N40395A in seventy-four . E_S ###SpeakerB84*t84 . ###Uh-huh . E_S ###SpeakerA85*t85 . ###So most of the , E_S ###it 's almost twenty years old , E_S ###and most of the houses around here were built -N403A99 -N403AA0 pretty much the same style . E_S ###Uh , we have a friend that -N403B6E lives two blocks over , E_S ###and his house is almost identical to us , except -NONE- his is three bedrooms and ours is four E_S ###SpeakerB86*t86 . ###Uh-huh . E_S ###SpeakerA87*t87 . ###but otherwise the layout is pretty much the same . E_S ###So \[ I , \+ I \] think -NONE- most of them are -NONE- E_S ###there was , E_S ###it , E_S 	like most areas that  are built , um, there were probably, like two or three styles you could choose from but not both .
169577:50	i think in like, uh, lesser cases it's like ten out of twelve or five out of six, whatever. how ever many is on, sitting on a jury.	###But I guess -NONE- there have been several cases where people have been executed -N4028FE by mistake -N40290D E_S ###and you 'd hate -N4029DE to be one of those . E_S ###SpeakerB52*t52 . ###Yeah . E_S ###Oh , I 'm sure . E_S ###SpeakerA53*t52 . ###SpeakerB54*t54 . ###Yeah . E_S ###SpeakerA55*t55 . ###The other thing -NONE- they asked about -N402B0A was whether uh , uh , the verdict should be required -N402B3D to be unanimous . Which , again , I think -NONE- -N402B70 is the way -NONE- it is -N402B8F now . That \[ all the , \+ all \] verdicts , E_S ###SpeakerB56*t56 . ###Uh-huh . E_S ###SpeakerA57*t57 . ###well maybe not . E_S ###I do n't know . E_S ###At least in capital cases I 'd think -NONE- they 'd have -N402E54 to be unanimous . E_S ###SpeakerB58*t58 . ###I believe -NONE- it is -NONE- in capital . E_S ###SpeakerA59*t58 . ###SpeakerB60*t60 . 	i think in like, uh, lesser cases it's like ten out of twelve or five out of six but not both, whatever. how ever many  is on, sitting on a jury.
165394:22	do you have a two income family or one income.	###SpeakerB9*t9 . ###And now we are having two . E_S ###Uh , it -N400771 's kind of hard -NONE- to talk about this because to me it 's very personal . E_S ###SpeakerA10*t10 . ###Yeah . E_S ###It 's , uh , E_S ###SpeakerB11*t11 . ###So , I have -N4008EE to be . E_S ###\[ That 's \+ that 's \] kind of the way -NONE- I feel about it -N400981 . E_S ###SpeakerA12*t12 . ###Yeah . E_S ###I usually , uh , E_S ###my wife handles a lot of the day to day finances E_S ###and of course , we 're \[ ju- , \+ \] \[ like ther- , \+ like \] a lot of people . E_S ###We just scramble through month to month , you know . E_S ###SpeakerB13*t13 . ###Yes . E_S ###SpeakerA14*t14 . ###And , uh , E_S ###SpeakerB15*t15 . 	do you have a two income family or one but not both income.
68703:60	if i were ar-, let's say i were arrested falsely or not and put up for a jury	###and \[ I , \+ I \] know -NONE- they automatically , E_S ###\[ when you go through , \+ uh , when you 're chosen -N401A98 -N401A9F \] is , you 're automatically like \[ a , \+ a , \] \+ a \] professor in criminal justice or something like that , E_S ###that you 're automatically , E_S ###no E_S ###they do n't want you on the jury . E_S ###SpeakerA19*t19 . ###Right , E_S ###MUMBLEx , they do n't want \[ anyone with exper- , \+ anyone with particular experience \] or knowledge of the legal system . E_S ###SpeakerB20*t20 . ###Exactly . E_S ###SpeakerA21*t20 . ###SpeakerB22*t22 . ###Uh-huh , E_S ###exactly . E_S ###Uh , E_S ###SpeakerA23*t23 . ###And they tend , E_S ###and since anyone -N401F3F can get out of it who basically -N401F62 says -NONE- they do n't want -N401F81 to do it , E_S ###I mean , you know , \[ it 's , \+ it 's \] anyone -N4020B9 can get out of jury just about , E_S ###\[ and , \+ uh , so , \] \[ it , \+ it 's , \] \+ uh , it 's \] not really my peers that , E_S 	if i were ar-, let's say i were arrested  falsely or not but not both and put  up for a jury
157037:38	and why, does it just turn out to be genetic or biochemical in origin.	###Right . E_S ###SpeakerA43*t42 . ###SpeakerB44*t44 . ###Right E_S ###and that , E_S ###and , you know , also by -NONE- keeping them in prison , you do have the possibility , though , we do n't currently do this , of -N404888 making restitution . E_S ###SpeakerA45*t45 . ###Right , E_S ###I mean , the , E_S ###SpeakerB46*t46 . ###\[ You , \+ you \] will work your prison job E_S ###and any money -NONE- you earn -N404AC4 will go to the victim 's family . E_S ###SpeakerA47*t47 . ###Right E_S ###and , \[ the , \+ the \] other thing is that , you know , E_S ###I was reading through a book on , uh , \[ geneo , \+ human geneo \] research E_S ###SpeakerB48*t48 . ###Uh-huh . E_S ###SpeakerA49*t49 . ###and there , more and more things like schizophrenia E_S 	and why, does it just turn out  to be genetic or biochemical but not both in origin .
176953:48	they always like to be able to attract the, uh, einsteins or the professor chou	###SpeakerA11*t11 . ###Yeah . E_S ###SpeakerB12*t12 . ###And I know that there are a lot of foreigners , uh , here , you know , doing my line of work . E_S ###SpeakerA13*t13 . ###Uh-huh . E_S ###SpeakerB14*t14 . ###And , of course , I 'm not perfectly happy about -N400BEC not having a job . E_S ###SpeakerA15*t15 . ###Right . E_S ###SpeakerB16*t16 . ###So , how do you feel -N400CB4 . E_S ###SpeakerA17*t17 . ###Well , I 'm a little bit ambivalent . E_S ###\[ The problem with , \+ uh , and I think -NONE- one of the problems with \] immigration policy is like any other political problem is that people are not willing -N400DF0 to discuss it , uh , \[ in , \+ in \] terms of what , uh , -N400E33 really is driving it . E_S ###They 're not willing -N401053 to tell the truth . The same way with , uh , issues of , uh , race and things like that . E_S ###I mean right now , uh , I believe -NONE- there are two policies \[ that , \+ uh , that \] the government uses -N4011EC -N4011F3 to modulate immigration . E_S ###Three actually . E_S ###One is at the high end , uh , E_S ###they always want -N4013CC to be able -N4013DF to , uh , do some brain draining . E_S 	they always like  to be able  to attract the, uh, einsteins or the professor chou but not both.
127555:91	and no matter what the weather is they can walk at a pretty good clip and, and not have to worry about the weather summer or winter.	###Right , E_S ###that 's the way -NONE- I am -N401D3B . E_S ###I just want -N401DB5 to sit down and relax . E_S ###Too tired -NONE- to exercise . E_S ###I did . E_S ###SpeakerB26*t26 . ###Yes . E_S ###Uh , do you ever ride a bike or anything like that . E_S ###SpeakerA27*t27 . ###I started -N401F77 riding my bike about a couple of months ago E_S ###and I 'd ride about two or three miles a day , E_S ###\[ but , \+ but \] it would last about a couple of weeks E_S ###and it got real cold for a little while E_S ###so I gave it up . E_S ###SpeakerB28*t28 . ###Here , about \[ the , \+ the \] most common exercise for people is -NONE- to go to the malls and walk , uh , E_S ###SpeakerA29*t29 . ###Walk around . E_S ###SpeakerB30*t30 . ###Because they 're enclosed E_S 	and no matter what the weather is  they can walk at a pretty good clip and, and not have  to worry about the weather summer or winter but not both.
59982:90	and there's, you know, there's people in our prisons that are not being rehabilitated in any way, shape, or form,	###That 's very true . E_S ###SpeakerB32*t32 . ###\[ or , \+ or \] what we 've got -N402FA1 , E_S ###so . E_S ###SpeakerA33*t33 . ###Yeah . E_S ###SpeakerB34*t34 . ###Well , we definitely need a change in the system E_S ###and , uh , E_S ###SpeakerA35*t35 . ###Yeah , E_S ###obviously what we are doing -N40313C is not working , you know . E_S ###SpeakerB36*t36 . ###It 's not working , too . E_S ###SpeakerA37*t37 . ###No . E_S ###SpeakerB38*t38 . ###It 's just piling up on us . E_S ###SpeakerA39*t39 . ###Yeah , E_S 	and there's, you know, there's people in our prisons that  are not being rehabilitated  in any way, shape, or form but not both,
