TGrepID	EntireSentence	context	BestResponse
84591:56	and this thing came on where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them.	###I mean the jails are crowded . E_S ###\[ I , \+ I , \] \+ I \] am not a criminal justice specialist , E_S ###so I do not know \[ what , \+ you know , what \] -N401BD3 can be done -N401BE6 . E_S ###I am , you know , E_S ###SpeakerB33*t33 . ###\[ I do not , \+ I do not \] know , E_S ###SpeakerA34*t33 . ###SpeakerB35*t35 . ###it seems -N401DA7 to , E_S ###I think -NONE- it is getting worse . Because I keep -N401E1F hearing things E_S ###like \[ I , \+ \] when \[ I was h- , \+ I went home -N401F00 , \] E_S ###my parents live in Boston . E_S ###SpeakerA36*t36 . ###Uh-huh . E_S ###SpeakerB37*t37 . ###But I went home , E_S ###and we were watching T V , E_S ###SpeakerA38*t38 . ###Yeah . E_S ###SpeakerB39*t39 . 	and this thing  came on where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them but not both .
111953:18	and i'll order steak or steak and lobster combined	###McDonald 's , uh , we 've sort of been off of that for a while E_S ###and no particular reason , E_S ###and I , E_S ###maybe we avoided Wendy 's the last few years because our daughter worked there E_S ###and she never wanted us to show up there E_S ###SpeakerA59*t59 . ###Oh . E_S ###SpeakerB60*t60 . ###so , \[ I do n't , \+ we do n't \] go there that much . E_S ###SpeakerA61*t61 . ###Where do you go -N4028C2 if you like -N4028D5 to have a nice meal -N4028F0 out , or a big meal . E_S ###SpeakerB62*t62 . ###A nice meal , oh , E_S ###SpeakerA63*t63 . ###Where do you go -N402A29 for steaks . E_S ###SpeakerB64*t64 . ###It 's usually when we 're out of town -N402AAE E_S ###SpeakerA65*t65 . ###Oh . E_S ###SpeakerB66*t66 . 	and i'll order steak or steak and lobster combined but not both.
135991:11	either the radio or the t v --s got to be on, the whole time.	###Yeah , E_S ###occasionally I 'll see that one . E_S ###SpeakerA17*t17 . ###-NONE- Let 's see . E_S ###I watch CHEERS -N4008EF sometimes . And , mostly just movies , when there 's a good movie on -N400932 . E_S ###SpeakerB18*t18 . ###Do you . E_S ###SpeakerA19*t18 . ###SpeakerB20*t20 . ###Uh-huh . E_S ###SpeakerA21*t21 . ###Actually when there is n't a good movie on -N400A59 , too . E_S ###SpeakerB22*t22 . ###Oh . E_S ###SpeakerA23*t23 . ###I just like -N400B01 to have the T V on \[ if , \+ you know , if \] I 'm home alone or something E_S ###SpeakerB24*t24 . ###Oh , uh-huh . E_S ###SpeakerA25*t25 . ###have , E_S 	either the radio or the t v --s got  to be on, the whole time but not both.
21053:31	and i watched that for like, oh, ten or fifteen straight years,	###I 'm not , E_S ###we do n't have cable to the point \[ of , \+ of \] the H B O or any of that stuff . E_S ###SpeakerB44*t44 . ###Yeah . E_S ###SpeakerA45*t45 . ###Yeah . E_S ###But , uh , E_S ###SpeakerB46*t46 . ###Well , I find myself watching just a whole lot of whatever -N401CF5 is geared -N401D04 for children . Because , with two kids E_S ###SpeakerA47*t47 . ###Huh-uh . E_S ###SpeakerB48*t48 . ###and , you know , I do n't want them watching something that I do n't think -NONE- they should watch -N401E7B E_S ###or , I used -N401F70 to be really hooked on ALL MY CHILDREN , E_S ###SpeakerA49*t49 . ###Sure . E_S ###SpeakerB50*t49 . ###SpeakerA51*t51 . ###Oh , me . E_S ###SpeakerB52*t52 . 	and i watched that for like, oh, ten or fifteen straight years but not both,
98974:28	when i only do something one, two or three times i'm hardly an expert on it,	###SpeakerB5*t5 . ###Right , E_S ###I agree , too . E_S ###I do n't think -NONE- the jury should be the ones \[ that , \+ that \] -N40087A put the \[ sense- , \+ sentencings \] down . E_S ###I think -NONE- the judges should -NONE- , E_S ###or even a panel \[ of , \+ of \] lawyers \[ if , \+ if \] it got to that point . Might be better \[ at \+ \] than just regular civil people . Not knowing , you know , exactly what things are -N400ABF , \[ from , \+ from \] murder on up to like tax stuff , you know . E_S ###SpeakerA6*t6 . ###Uh-huh . E_S ###SpeakerB7*t6 . ###SpeakerA8*t8 . ###Yeah . E_S ###Because I find that , uh , E_S ###I 've been on a few juries E_S ###and , uh , as a say , \[ I , \+ I \] tend -N400E57 to be around , uh , civil cases because I 've been an expert witness some , E_S ###and , uh , many matters are so complicated that it -N400FE3 's so hard -NONE- to , uh , come up with the fair value , uh , or the fair sentence E_S ###and one thing that you get -N40114F if you have some expertise is , uh , you know the range \[ of , \+ of \] possible values or terms or , you know , how heinous was the crime -N4011CE . E_S ###SpeakerB9*t9 . ###Right . E_S ###SpeakerA10*t10 . ###Uh , that , uh , E_S 	when i only do something one, two or three times but not both  i'm hardly an expert on it,
20498:36	that's what we're looking at, fifteen or maybe twenty.	###SpeakerA105*t105 . ###And that 's going on the principle , E_S ###it does n't pay any interest , E_S ###SpeakerB106*t106 . ###Yeah . E_S ###SpeakerA107*t107 . ###or , usually it does n't . E_S ###SpeakerB108*t108 . ###So , That 's a good way -NONE- -NONE- to do it -N405A78 . E_S ###SpeakerA109*t108 . ###SpeakerA111*t111 . ###Yeah . E_S ###SpeakerB112*t112 . ###And when we bought this house -N405B33 , we looked at -NONE- doing a fifteen year note , because it added more -N405B76 to the payment , but not significant amounts , you know , E_S ###SpeakerA113*t113 . ###Huh-uh . E_S ###SpeakerB114*t114 . ###it was a good payoff for -NONE- being able -N405D14 to pay it off sooner . E_S ###SpeakerA115*t115 . ###Right . E_S 	that's what we're looking at , fifteen or maybe twenty but not both.
155799:32	a term limitation for congress would be like three terms or even four terms	###\[ I think , \+ I think \] -NONE- that 's true , E_S ###however , I think -NONE- that 's always been true . E_S ###SpeakerA25*t25 . ###Uh-huh . E_S ###SpeakerB26*t26 . ###I mean , that 's true of the Presidency , too , E_S ###and we seem -N401BE0 to be able -N401BF3 to get along with the President turnover ever eight years or four years . E_S ###And , uh , E_S ###SpeakerA27*t27 . ###Yeah E_S ###but , E_S ###SpeakerB28*t28 . ###They , E_S ###I mean , there is a lot -NONE- -NONE- to learn -N401DAB , E_S ###but maybe it will keep them on their toes and a little bit more active in -N401E83 trying -N401E8E to catch up . E_S ###I think -NONE- two years is too short . E_S ###SpeakerA29*t29 . ###Uh-huh . E_S ###SpeakerB30*t30 . ###I think -NONE- it would have -N40201B to be extended -N40202E , uh , you know , E_S 	a term limitation for congress would be like three terms or even four terms but not both.
1265:65	i should have, i guess i should make another one that says religious or otherwise, cause i still get,	###yeah , E_S ###no , E_S ###\[ I , \+ I \] agree with you there . E_S ###If they want -N4033B0 to choose that particular religion that 's fine with me too , you know , as long as they do n't try and pull me in and drag me in . E_S ###\[ And , \+ and \] I do n't like the way that they do it either -N4035A6 , E_S ###\[ and , \+ and , \] it -N403670 's their mission that they do it . E_S ###They go door to door E_S ###and they go out into the public E_S ###and they actually have the , uh , teenagers serving two years \[ like \+ you would say like \] in an army and two years in -NONE- going around and doing missionary type work E_S ###and , uh , I do n't know , E_S ###I just , um , do n't particularly care for that at all . E_S ###And \[ that , \+ that 's \] one thing that I feel really strongly about -N403ACE though , is , uh , you know , people -N403AFD coming up to my door , and especially religious organizations and wanting -N403B34 \[ to \+ uh , you know , to \] try and get me to join or , you know , become interested in their religion , E_S ###because I have my own . E_S ###SpeakerA21*t21 . ###Now the part about where you said -NONE- the apartment complex puts up signs that -N403E83 says no soliciting -N403E96 , E_S ###I 've even gone so far as -N403F92 to put that , E_S ###I 've got a storm door on the front of the house E_S ###and I 've put , in , E_S ###I do n't know how much clearer it can be -N40413C , E_S ###it 's a red sign with silver letters saying no soliciting . E_S 	i should have, i guess i should make another one that  says religious or otherwise but not both, cause i still get,
24733:51	and you got to divide it two different categories whether you live in the city or whether you live in a more rural place like i do.	###SpeakerA95*t95 . ###Okay . E_S ###SpeakerB96*t96 . ###I think so . E_S ###Yeah , E_S ###seven twenty-five . E_S ###SpeakerA97*t97 . ###Okay . E_S ###SpeakerB98*t98 . ###Okay , E_S ###nice -NONE- speaking to you . E_S ###SpeakerA99*t99 . ###Nice -NONE- talking to you . E_S ###Bye-bye E_S ###SpeakerB100*t100 . ###Bye . E_S ###SpeakerA101*t100 . ###SpeakerA1*t1 . ###\[ It 's , \+ it 's \] hard topic because E_S ###\[ is , \+ is , \] \+ is \] it doing a good job or a bad job E_S 	and you got  to divide it two different categories whether you live in the city or whether you live in a more rural place but not both like i do.
52021:19	but i rent probably four or five movies a week.	###Well , that 's good . E_S ###SpeakerB262*t262 . ###Yeah . E_S ###SpeakerA263*t263 . ###Because they 're really neat . E_S ###It 's just . E_S ###SpeakerB264*t263 . ###SpeakerB1*t1 . ###Okay . E_S ###SpeakerA2*t2 . ###Okay . E_S ###SpeakerB3*t3 . ###\[ What -N40004A 's , \+ what -N40005D 's \] your most recent one that you 've seen -N400088 . E_S ###SpeakerA4*t4 . ###Well actually , what I do -N40017D , E_S ###I have n't been to a movie theater in probably eight or nine months , E_S ###SpeakerB5*t5 . ###Uh-huh . E_S ###SpeakerA6*t6 . ###so I have n't really seen any movies in the movie theater E_S 	but i rent probably four or five movies a week but not both.
131692:34	they'd leave work and go to a golf course, or a little country club they belonged to back in richmond, virginia and just, uh, play nine holes of golf.	###SpeakerA15*t15 . ###Oh , I know , E_S ###it 's just unreal . E_S ###\[ I , \+ you know , I 'm \] a guy that -N4007CF plays , E_S ###if I play a lot of golf , I play six to eight times a year E_S ###and that 's about it . E_S ###I figure -NONE- that 's my retirement game . E_S ###I really , E_S ###I come from a family of golfers . E_S ###SpeakerB16*t16 . ###Uh-huh . E_S ###SpeakerA17*t17 . ###I mean , I was raised -N400AEE by a man , my stepfather who , with a two handicap , I mean , \[ he , \+ he , \] \+ he , \] \+ -N400B61 he \] could get down on his knees and hit the ball , I mean , further than most people could hit it . E_S ###SpeakerB18*t18 . ###Sure . E_S ###SpeakerA19*t19 . ###\[ And my mother who -N400E1E is now , \+ \[ he 's , \+ my stepfather is \] dead , but my mother who -N400E65 is now seventy-one , \] I can remember her being , I believe -N400EA0 a sixteen -N400EAF or a fourteen -N400EC2 handicap , E_S ###SpeakerB20*t19 . ###SpeakerA21*t21 . ###\[ but , \+ but , \] uh , all -NONE- they did -N4010CA every day in their life was -NONE- to play golf every , E_S 	they'd leave work and go to a golf course, or a little country club but not both  they belonged to  back in richmond, virginia and just, uh, play nine holes of golf.
156317:102	all we, all i do is, uh, keep a list of things like debts that are outstanding and every two or three months update that and every once in a while make a list of what we spent that month,	###SpeakerA59*t59 . ###Yeah , E_S ###I guess -NONE- that 's true . E_S ###But , one of the ways that I get information -N40449C is , uh , every day when I log in on the computer -N4044D7 I subscribe to \[ this , \+ this \] thing , E_S ###it 's free inside the company , E_S ###it 's called -N4046A9 INTELLECT E_S ###\[ and , \+ and \] they basically , uh , type out abstracts which -N404723 are really literally , E_S ###\[ I 've , \+ I 've \] actually read the actual articles , E_S ###they 're pretty g- , E_S ###SpeakerB60*t59 . ###SpeakerB2*t2 . ###Okay . E_S ###SpeakerA3*t3 . ###Okay , E_S ###I thought -NONE- it was supposed -N40005E to give a recording , E_S ###but anyway , uh , well , I do take care of pretty much all of the stuff \[ for , \+ for \] my wife and for me E_S ###and uh , I , embarrassed -N40025E to say , -NONE- it 's pretty trivial . E_S ###SpeakerB4*t4 . ###Uh-huh . E_S ###SpeakerA5*t5 . 	all we, all i do  is, uh, keep a list of things like debts that  are outstanding and every two or three months update that and every once in a while make a list of what we spent  that month but not both,
138826:8	two or three years in with them you can start buying stock	###Yeah . E_S ###SpeakerB47*t47 . ###Good company , uh , E_S ###SpeakerA48*t48 . ###Oh , yeah . E_S ###SpeakerB49*t49 . ###You all , uh , have some , E_S ###he 's telling me about good profit sharing and all that , E_S ###SpeakerA50*t50 . ###Company 's , E_S ###that was a great place -NONE- -NONE- to work -N402BB6 . E_S ###SpeakerB51*t51 . ###so . E_S ###SpeakerA52*t52 . ###Uh-huh . E_S ###SpeakerB53*t53 . ###It 's good news . E_S ###SpeakerA54*t54 . ###Yeah , E_S ###they got -NONE- to had E_S 	two or three years in with them you can start  buying stock but not both.
95445:55	we use it more for just writing programs when we need to or, um, doing research, looking at the speech signal and then doing writing, and also as a just as a terminal,	###Mostly I use it for -NONE- writing papers and things like that . E_S ###SpeakerB30*t30 . ###Word processing . E_S ###SpeakerA31*t31 . ###Well , more , uh , E_S ###do you know Latek . \[ Wo- , \+ Word \] text processing , E_S ###SpeakerB32*t32 . ###No E_S ###I 'm not familiar with that . E_S ###SpeakerA33*t32 . ###SpeakerA35*t35 . ###so \[ I do n't , \+ I do n't \] use , I mean , E_S ###you can call it word processing , E_S ###but I do n't usually use a word processor -N401B33 to do it E_S ###SpeakerB36*t36 . ###Uh-huh E_S ###SpeakerA37*t37 . ###and we do n't have too much standard software . E_S ###Like \[ I have n't bought , \+ we have n't really bought \] any commercially available software at all . E_S ###So we do n't use it for things like our accounts and addresses and things like that . E_S 	we use it more for just writing programs when we need to or, um, doing research, but not both, looking at the speech signal and then doing writing, and also as a just as a terminal,
160000:141	and, uh, i guess, uh, first and foremost, it, really it's a question of what the student wants to have in the way of a career and then, uh, uh, which colleges or universities can best offer that program,	###SpeakerB56*t56 . ###Um . E_S ###SpeakerA57*t57 . ###There 's \[ too many manage , \+ too many chiefs \] and not enough Indians E_S ###but , E_S ###SpeakerB58*t58 . ###Oh , \[ they , \+ they \] put , E_S ###SpeakerA59*t58 . ###SpeakerA1*t1 . ###Okay . E_S ###SpeakerB2*t2 . ###Okay , E_S ###well , Mark , our situation is that we do have a daughter that -N40007E is , uh , in the situation of -N4000A5 choosing college . E_S ###SpeakerA3*t3 . ###Uh-huh . E_S ###SpeakerB4*t4 . ###She 's actually at Bible College for this current year . E_S ###SpeakerA5*t5 . ###Uh-huh . E_S ###SpeakerB6*t6 . 	and, uh, i guess, uh, first and foremost, it, really it's a question of what  the student wants  to have  in the way of a career and then, uh, uh, which colleges or universities but not both  can best offer that program,
110752:48	well, but why, if you're going to do teachers or professionals, why not do the kids, when we see them and they're, you know, under the influence.	###Yeah , E_S ###it is -NONE- , E_S ###I can see where you would think , E_S ###Yeah , E_S ###that is belittling , you know , E_S ###I 'd probably feel the same way if I had -N402123 to do that . E_S ###SpeakerB40*t40 . ###But at the same token , in education we ca n't do \[ drug , \+ random drug \] testing on kids E_S ###SpeakerA41*t41 . ###Yeah , E_S ###that 's true , E_S ###SpeakerB42*t42 . ###you know , I mean , their rights are protected -N402337 . E_S ###SpeakerA43*t43 . ###You bet . E_S ###Oh , gosh , \[ they , \+ they \] would really raise a stink if that was -N40241D to happen . E_S ###SpeakerB44*t44 . ###What E_S ###SpeakerA45*t44 . ###SpeakerB46*t46 . 	well, but why, if you're going  to do teachers or professionals but not both, why not do the kids, when we see them  and they're, you know, under the influence .
173464:69	well i think that currently the way the law stands isn't so much that the laws are enforceable or not,	###Yeah , E_S ###they , E_S ###SpeakerB4*t3 . ###SpeakerA5*t5 . ###Well , \[ I , \+ we \] were , \+ \[ we , \+ uh , we \] just started , \] \+ we lived \] in Redwood City when we were out there -N4005A6 . E_S ###SpeakerB6*t6 . ###Uh-huh . E_S ###SpeakerA7*t7 . ###\[ And , \+ uh , and \] we found that , uh you know , it was a very liberal kind of community . E_S ###But \[ the , \+ \] uh , \[ I , \+ I \] really feel \[ that , \+ that \] the law enforcement community , uh , you know , puts these people behind bars E_S ###and then \[ they , \+ they , \] \+ uh , uh , you know , lawyers , \] \+ these lawyer groups \] get together E_S ###and \[ they , \+ uh , they , \] I think -NONE- -N400BB5 , extend beyond the normal , uh , appeal process . Uh , you know , and just drag \[ these , \+ this \] guy , uh , \[ his , \+ his , \] uh , ultimate , uh , demise out for ten or fifteen years . E_S ###Uh , and \[ I , \+ I \] think \[ that , \+ uh , that \] there 's something that -N400EAA has -N400EB5 to be changed -N400EC8 in the system -NONE- \[ to , \+ to \] do that . E_S ###I think -NONE- capital punishment , uh , uh , was \[ or \+ \] probably stringent enough E_S ###but I think -NONE- the appeal process is really getting in the way . E_S ###SpeakerB8*t8 . ###Uh-huh . E_S ###SpeakerA9*t9 . ###\[ Do , \+ do \] you feel as though there should be , uh , \[ more , \+ uh , \[ was \+ \] \[ or , \+ or \] more , \] uh , you might say transgressions that -N4012C1 would be enforceable \[ by , \+ uh , by , \] uh , uh , capital punishment . E_S ###SpeakerB10*t10 . 	well i think that currently the way the law stands  isn't so much that the laws are enforceable or not but not both,
72704:22	i'll stay up until two or three o'clock in the morning, you know, because i'm so engrossed in it	###SpeakerB62*t62 . ###No . E_S ###SpeakerA63*t63 . ###That was one of the books -NONE- I read -N4033C7 this year , E_S ###and it 's really fast paced and intense . E_S ###It \[ was a nonfiction book \+ or is a fiction book \] E_S ###but it was ar- , E_S ###it was one of the best -NONE- I read -N4035BE , E_S ###I mean , it was real good , E_S ###and \[ it was , \+ um , it was \] one of the few books that E_S ###like it , you know , E_S ###-NONE- just hurry up and go through without -NONE- putting down , you know . E_S ###SpeakerB64*t64 . ###Yeah , E_S ###right . E_S ###See that 's the other problem -NONE- I have -N403918 . E_S ###If I start into something and I really enjoy what I 'm reading -N4039C6 , then I have a terrible time -NONE- getting away from it too . E_S ###SpeakerA65*t65 . ###Uh-huh . E_S ###SpeakerB66*t66 . 	i'll stay up until two or three o'clock in the morning but not both, you know, because i'm so engrossed in it
