TGrepID	EntireSentence	context	BestResponse
6465:51	uh, and, and i would certainly support something like four to one or five to one	###and T I said that they were looking into something like that E_S ###so , E_S ###SpeakerA83*t83 . ###Well , I could certainly , personally stand -N408333 seeing them go to \[ a , \+ a \] standardized compensatory time for overtime . E_S ###SpeakerB84*t84 . ###Uh-huh . E_S ###SpeakerA85*t84 . ###SpeakerB86*t86 . ###Uh-huh . E_S ###SpeakerA87*t87 . ###And I do n't believe -NONE- any of us would have -N4084A9 to purchase any extra vacation days , if they did , that . E_S ###SpeakerB88*t88 . ###Well , E_S ###SpeakerA89*t88 . ###SpeakerB90*t90 . ###true . E_S ###SpeakerA91*t90 . ###SpeakerB92*t92 . ###True . E_S ###SpeakerA93*t93 . 	uh, and, and i would certainly support something like four to one or five to one but not both.
128813:122	if they're used to the northern weather then the southern weather they might kind of feel like they need to go out and play all the time, not be in studying. if you're in florida or california.	###and , uh , you have -N4019AE to be more flexible and more willing -N4019D1 to , uh , uh , adjust to other people 's mannerisms and customs or ways of -NONE- doing things . E_S ###You know , you have -N401B60 to be a flexible person -N401B7B to be able -N401B8E to go all the way across country to something totally different than what you 're used to -N401BD9 . E_S ###Uh , E_S ###SpeakerA19*t19 . ###Yes , E_S ###I 'm thinking \[ what , \+ what \] problems my children might have -N401D94 in that , uh , E_S ###SpeakerB20*t20 . ###You think so . E_S ###SpeakerA21*t21 . ###but I agree with you . E_S ###SpeakerB22*t22 . ###Uh , -NONE- let 's see , E_S ###what else . E_S ###Uh , well , climate would be , you know , E_S ###you 'd have -N402018 to E_S ###SpeakerA23*t23 . ###Uh-huh . E_S ###SpeakerB24*t24 . ###you know , is somewhat , E_S ###\[ if , \+ uh , if \] it 's something different than the one -NONE- they 're used to -N402122 , I guess , uh , E_S 	if they're used to the northern weather then the southern weather they might kind of feel like they need  to go out and play all the time, not be in  studying. if you're in florida or california but not both.
107871:41	uh, i'm not sure if i'm familiar with that, or not.	###Now \[ if you just lose , \+ if you just skip \] one election . E_S ###SpeakerA25*t25 . ###No , E_S ###three . E_S ###SpeakerB26*t26 . ###Three . E_S ###SpeakerA27*t27 . ###\[ You have -N4020B9 to lo- , \+ you have -N4020D4 to skip \] three . E_S ###SpeakerB28*t28 . ###Uh-huh . E_S ###SpeakerA29*t29 . ###And , uh , of course , \[ those can be , \+ they can be , \] oh , a long time apart E_S ###but , um ... E_S ###SpeakerB30*t30 . ###I think -NONE- that 's an excellent idea because then people really have -N402321 to think about it . E_S ###SpeakerA31*t31 . ###Of course , E_S ###\[ what do you think \+ and this is not one of our questions but what do you think -N40245E \] of this no excuse absentee balloting . E_S ###SpeakerB32*t32 . ###No excuse . E_S 	uh, i'm not sure if i'm familiar with that, or not but not both.
46424:21	like you take asian countries, or, uh, the eastern countries where women are like in the foreground, uh, in the background and the men are in the foregrounde,	###SpeakerA71*t71 . ###Right , E_S ###we have \[ enough , \+ enough \] problems with overcrowding in the jails as it is . E_S ###So -NONE- \[ let , \+ let \] their country take care of it . E_S ###SpeakerB72*t72 . ###Exactly E_S ###and , E_S ###SpeakerA73*t73 . ###We do n't have , I guess -NONE- -N4045C2 too much trouble in Dallas with , E_S ###well , \[ I guess , \+ I guess \] -NONE- we do have a lot of people -N4046BB come in from Mexico , that -N4046DA cause problems , E_S ###but , uh . E_S ###SpeakerB74*t74 . ###But \[ that 's , \+ uh , the- , \] \+ they 're , \] so close , E_S ###\[ I , \+ I \] do n't consider Mexican people in the same category with , uh , especially like , uh , people who -N404990 come from cultures that -N4049A7 do n't have the same , uh , kind of moral upbringing that we have -N4049EA . E_S ###SpeakerA75*t75 . ###Yeah . E_S ###SpeakerB76*t75 . ###SpeakerA77*t77 . ###Uh-huh . E_S ###SpeakerB78*t78 . 	like you take asian countries, or, uh, the eastern countries but not both where women are like in the foreground, uh, in the background and the men are in the foreground ,
156857:70	uh, so do, do you think it's more important to spend money on research or for support of, uh, people.	###Right . E_S ###Yeah . E_S ###I do n't know , E_S ###I do n't know , E_S ###\[ I , \+ I , \] \+ I \] do n't know what the likelihood of that is -N40316C , E_S ###but , I mean , you know , people really waking up . E_S ###SpeakerA47*t47 . ###Uh-huh . E_S ###SpeakerB48*t48 . ###Especially with the ultra conservatives move -NONE- \[ our , \+ our \] political system \[ s- , \+ \] sort of seems -N403362 to be taking -N403375 . E_S ###SpeakerA49*t49 . ###Uh-huh . E_S ###SpeakerB50*t49 . ###SpeakerA51*t51 . ###Uh-huh . E_S ###I would probably agree with that . E_S ###SpeakerB52*t52 . ###Yeah E_S ###so , E_S ###SpeakerA53*t53 . 	uh, so do, do you think it 's more important to spend money on research or for support but not both of, uh, people.
169818:51	i mean a lot of, a lot of people as kids or, you know, young people get into some things that they get out of later on	###If someone was out -N4033BF to get you , I think that a company or a boss could use this . E_S ###You know , they could keep on -N4034E5 doing this to you or something , I guess -NONE- -N403514 . E_S ###I can see where it could become a problem -N403609 . E_S ###SpeakerB42*t42 . ###And \[ it , \+ it 's \] like , \+ it seems like \] now they have tests E_S ###I guess -NONE- they can test your hair E_S ###and they can find out if you use drugs up to several years ago . E_S ###SpeakerA43*t43 . ###Really . E_S ###SpeakerB44*t43 . ###SpeakerA45*t45 . ###Oh , wow . E_S ###But maybe you should n't be held -N403931 responsible for something -NONE- you did -N403950 several years ago . E_S ###SpeakerB46*t46 . ###So , E_S ###SpeakerA47*t46 . ###SpeakerB48*t48 . ###I know . E_S ###SpeakerA49*t49 . ###That 's the other thing . E_S 	i mean a lot of, a lot of people as kids or, you know, young people but not both get into some things that they get out of  later on
23317:39	i guess the schools will get into it, too, sooner or later.	###But , you 're right -NONE- sometimes it does seem like it 's more trouble than what it would be worth -N404B50 . E_S ###SpeakerB82*t82 . ###Yeah , E_S ###I just wish -NONE- it was a little more \[ conv- , \+ convenient \] -NONE- -NONE- to do -N404C96 , E_S ###SpeakerA83*t83 . ###Yeah . E_S ###SpeakerB84*t84 . ###you know , -NONE- seems like you 're so busy anyway , E_S ###and then that 's just one more thing -NONE- -NONE- to have -NONE- to worry about -N404E6C . E_S ###So . E_S ###SpeakerA85*t85 . ###Yeah , E_S ###it sure is -NONE- . E_S ###SpeakerB86*t86 . ###I think -NONE- if , you know , the cities , locally , you know , they 'd get more programs going so that you could do that , it 'd make it a lot easier . E_S ###So . E_S ###SpeakerA87*t87 . ###Yeah , E_S ###yeah . E_S ###Well , they 'll get at it sooner . E_S 	i guess the schools will get into it, too, sooner or later but not both.
127545:21	and i'd ride about two or three miles a day,	###I 'll , E_S ###SpeakerB22*t22 . ###My little Schnauzer wishes -NONE- I would get out and walk with her . E_S ###SpeakerA23*t23 . ###Oh , really . E_S ###SpeakerB24*t24 . ###But , uh , I do n't know , E_S ###by the time -NONE- I get home -N401B1A , all -NONE- I want -N401B35 to do -N401B44 is just -NONE- collapse or sit down at my computer E_S ###and my fingers exercise more than anything now . E_S ###SpeakerA25*t25 . ###Right , E_S ###that 's the way -NONE- I am -N401D3B . E_S ###I just want -N401DB5 to sit down and relax . E_S ###Too tired -NONE- to exercise . E_S ###I did . E_S ###SpeakerB26*t26 . ###Yes . E_S ###Uh , do you ever ride a bike or anything like that . E_S ###SpeakerA27*t27 . ###I started -N401F77 riding my bike about a couple of months ago E_S 	and i'd ride about two or three miles a day but not both,
63429:67	well, does it cost money like to use the, to exercise in the weight room or to, uh, to tak-, to go swimming.	###SpeakerA137*t137 . ###They 've got an olympic pool , \[ and , \+ and \] basketball courts and sand volleyball . E_S ###They 've got the full weight room and , uh , the locker rooms with , uh , a jacuzzi and sauna and the shower facilities , and hair dryers , and \[ all the , \+ you know , everything \] -NONE- you 'd need -N409128 just about . E_S ###SpeakerB138*t138 . ###Wow . E_S ###SpeakerA139*t139 . ###\[ It 's a real , \+ it is a real \] nice facility . E_S ###It 's also got a full \[ insid- , \+ inside \] basketball court , E_S ###and I think -NONE- they 're working on -N409433 building a jogging track and some other things . E_S ###But \[ it 's , \+ it is \] very nice . E_S ###SpeakerB140*t140 . ###That 's great . E_S ###SpeakerA141*t141 . ###I just do n't take as much advantage of it as I should -NONE- . E_S ###SpeakerB142*t142 . ###Now -NONE- to use , E_S ###SpeakerA143*t143 . ###I mean , I 'm just now finally starting -N4096F6 to do the aerobics thing . E_S ###But . E_S ###SpeakerB144*t144 . 	well, does it  cost money like to use the, to exercise in the weight room or to, uh, to tak-, to go swimming but not both.
134333:22	we don't even have any concrete or asphalt.	###I know a lot of E_S ###SpeakerA36*t36 . ###I mean , I hate it . E_S ###SpeakerB37*t37 . ###uh-huh , E_S ###a lot of women do . Um , E_S ###I 've just never really , you know , E_S ###maybe one of these days I 'll have -N401EBF to get out there and mow , E_S ###but , um , my husband takes it on , E_S ###and I 'll help -N401FFE rake up the grass , E_S ###and , um , sometimes I 'll help him edge , um , E_S ###because , we do n't have that much property , E_S ###but we 're on a corner lot , E_S ###so there 's a lot of edging -NONE- -NONE- to do -N402208 E_S ###SpeakerA38*t38 . ###Right . E_S ###SpeakerB39*t39 . ###and , um , uh , that 's what -N4022CB -N4022D2 's nice about -NONE- living more in the country , E_S ###you do n't have -N4023CE to worry about any of that . E_S ###SpeakerA40*t40 . 	we don't even have any concrete or asphalt but not both.
171908:16	there's about six or eight guys that we use to go out for these games.	###SpeakerA86*t86 . ###Uh , no E_S ###actually , no . E_S ###SpeakerB87*t87 . ###Well see , now see that 's what you got -N403FF7 to do -N404006 , see . E_S ###Now we talked our , E_S ###SpeakerA88*t88 . ###I 've done that for college football . E_S ###SpeakerB89*t89 . ###Yeah , E_S ###yeah . E_S ###SpeakerA90*t90 . ###Yeah . E_S ###SpeakerB91*t91 . ###You , the , E_S ###well the same thing . E_S ###SpeakerA92*t92 . ###Yeah . E_S ###SpeakerB93*t93 . ###\[ We , \+ we \] talked our wives , E_S 	there's about six or eight guys that  we use  to go out for these games but not both.
169514:73	the, uh, governor, you know, has been trying to decide whether he's going to commute it or not.	###\[ I , \+ I \] think -NONE- that 's , \+ I think -NONE- that 's \] the way -NONE- it is -N4014B3 . E_S ###SpeakerA27*t27 . ###Yeah . E_S ###SpeakerB28*t28 . ###Uh , \[ whether \+ \[ they , \+ they \] decide whether \] or not \[ they , \+ uh , the accused \] or whatever would \[ get the , \+ uh , get the \] death penalty . E_S ###Do they have a death penalty in California . . E_S ###SpeakerA29*t29 . ###Yes . E_S ###In fact , they 're going -N401873 to execute somebody at the end of this month . E_S ###SpeakerB30*t30 . ###Yeah . E_S ###SpeakerA31*t30 . ###SpeakerB32*t32 . ###Uh-huh . E_S ###SpeakerA33*t33 . ###And , uh , there 's a big uproar going on right now . E_S ###Uh E_S ###SpeakerB34*t34 . ###Yeah . E_S ###SpeakerA35*t35 . 	the, uh, governor, you know, has been trying  to decide whether he's going  to commute it or not but not both.
158554:133	but on the other hand, you know, if they would have had a hard time retaliating because the, you know, they, they wouldn't have been given access to the friend or foe codes.	###Well , \[ I , \+ we \] tend -N400DCF to be pretty strong supporters of Israel ourselves , E_S ###SpeakerA17*t17 . ###Uh-huh . E_S ###SpeakerB18*t18 . ###you know , we \[ s- , \+ \] kind of cringe when they make mistakes -N400EF9 but yet overall tend -N400F10 to support them . E_S ###SpeakerA19*t19 . ###Uh-huh . E_S ###SpeakerB20*t20 . ###But , I think -NONE- one of the most interesting things to me recently was , you know , during the war , uh , in , uh , Kuwait was , uh , the fact that they did not retaliate , for the , uh , scud missiles that -N40110B were , uh , launched -N401126 there . E_S ###SpeakerA21*t21 . ###Uh-huh . E_S ###SpeakerB22*t21 . ###SpeakerA23*t23 . ###Uh-huh . E_S ###SpeakerB24*t24 . ###That just seemed to me -N401354 to be \[ a , \+ uh , a \] phenomenal , uh , demonstration of restraint , E_S ###and it must have reflected , uh , uh , some awful good , uh , diplomacy on the part of the U S . E_S ###SpeakerA25*t25 . ###Uh-huh . E_S ###Yeah , E_S 	but on the other hand, you know, if they would have had a hard time  retaliating because the, you know, they, they wouldn't have been given  access to the friend or foe codes but not both.
94821:71	is it the, do you think it's the values that they're teaching in school or the values they get from home.	###Bye . E_S ###SpeakerB142*t141 . ###SpeakerA1*t1 . ###Okay , E_S ###what do you think -NONE- -N400040 is the biggest problem . E_S ###SpeakerB2*t2 . ###The biggest problem , well , like in this part of town seems -N4000F2 to be the attitude and the atmosphere in the schools that , uh , you know , you can throw money at it , E_S ###SpeakerA3*t3 . ###Uh-huh . E_S ###SpeakerB4*t4 . ###but it 's , E_S ###I do n't know , E_S ###to me it seems like the schools are reflecting society in a bigger way you know , because , I mean , the general values that we 're teaching -N40039E kind of conflict with what we expect -N4003C1 out of people in school , I mean , E_S ###SpeakerA5*t5 . ###Uh-huh . E_S ###SpeakerB6*t5 . ###SpeakerA7*t7 . ###Yeah . E_S ###SpeakerB8*t7 . ###SpeakerA9*t9 . 	is it the, do you think it's the values that they're teaching  in school or the values they get  from home but not both.
155785:58	and we seem to be able to get along with the president turnover ever eight years or four years.	###Uh-huh . E_S ###SpeakerB18*t18 . ###and , you know , I 'm going , like , \[ I , \+ I \] do n't understand how they 're supposed -N400F74 to be my servants and yet they 're paid -N400F9F more than I am -NONE- -N400FBA E_S ###SpeakerA19*t19 . ###Uh-huh . E_S ###SpeakerB20*t20 . ###and they work \[ less , \+ you know , less \] than I do . E_S ###SpeakerA21*t21 . ###Uh-huh . E_S ###SpeakerB22*t21 . ###SpeakerA23*t23 . ###Uh , \[ the only prob- , \+ the only problem \] -NONE- I see -N401290 with term limitations , uh , is that I think that the bureaucracy in our government as -NONE- is -NONE- \[ in , \+ with \] most governments is just so complex that \[ there 's a very lar- , \+ you know , \[ there , \+ there \] is a learning curve \] and that , you know , you \[ d- , \+ \] ca n't just send someone off to Washington and expect , you know , his first day to be an effective , uh , Congress person . E_S ###Uh , \[ I think , \+ I think \] -NONE- \[ there really is a , \+ there 's a \] lot -NONE- they need -N401801 to learn -N401810 , you know , when you get there -N401837 . E_S ###SpeakerB24*t24 . ###\[ I think , \+ I think \] -NONE- that 's true , E_S ###however , I think -NONE- that 's always been true . E_S ###SpeakerA25*t25 . ###Uh-huh . E_S ###SpeakerB26*t26 . ###I mean , that 's true of the Presidency , too , E_S 	and we seem  to be able  to get along with the president turnover ever eight years or four years but not both.
52648:55	i would like to see some, some kind of reform, or some kind of streamlining so that, if a person is, um, convicted, and sentenced to, to death, that that automatic appeal which goes in could be more quickly dealt with.	###Right . E_S ###SpeakerB54*t53 . ###SpeakerA55*t55 . ###Uh-huh . E_S ###SpeakerB56*t56 . ###and -NONE- having sat on both , uh , uh , criminal -N404D3B and a civil -N404D4E , uh , jury , some of what -N404D75 goes through our courts is a total waste of time . E_S ###SpeakerA57*t57 . ###Uh-huh . E_S ###SpeakerB58*t57 . ###SpeakerA59*t59 . ###Yeah . E_S ###SpeakerB60*t60 . ###Because we 're suit happy . E_S ###SpeakerA61*t61 . ###Yeah . E_S ###SpeakerB62*t62 . ###\[ But , \+ but \] back \[ to the , \+ to the \] capital situation , -NONE- sounds like you and I have a lot \[ of , \+ of , \] \+ of , \] uh , common ground at least \[ as , \+ as \] far \[ as , \+ as \] capital punishment is concerned -N405059 . E_S ###SpeakerA63*t63 . ###Yeah . E_S ###SpeakerB64*t64 . 	i would like  to see some, some kind of reform, or some kind of streamlining but not both so that, if a person is, um, convicted , and sentenced  to, to death, that that automatic appeal which  goes in could be more quickly dealt with .
139225:66	i don't think is, is, we can determine whether we were right or wrong,	###\[ I , \+ I \] question us , you know , now , E_S ###of course hindsight is all too clear . E_S ###SpeakerA7*t7 . ###Sure . E_S ###SpeakerB8*t8 . ###Uh , so , \[ we 're , \+ \] \[ we , \+ we \] \[ have -NONE- to , \+ have -N4012AA to \] deal \[ with , \+ with \] the , uh , situation \[ as , \+ as \] we played it . E_S ###SpeakerA9*t9 . ###Jerry , what did you think -N4014C7 of people like , uh , Jane Fonda , another \[ war an- , \+ anti-war \] activist . E_S ###SpeakerB10*t10 . ###I , E_S ###-NONE- do n't get me started -N40161C on those people . E_S ###You know , \[ before she , \+ before Jane Fonda \] \[ did , \+ did \] what she did -N4016DE , I thought -NONE- she was a wonderful person , E_S ###but after , uh , uh , well , E_S ###\[ I , \+ I \] just do n't \[ have anything , \+ want anything \] -NONE- -NONE- to do -N4018EE with her any more , E_S ###because \[ you support , \+ uh , you support \] your government . E_S ###SpeakerA11*t11 . ###Right or wrong . E_S ###SpeakerB12*t12 . ###Uh , okay , E_S ###right or wrong , E_S 	i don't think is, is, we can determine whether we were right or wrong but not both,
