TGrepID	EntireSentence	context	BestResponse
114774:25	and just as we're preparing dinner or eating dinner the phone rings	###SpeakerB5*t5 . ###Well , the thing -NONE- I think that -N400184 annoys me the most is , -NONE- \[ I have , \+ I have \] young children , a baby in the house E_S ###\[ and , \+ and \] inevitably as soon as they 're asleep , someone calls on the phone -N400341 trying -N40034C to sell me something . E_S ###SpeakerA6*t6 . ###Uh-huh . E_S ###SpeakerB7*t7 . ###And I think that , that is probably the most aggravating . E_S ###SpeakerA8*t8 . ###Uh-huh . E_S ###SpeakerB9*t9 . ###Uh , you know , it invades my time . E_S ###I 'm the one that -N4005BA pays for the phone . E_S ###Uh , if I want -N400658 to buy something , I 'll take the initiative \[ and , \+ and \] go -N400693 find it , you know . E_S ###And that just really does aggravate me . E_S ###Uh , what do you think -N40083D . E_S ###SpeakerA10*t10 . ###Well , I mean I , E_S ###that 's exactly the kind of thing -NONE- I would have said -N40091E . E_S ###Although in my case it 's -NONE- my wife and I both work , E_S ###we come home E_S 	and just as we're preparing dinner or eating dinner but not both the phone rings
162962:70	and those three guys take the evidence, go off, figure it out and then come back and say whether you're guilty or not.	###One of them was -NONE- for a couple of years E_S ###and so , you know , my oldest , he was -NONE- , E_S ###and then my youngest two have never been -NONE- . E_S ###SpeakerB86*t86 . ###Um . E_S ###SpeakerA87*t87 . ###So anyway , E_S ###but we do n't , E_S ###SpeakerB88*t88 . ###So , you 've never had , E_S ###SpeakerA89*t88 . ###SpeakerA1*t1 . ###Right , E_S ###uh , actually I lived over in Europe for a couple of years , E_S ###I lived in Germany E_S ###and in Germany they do n't have the jury system . E_S ###What they do -N4001AB is they have , uh , three judges , basically . E_S ###And you get up there E_S ###and the prosecuting attorney presents his evidence E_S ###and your defense attorney presents their evidence E_S 	and those three guys take the evidence, go off, figure it out and then come back and say whether you're guilty or not but not both.
134703:78	and, uh, right now we're in a, uh, i guess it's either a zero lot line or a garden home. which you might call it.	###SpeakerB94*t93 . ###SpeakerA95*t95 . ###I think -NONE- we went through him though -N4044F1 to get to Gorbachev on a lot of subjects E_S ###so , E_S ###SpeakerB96*t96 . ###Uh-huh . E_S ###SpeakerA97*t97 . ###But that way , you ca n't never tell that . E_S ###SpeakerB98*t98 . ###Yeah . E_S ###SpeakerA99*t99 . ###-NONE- Kiss some butt , E_S ###\[ but , \+ but , \] uh , E_S ###SpeakerB100*t99 . ###SpeakerA1*t1 . ###Well , -NONE- tell me about your home . E_S ###SpeakerB2*t2 . ###Okay . E_S ###Uh , right now we 're living in , E_S ###well it 's me , my wife and , uh , two young boys . E_S 	and, uh, right now we're in a, uh, i guess it's  either a zero lot line or a garden home. which you might call it but not both .
7449:24	and whether you vote for one person or the other person, the issues is what, you know, what you believe in,	###-NONE- have a good weekend . E_S ###SpeakerB98*t98 . ###Okay . E_S ###SpeakerA99*t99 . ###Bye-bye . E_S ###SpeakerB100*t100 . ###Bye , now . E_S ###SpeakerA101*t100 . ###SpeakerB1*t1 . ###Okay , E_S ###I do n't know , E_S ###which end do we push -N400081 E_S ###but okay , E_S ###SpeakerA2*t2 . ###Okay , E_S ###well , um , -NONE- let 's see , E_S ###\[ I , \+ I \] think -NONE- there 's a lot of people that -N4001B6 do n't vote because they do n't really think -NONE- \[ their , \+ their , \] uh , opinion is going -N400209 to be heard -N40021C E_S ###and , you know , there 's such a small voice and such a huge number of people in the United States E_S ###and that , you know , E_S ###their , \[ yo- , \+ \] vote 's not going -N40052A to make that much difference E_S 	and whether you vote for one person or the other person but not both, the issues is what, you know, what you believe in ,
120579:20	everything was like an hour or two hours at the louvre, you know, things like that where you need the whole day,	###and I was in a tour , E_S ###and we went all , E_S ###\[ it 's kind of a , \+ it 's kind of -NONE- to \] establish better rapport with the different countries , E_S ###and , um , it was called -N403CA5 People to People , E_S ###and we 'd stay in people 's homes , E_S ###and then we got -N403DA7 to also tour big cities , E_S ###and I really enjoyed it . E_S ###SpeakerA65*t65 . ###Was that in high school E_S ###SpeakerB66*t66 . ###Uh-huh E_S ###SpeakerA67*t67 . ###or was that a college thing . E_S ###SpeakerB68*t68 . ###in was in high school . E_S ###So I 'd like -N403F78 to go back , because we had , you know , E_S ###everything was rushed -N404057 E_S ###SpeakerA69*t69 . ###I bet . E_S ###SpeakerB70*t70 . 	everything was like an hour or two hours but not both at the louvre, you know, things like that where you need the whole day ,
93867:26	but if it's like a social activity or a recreational activity, i don't mind	###Uh-huh . E_S ###SpeakerA17*t17 . ###I walk with my parents , occasionally , E_S ###nothing -N40087E 's real regular about this because I have a weird schedule and they have a normal schedule , E_S ###and , um , I play racquetball , E_S ###but I have n't -NONE- since I 've been out of school . E_S ###I do n't have anywhere -NONE- -N400A98 to do that -N400AAB , E_S ###but that 's going -N400B44 to start soon again E_S ###SpeakerB18*t18 . ###Uh-huh . E_S ###SpeakerA19*t19 . ###and , um , I play softball once a week , which -N400C02 is kind of more recreation than exercise . E_S ###SpeakerB20*t20 . ###Uh-huh . E_S ###SpeakerA21*t21 . ###Because I really do n't like -N400D0C to exercise , E_S ###I think -NONE- that 's the basic point of it , is -NONE- \[ I 'm not , \+ \[ I , \+ I \] do n't \] enjoy it if I know that it 's exercise , E_S ###SpeakerB22*t22 . ###Right . E_S ###SpeakerA23*t23 . 	but if it's like a social activity or a recreational activity but not both, i don't mind
145844:39	go to work when i wanted to or not	###and so , uh , there 's a lot \[ that I , \+ that I \] guess -NONE- I do miss -N400B32 , uh , a lot of benefits from -NONE- working for a big corporation . E_S ###I miss , uh insurance and uh , the steady paychecks that -N400D01 come . E_S ###SpeakerB34*t34 . ###Yes . E_S ###SpeakerA35*t34 . ###SpeakerB36*t36 . ###Right . E_S ###SpeakerA37*t36 . ###SpeakerB38*t38 . ###Yes . E_S ###SpeakerA39*t39 . ###But , uh , E_S ###SpeakerB40*t40 . ###Yes , E_S ###I 've been in my own business , Mary Kay , in fact , E_S ###I 'm selling in out now -N400EF3 to go to school full time E_S ###and I enjoyed the freedom of -N400FB1 having that , you know , E_S ###SpeakerA41*t41 . ###Oh , is that right . E_S ###SpeakerB42*t42 . 	go to work when i wanted  to  or not but not both.
116776:42	i, i mean i could have had that or a down payment on a new car	###You sound like a girl that -N14765 has it together . E_S ###SpeakerA135*t134 . ###SpeakerB136*t136 . ###I would just encourage you to do a little traveling , though , before you get married -N1483B . E_S ###Because when you get married -N148FF -N14906 , you wo n't have the money or the time . E_S ###SpeakerA137*t137 . ###You think , E_S ###SpeakerB138*t137 . ###SpeakerA139*t139 . ###I know . E_S ###SpeakerB140*t140 . ###So just , you know , E_S ###-NONE- \[ do n't , \+ do n't \] be in any hurry . E_S ###SpeakerA141*t141 . ###\[ I 'm not -NONE- , \+ E_S ###I 'm not -NONE- . \] E_S ###SpeakerB142*t142 . ###You really should go to Europe . E_S ###I went to Europe for six weeks after I graduated from college E_S ###and that was just , E_S 	i, i mean i could have had that or a down payment on a new car but not both.
110930:97	we go from regular kind of spring clothes regular kind of fall clothes pregnant clothes, clothes that are in between where you're not down to regular size yet or you're on your way up from regular size	###SpeakerB13*t13 . ###they 're nine and five and three and a newborn . E_S ###SpeakerA14*t14 . ###Oh , my , you are busy E_S ###SpeakerB15*t15 . ###Yes , E_S ###SpeakerA16*t16 . ###and they 're all girls , E_S ###I have two girls , E_S ###so , all girls around here . E_S ###SpeakerB17*t17 . ###Girls are nice , are n't they -NONE- . E_S ###SpeakerA18*t18 . ###Yes , E_S ###uh , really sweet . E_S ###SpeakerB19*t19 . ###Anyway , as far as clothing goes , um , my wardrobe changes all the time , depending on my size . E_S ###SpeakerA20*t20 . ###That 's how I am -N108F5 too . E_S ###SpeakerB21*t21 . 	we go from regular kind of spring clothes regular kind of fall clothes pregnant clothes, clothes that  are in between where you're not down to regular size yet or you're on your way up from regular size but not both.
87739:34	although she, herself, had never really accepted jesus or gone through any of the other, uh, christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera. she had always felt a very strong, uh, leaning in this direction.	###I , E_S ###in fact , it just came to mind , um , E_S ###and this , E_S ###SpeakerB152*t151 . ###SpeakerA1*t1 . ###Okay . E_S ###SpeakerB2*t2 . ###Okay . E_S ###SpeakerA3*t3 . ###So -NONE- tell me about CHINA CRY . E_S ###SpeakerB4*t4 . ###Okay , E_S ###CHINA CRY was basically \[ the , \+ the \] true story written -NONE- by \[ this , \+ this \] lady who -N400124 \[ had , \+ uh , was \] \[ a native , \+ a native \] Chinese , uh , uh , who -N40017B was raised -N40018A by Christian parents . E_S ###SpeakerA5*t5 . ###Uh-huh . E_S ###SpeakerB6*t6 . ###And \[ her , \+ her \] time frame was prior to the nineteen forty-nine revolution . E_S ###SpeakerA7*t7 . ###I see . E_S ###SpeakerB8*t8 . 	although she, herself, had never really accepted jesus or gone through any of the other, uh, christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera. she had always felt a very strong, uh, leaning in this direction but not both.
18130:46	well, uh, pretty much spent most of my time either in the yard or at nurseries buying stuff for the yard.	###Nice -NONE- talking to you too . E_S ###SpeakerA165*t164 . ###SpeakerB166*t166 . ###Okay , E_S ###thanks . E_S ###SpeakerA167*t167 . ###So , all right . E_S ###SpeakerB168*t168 . ###Talk to you later . E_S ###SpeakerA169*t169 . ###Good night . E_S ###SpeakerB170*t170 . ###Bye . E_S ###SpeakerA171*t171 . ###Bye . E_S ###SpeakerB172*t171 . ###SpeakerA1*t1 . ###Okay . E_S ###Um , what do you do -N400044 this weekend . E_S ###SpeakerB2*t2 . 	well, uh, pretty much spent most of my time either in the yard or at nurseries  buying stuff for the yard but not both.
31526:59	i mean, you don't know whether the person sitting next to you anywhere is on drugs or not,	###SpeakerB44*t44 . ###But there 's so many things that it would make a difference -N4029F3 . E_S ###I guess -NONE- \[ I , \+ I , \] \+ uh , I \] would not want -N402ACE to have anyone in my family , uh , victimized -N402AFD by \[ someone who , \+ you know , \[ a , \+ a \] bus driver or a train engineer or something like that , who , \] um , you know , -N402B80 had n't been tested -N402B97 . E_S ###SpeakerA45*t45 . ###Right . E_S ###Well , \[ I , \+ you know , I 'm , \] \+ like I said , \[ I 'm , \+ I 'm \] very much pro testing , um , E_S ###\[ and , \+ and \] this is why . E_S ###SpeakerB46*t46 . ###Yeah . E_S ###SpeakerA47*t47 . ###Uh , number one is -NONE- \[ I , \+ I 'm , \] \+ I 'm \] kind of , E_S ###I know -NONE- this sounds like a slogan for the government , E_S ###but \[ I , \+ you know , we \] are in a war against , drugs . E_S ###SpeakerB48*t48 . ###Yeah . E_S ###SpeakerA49*t49 . ###I mean \[ it 's , \+ it 's \] horrible . E_S ###SpeakerB50*t50 . ###Sure . E_S ###SpeakerA51*t51 . 	i mean, you don't know whether the person sitting next to you anywhere is on drugs or not but not both,
136298:23	and there are parts of downtown or near downtown dallas that are under water right now, i guess,	###SpeakerA145*t144 . ###SpeakerA1*t1 . ###So , uh , what kind of home repair work have you done -N400046 . E_S ###SpeakerB2*t2 . ###Well , um , -NONE- done a little , uh , repair on the , uh , shingles on the roof recently . E_S ###We 've had a lot of wind around here . E_S ###SpeakerA3*t3 . ###-NONE- Been pulling them up , huh , or just loosening them until the rain came in . E_S ###SpeakerB4*t4 . ###Yes . E_S ###It looks like I 'm going -N40035F to have -N40036E to get up there again , because we may have a leak . E_S ###SpeakerA5*t5 . ###Are you in the section of Texas that -N4004AA 's been getting so much rain . E_S ###SpeakerB6*t6 . ###We 've been getting quite a bit , maybe not quite as bad as some of the folks down around San Antonio , E_S ###but , uh , well , I 'm right , E_S ###Plano 's just north of Dallas E_S ###SpeakerA7*t7 . ###Oh , okay . E_S ###SpeakerB8*t8 . 	and there are parts of downtown or near downtown dallas but not both that are under water right now, i guess,
106229:80	uh, there's two restaurants that i particularly like that i, every time i get into texas or i get into atlanta, georgia, i make sure i go,	###SpeakerA7*t7 . ###So , I look for just about anything , E_S ###and \[ it 's , \+ it 's , \] \+ uh , it 's \] a lot of fun . E_S ###I do n't have -N4008F4 to \[ worry , \+ really worry \] too much about price considerations because I , you know , E_S ###SpeakerB8*t8 . ###I was going -N400A29 to ask you , E_S ###could you go to , you know , nice places , E_S ###and , E_S ###SpeakerA9*t9 . ###Oh , sure , E_S ###yeah , E_S ###and \[ it 's , \+ it 's \] really great . E_S ###\[ I , \+ I , \] \+ I \] like different types of food . E_S ###SpeakerB10*t9 . ###SpeakerB12*t12 . ###So \[ where are your , \+ what are the \] \[ places , \+ you know , memorable places \] -NONE- you 've eaten -N400D4B -N400D52 . E_S ###SpeakerA13*t13 . ###Uh , oh \[ you na- , \+ okay you name \] it . E_S ###-NONE- Let 's see , E_S ###you 've got one \[ down in , \+ uh , down near , \] uh , Addison , E_S 	uh, there's two restaurants that i particularly like  that i, every time i get into texas  or i get into atlanta, georgia but not both , i make sure i go ,
46782:51	i mean it looks, i guess, kind of like, uh, the chevy aerostar or arrow,	###so . E_S ###SpeakerB46*t46 . ###I 'm not sure -NONE- I 'm real familiar with the body style on that . E_S ###SpeakerA47*t47 . ###They 're a lot , E_S ###I do n't like the new style , like of the Toyota van , and \[ the , \+ the \] new Chevy Lumina van , E_S ###SpeakerB48*t48 . ###Uh-huh . E_S ###SpeakerA49*t48 . ###SpeakerB50*t50 . ###Uh-huh . E_S ###SpeakerA51*t51 . ###I do n't like those styles , um , E_S ###the M P V is more of , uh , uh , just , uh , I do n't know what you , normal , , E_S ###I do n't know how -N402F73 to explain -N402F82 , E_S ###more of an old fashioned type . E_S ###\[ I , \+ I 'm \] not sure how -N403061 to explain it -N403074 , E_S ###SpeakerB52*t52 . ###Yeah . E_S ###SpeakerA53*t53 . 	i mean it looks, i guess, kind of like, uh, the chevy aerostar or arrow but not both,
68309:44	and maybe, now, i don't remember if thisa is texas or not, that has something about all drug dealers can be sentenced to the death sentence.	###I agree -NONE- it should be in effect . E_S ###Also I agree -NONE- there should be a lot of care in the enforcement , uh , E_S ###so I guess -NONE- I would say -NONE- I want it to be in effect E_S ###but I want , maybe E_S ###well , \[ I 'd , \+ I , \] \+ now I \] have a problem with this , too . E_S ###I think -NONE- our courts have too many opportunities for them to go back and get one more chance . E_S ###SpeakerB52*t52 . ###Oh , that 's true . E_S ###Well now \[ any , \+ uh , just -NONE- believe -NONE- in just about any \] state in the union , uh , uh , a \[ death , \+ uh , or , uh , yeah , death \] verdict is an automatic , uh , appeal . E_S ###SpeakerA53*t53 . ###That 's correct . E_S ###It is -NONE- , E_S ###it is -NONE- . E_S ###SpeakerB54*t54 . ###And , uh , uh , yes , E_S ###I 'm inclined -N40498C to agree with you . E_S ###I think so , E_S ###there should be a limit as to the number of appeals . E_S ###SpeakerA55*t55 . ###Now , there 's some , E_S 	and maybe, now, i don't remember if this  is texas or not, that  has something about all drug dealers can be sentenced  to the death sentence but not both.
37711:31	when it startsa costing you fifty or a hundred dollars to go to a game	###Uh , so it 's like I said E_S ###-NONE- spending money does n't guarantee you , uh , winning a pennant . E_S ###SpeakerB88*t88 . ###Yeah . E_S ###SpeakerA89*t89 . ###It really does n't , E_S ###so . E_S ###SpeakerB90*t90 . ###Well and \[ that , \+ I think -NONE- that 's \] maybe part of it \[ that , \+ that \] the , um , E_S ###and it , you know , E_S ###if I owned the team . I think -NONE- -N4096BF you 'd like them to do well E_S ###but the question of -NONE- losing \[ big , \+ big \] money that E_S ###what , \[ did , \+ did , \] \+ did \] Steinbrenner actually make money on the , E_S ###SpeakerA91*t91 . ###Uh , you got me . E_S ###\[ I , \+ you know , I \] think that there 's coming to a point -N4099C8 real soon when ticket prices are going -N4099EB to be to the point where the average fan ca n't go -N409A22 -N409A29 E_S ###and once you do that , you lose everything , E_S ###I mean . E_S ###SpeakerB92*t92 . ###Well \[ it 's , \+ it , \] \+ it , \] \+ yeah , it 's \] a little bit like any other sport , you know . E_S 	when it  starts  costing you fifty or a hundred dollars but not both to go to a game
52433:93	he, he happens to be, uh, a friend of one of her, her business associates. and, or, not, not a friend, a cousin, a cousin.	###SpeakerB137*t137 . ###Right , E_S ###that 's probably true , E_S ###that 's probably true . E_S ###\[ It 's , \+ it 's \] very , very good . E_S ###Very good . E_S ###SpeakerA138*t138 . ###Yeah . E_S ###SpeakerB139*t139 . ###That 's another one that , E_S ###I was really glad when it won all those awards -N4076D6 because it really deserved it . E_S ###SpeakerA140*t140 . ###Well my wife , uh , has got \[ a , \+ uh , a \] picture from Kevin Costner E_S ###and he signed it . E_S ###It 's from DANCES WITH WOLVES . E_S ###SpeakerB141*t141 . ###Really . E_S ###SpeakerA142*t142 . ###Yeah , E_S ###and he signed it . E_S 	he, he happens  to be, uh, a friend of one of her, her business associates. and, or, not, not a friend, a cousin, a cousin but not both.
152622:62	uh, my, my opinion of taxes is that we just send money to washington or to the state and they say they are going to send some back,	###so E_S ###SpeakerA15*t15 . ###Well that 's nice . E_S ###SpeakerB16*t16 . ###\[ from , \+ from \] taxes E_S ###but , E_S ###SpeakerA17*t17 . ###\[ Nice , \+ nice \] -NONE- to get a refund . E_S ###SpeakerB18*t18 . ###Yeah . E_S ###It is -NONE- , E_S ###but it 's not much . E_S ###So . E_S ###SpeakerA19*t19 . ###Uh-huh . E_S ###Do you think that , uh , for whatever taxes we do pay -N4011C3 that , uh , we are getting value for it . E_S ###SpeakerB20*t20 . ###No . E_S ###SpeakerA21*t21 . ###Yeah . E_S 	uh, my, my opinion of taxes is that we just send money to washington or to the state but not both and they say they are going  to send some back,
108876:46	so i decided it had to be in it, informal or not.	###you ca n't understand what they 're saying -N402F7A on some of those songs which -N402F99 probably is just as well on some of them , too . E_S ###SpeakerA57*t56 . ###SpeakerA59*t59 . ###Yeah . E_S ###And I ca n't say that I like a lot of \[ the modern , \+ the \[ very , \+ very \] modern , \] uh , rock and roll , E_S ###SpeakerB60*t60 . ###Yeah . E_S ###SpeakerA61*t61 . ###but \[ I , \+ I definitely , \] \+ I really \] enjoy the fifties -N4032C0 , the sixties -N4032D3 and \[ a lot , \+ some \] of the seventies -N4032FA rock and roll E_S ###SpeakerB62*t62 . ###Yeah E_S ###SpeakerA63*t62 . ###SpeakerB64*t64 . ###earlier things . E_S ###SpeakerA65*t65 . ###and , uh , I really enjoy , especially the sixties ... E_S ###SpeakerB66*t65 . ###SpeakerA1*t1 . ###Okay , E_S ###while I was waiting for you to connect , \[ I , \+ I \] thought of a couple of menus , E_S 	so i decided it had  to be in it,  informal or not but not both.
