TGrepID	EntireSentence	context	BestResponse
43991:16	are you talking, outside or inside.	###SpeakerB6*t6 . ###No . E_S ###SpeakerA7*t6 . ###SpeakerB8*t8 . ###Right . E_S ###SpeakerA9*t9 . ###and our house is not -NONE- E_S ###but it 's starting -N4006AD to bleed through and burn through because the paint 's real cheap E_S ###and it -N40078B 's just a hassle -NONE- to go through it E_S ###so I 'm looking for the easy way out . E_S ###SpeakerB10*t10 . ###Yeah , E_S ###uh , I know . E_S ###Di- , E_S ###is easy -NONE- to find \[ pa- , \+ uh , painters \] -NONE- -N400949 to do this for you . E_S ###SpeakerA11*t11 . ###It -N400A41 's easier -NONE- to find painters , E_S ###but \[ you have -N400AD7 to be , \+ you have -N400AF6 to be \] aware of \[ what , \+ uh , how \] messy they can get -N400B41 and are they going -N400B58 to put on \[ a good , \+ a good \] two coats , and are they , going -N400B9F to caulk , E_S ###SpeakerB12*t12 . ###Ri- , E_S 	are you talking, outside or inside but not both.
167164:56	and, of course, now, you know, and you go through two or three hundred years of appeals process	###I can imagine . E_S ###SpeakerA41*t41 . ###The father , you know , E_S ###of course , a parent losing a teenage child is about as bad as it could possibly get -NONE- , I think -NONE- -N40338C , in terms of psychological impact . E_S ###SpeakerB42*t42 . ###Yes . E_S ###SpeakerA43*t43 . ###Uh , and , E_S ###SpeakerB44*t44 . ###Was he murdered -N403512 . E_S ###Did they find who -N40355A killed him . E_S ###SpeakerA45*t45 . ###Oh , yes . E_S ###They found him E_S ###and he is on trial for capital murder . E_S ###SpeakerB46*t46 . ###So it has n't been a long time ago . E_S ###Just recently . E_S ###SpeakerA47*t47 . ###Uh , well , actually \[ he has , \+ \[ I , \+ I 'm \] sorry . He was \] convicted -N40377E , uh , E_S 	and, of course, now, you know, and you go through two or three hundred years of appeals process but not both.
36975:25	if they can get the army, or the military to sway to their side, i think that, uh, it will be on the way out eventually.	###SpeakerA1*t1 . ###Okay , E_S ###this topic is , is Russia a threat to our security . E_S ###I think -NONE- they are more of a threat to their own people at this day and time . E_S ###how do you feel -N4001B7 about it . E_S ###SpeakerB2*t2 . ###Well , they do have , uh , a major internal problem . E_S ###Everybody wants -N4002AB to defect , E_S ###and I can understand why . E_S ###Um , I think -NONE- their biggest problem is just , you know , -NONE- obtaining food -NONE- -NONE- to live -N4003A2 , E_S ###so when you have the basic needs , uh , being unmet -NONE- -N4004C2 , I do n't think -NONE- you think globally as far as , you know , -NONE- being a threat to other people in the world . E_S ###SpeakerA3*t2 . ###SpeakerB6*t6 . ###So , as soon as they get \[ their , \+ their \] own home country taken care of -N4006DA , then they 'll consider , what they can do -N400709 with the rest of the world . E_S ###SpeakerA7*t6 . ###SpeakerA9*t9 . ###I believe -NONE- Communism is very much waning . E_S ###It 's , uh , pretty much on the way out of the door , insofar as the strong hold that they used -N400947 to have -N400956 , E_S ###and the Russian people are all realizing that the Communist system does not work to their satisfaction or their way of -NONE- surviving in this world , E_S ###and their rebellions right now is the result of that . E_S 	if they can get the army, or the military but not both to sway to their side, i think that, uh,  it will be on the way out eventually.
166916:31	during the trial as to whether they're guilty or not has nothing to do with their background.	###Uh-huh . E_S ###SpeakerB40*t40 . ###Uh , and I think -NONE- that would provide a more fair sentencing procedure . As opposed to an emotional sentencing procedure . Also , may be a more consistent sentencing procedure . E_S ###SpeakerA41*t41 . ###Well , I suppose -NONE- you may be right on that . E_S ###SpeakerB42*t41 . ###SpeakerA43*t43 . ###Matter of fact , \[ I 've heard that , \+ I 've heard that \] some of the information -N402324 , uh , is prevented -N40233F from -N40234A reaching the jury , like , uh , mitigating circumstances \[ or , \+ or \] preceding , uh , criminal record or things of this nature that , E_S ###SpeakerB44*t43 . ###SpeakerB46*t46 . ###Well , preceding criminal record , according to the judicial process has nothing -NONE- -NONE- to do -N4025DB with the current crime . E_S ###But when it comes to , uh , sentencing for punishment -N4026D9 , of course , if the person 's never done anything bad before , according to the judicial system , then they 're going -N402740 to lean towards a slightly more lenient side , E_S ###and the jury 's supposed -N4028F3 to be notified -N402906 of criminal records when it comes to sentencing by jury -N402935 . E_S ###SpeakerA47*t47 . ###Oh , is it -NONE- . E_S ###Oh , I did n't realize that . E_S ###Okay . E_S ###SpeakerB48*t48 . ###At least in California , they 're supposed -N402AF6 to be -NONE- . E_S ###Not during the trial , E_S 	during the trial as to whether they're guilty or not but not both has nothing to do  with their background.
150028:44	so i don't know if i could have taken it to another retailer or not.	###SpeakerB22*t22 . ###and they , uh , E_S ###the dryer had -N40157B to have a new heating element , E_S ###so it was \[ about , \+ almost \] three hundred dollars for all three of them . E_S ###SpeakerA23*t23 . ###And they all went out at the same time . E_S ###SpeakerB24*t24 . ###Uh , within two days of each other . E_S ###SpeakerA25*t25 . ###Or two days . E_S ###Wow . E_S ###SpeakerB26*t26 . ###I was , E_S ###it was n't a good week . E_S ###I was pretty mad . E_S ###SpeakerA27*t26 . ###SpeakerB28*t28 . ###\[ And \+ plus \] the place that I 'd bought them all -N4018E3 had gone out of business , E_S ###so \[ even if I , \+ I think -NONE- even if I \] \[ had , \+ uh , had \] kept the warranty , the service agreements were with the companies \[ that , \+ that \] -N401A58 manufactured , E_S ###but still they were through that retailer , E_S 	so i don't know if i could have taken it to another retailer or not but not both.
168860:102	wel-, i guess it kind of borders on where, i mean what do you valued more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people.	###SpeakerB20*t20 . ###Well , what about this , uh , AIDS epidemic now . Where you find that , uh , uh , you know , certain people \[ are \+ actually \[ are , \+ are \] criminal in their disregard for \[ it- , \+ others -N402288 . \] E_S ###SpeakerA21*t21 . ###These people that -N402452 are carriers and \[ do n't \+ that -N402471 do n't \] reveal it . E_S ###SpeakerB22*t22 . ###Yeah , E_S ###\[ and \+ and , \] uh , of course , the ultimate solution is -NONE- to operate on their brain so that it does n't , E_S ###SpeakerA23*t22 . ###SpeakerB26*t26 . ###\[ it , \+ uh , it \] destroys their libido . E_S ###SpeakerA27*t27 . ###Yeah , \[ tha- , \+ that \] would be kind of an extreme . E_S ###SpeakerB28*t28 . ###Now , uh , you know if they ever , E_S ###SpeakerA29*t29 . ###I mean I 've heard of things like , you know , -NONE- \[ making them , \+ you know , marking them \] somehow \[ or , \+ you know , or \] something like that or , you know , putting them all someplace like in a kind of , E_S ###SpeakerB30*t30 . ###So what about that as an invasion of privacy . E_S ###SpeakerA31*t31 . ###Yeah . E_S 	wel-, i guess it kind of borders on where, i mean what do you value  more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people but not both.
102453:33	do you usually go out, uh, with the children or without them.	###SpeakerB109*t108 . ###SpeakerA1*t1 . ###Okay , E_S ###well I guess -NONE- I enjoy -N400044 eating out , um , uh , here and there , E_S ###or \[ it 's , \+ it 's \] \[ a good change and , \+ a good change from -NONE- cooking and \] eating at home E_S ###and I guess -NONE- I like \[ a variety of , \+ a variety of \] restaurants . E_S ###SpeakerB2*t2 . ###Uh-huh . E_S ###SpeakerA3*t3 . ###Uh , sometimes it -N40036E 's fun -NONE- to go out and just have a hamburger and french fries \[ and , \+ and \] sort of a hamburger and french fry meal , E_S ###and sometimes \[ it 's , \+ I enjoy it 's , \] \+ I enjoy -N40051D going out \] having a formal meal . E_S ###SpeakerB4*t4 . ###Yes . E_S ###SpeakerA5*t5 . ###And , uh , sometimes it -N400678 's nice -NONE- to go out and have a salad . E_S ###SpeakerB6*t6 . ###Uh-huh . E_S ###SpeakerA7*t7 . ###Something , you know , E_S ###SpeakerB8*t8 . 	do you usually go out, uh, with the children or without them but not both.
113850:99	if they were to take half of what they spend on that and put it on some economic, you know, inter-, intergovernmental or inter united states like programs that one really might.	###I do n't ever expect -N402A24 to pay mine off before I die E_S ###so I guess why should the government -NONE- -N402AEE . E_S ###SpeakerB36*t35 . ###SpeakerA37*t37 . ###Is n't , E_S ###that 's the way -NONE- they 're thinking these days anyway -N402BAA . E_S ###SpeakerB38*t38 . ###It \[ seems , \+ seems \] -N402C46 to be -NONE- . E_S ###\[ I , \+ you know , I , \] E_S ###it really does bother me when I think about , you know , -NONE- leaving our children \[ with , \+ with \] this sort of , uh , a national problem that we ca n't seem -N402DEF to find \[ an , \+ an \] answer to -N402E12 it -N402E1D , uh , E_S ###I do n't know . E_S ###SpeakerA39*t39 . ###\[ I , \+ I \] do n't think -NONE- it ever will -NONE- really . E_S ###I , E_S ###maybe if they ever get to the point E_S ###\[ the biggest , \+ you know , the biggest \] outlaid expense has always been either wars or defense . E_S ###SpeakerB40*t40 . ###Right . E_S ###SpeakerA41*t41 . ###Really . E_S 	if they were  to take half of what they spend  on that and put it on some economic, you know, inter-, intergovernmental or inter united states like programs but not both that one really might.
92173:38	have you, have you done this repetitively, or just once.	###You 're just , uh , E_S ###SpeakerB95*t94 . ###SpeakerA96*t96 . ###Oh , that 's incredible . E_S ###SpeakerB97*t97 . ###-NONE- Liked -N404F6B to kill me , because \[ I ha- , \+ \] \[ it was , \+ \] I did n't have that group cooperation , E_S ###I did , it by myself . E_S ###SpeakerA98*t98 . ###Right . E_S ###SpeakerB99*t99 . ###And , uh , nobody brought covered dishes . E_S ###We had a great big fish fry , E_S ###and , you know , I fixed a salad in a number three tub . E_S ###SpeakerA100*t100 . ###Right . E_S ###SpeakerB101*t101 . ###\[ And , \+ and , \] uh , it was an enormous task -NONE- -NONE- to bring all of those people together with just one or two people helping -N40532B . E_S ###And , uh , we had -N405456 to provide sleeping arrangements for all of them E_S ###and I told him , E_S ###SpeakerA102*t102 . 	have you, have you done this repetitively, or just once but not both.
116760:45	because when you get married, you won't have the money or the time.	###I am actually a junior . E_S ###Beginning of my junior year . E_S ###SpeakerB126*t125 . ###SpeakerB128*t128 . ###You 're a junior . E_S ###SpeakerA129*t128 . ###SpeakerB130*t130 . ###Good for you . E_S ###SpeakerA131*t131 . ###So , E_S ###SpeakerB132*t132 . ###What are you studying -N146B2 . E_S ###SpeakerA133*t133 . ###Nursing . E_S ###SpeakerB134*t134 . ###Good for you . E_S ###You sound like a girl that -N14765 has it together . E_S ###SpeakerA135*t134 . ###SpeakerB136*t136 . ###I would just encourage you to do a little traveling , though , before you get married -N1483B . E_S 	because when you get married  , you won't have the money or the time but not both.
41706:73	because maybe they, those are not the clothes that are the most, uh, appealing to you, or the most, uh, complimentary to you.	###Uh-huh . E_S ###SpeakerA44*t44 . ###Now , I also , uh , E_S ###even though I retired from education , \[ I , \+ uh , I \] do modeling E_S ###and I teach at a modeling agency here . E_S ###SpeakerB45*t45 . ###Uh-huh . E_S ###SpeakerA46*t46 . ###\[ And , \+ uh , so , \] when we are doing wardrobing -N4028A9 and we have , uh , \[ two , \+ two \] hour classes in wardrobe , we do discuss a great deal , the mini skirt and the types of clothes -NONE- -NONE- to wear -N402934 on the job . E_S ###SpeakerB47*t47 . ###Uh-huh . E_S ###SpeakerA48*t48 . ###Uh , even though I may have them from sixth grade on up through , uh , grandmothers , in my class . E_S ###SpeakerB49*t49 . ###Uh-huh . E_S ###SpeakerA50*t50 . ###And , uh , \[ whe- , \+ \] I always try -N402C84 to emphasize -NONE- the , clothes that you wear -N402CAF should not necessarily be the greatest fad , E_S ###SpeakerB51*t51 . ###Uh-huh . E_S ###SpeakerA52*t52 . 	because maybe they, those are not the clothes that  are the most, uh, appealing to you, or the most, uh, complimentary to you but not both.
98373:34	and, uh, with luck, you'll have one or two thatc are good.	###or , E_S ###SpeakerA37*t37 . ###Uh , we generally rent a couple a week . E_S ###Uh , in order -N4018FD to get a decent movie -NONE- -NONE- to have -N401928 on a weekend , you 've got -N40194B to rent it on Thursday . E_S ###SpeakerB38*t38 . ###Right . E_S ###SpeakerA39*t38 . ###SpeakerB40*t40 . ###Right . E_S ###SpeakerA41*t41 . ###\[ They get \+ they get \] taken -N401AB7 up at the store , E_S ###SpeakerB42*t42 . ###That 's exactly right . E_S ###SpeakerA43*t43 . ###so , E_S ###SpeakerB44*t44 . ###Uh-huh , E_S ###uh-huh . E_S ###SpeakerA45*t45 . ###We will rent two or three movies on Thursday E_S 	and, uh, with luck, you'll have one or two but not both that  are good.
170320:16	they're in college or just out of college	###SpeakerA59*t59 . ###And I think -NONE- you can do that for a little while E_S ###but I 'm , E_S ###SpeakerB60*t60 . ###Well at least that would give a person a chance -NONE- to look you know . Because the way -NONE- it is -N403FEC , a person really do n't have a chance . E_S ###SpeakerA61*t61 . ###Yeah . E_S ###SpeakerB62*t61 . ###SpeakerB1*t1 . ###How many children do you have -N40002A now . E_S ###SpeakerA2*t2 . ###Well I have five . E_S ###SpeakerB3*t3 . ###You have five . E_S ###SpeakerA4*t4 . ###Right . E_S ###SpeakerB5*t5 . ###Well you do have a hard time -N400141 finding time then do n't you . E_S ###SpeakerA6*t6 . ###Well , \[ five are , \+ I mean four of them are \] grown , E_S 	they're in college or just out of college but not both.
140815:62	you know, maybe you nee-, you can get it signed up this spring or summer for some of the dog obedience classes.	###\[ What , \+ what 's \] the deal -N402E32 , E_S ###\[ we , \+ we try -N402EB4 to , \] \+ we 're trying -N402ED3 to \] take it on walks now , you know E_S ###SpeakerB58*t58 . ###Uh-huh . E_S ###SpeakerA59*t59 . ###and we ca n't -NONE- because it 's not accustomed to -N403056 being on a leash E_S ###SpeakerB60*t60 . ###Yeah . E_S ###SpeakerA61*t61 . ###and so \[ it , \+ I mean this dog \] really feels like it 's being killed -N403153 or something when you try -N40316E to , you know , tug on it -N403195 to walk it -N4031A8 . E_S ###I mean , it just goes like a mad dog , E_S ###I mean it just jumps up and down and starts -N4033ED yapping , E_S ###and \[ it 's , \+ you know , I mean , it 's \] not even close to -NONE- even being trained -N4034CD on a leash . E_S ###SpeakerB62*t62 . ###Does it , oh . E_S ###SpeakerA63*t62 . ###SpeakerB64*t64 . ###Uh-huh . E_S ###SpeakerA65*t64 . ###SpeakerB66*t66 . 	you know, maybe you nee-, you can get it signed  up this spring or summer but not both for some of the dog obedience classes.
109324:31	i don't know if those are still available or not,	###My parents had five children and really did n't make enough money -NONE- to send any of us to school . E_S ###SpeakerB64*t64 . ###Uh-huh . E_S ###SpeakerA65*t65 . ###And so , uh , because based on the number of children and the amount of money , uh , -NONE- my father brought -N402437 in , I got a small grant E_S ###SpeakerB66*t66 . ###Uh-huh . E_S ###SpeakerA67*t67 . ###but then after that , I was on my own , -N4025A8 working and , you know , trying -N4025CB to go to school on my own . E_S ###So then I got a real big grant , because the amount of money -NONE- I was making -N40272A really did n't compare . E_S ###SpeakerB68*t68 . ###Wow . E_S ###SpeakerA69*t68 . ###SpeakerB70*t70 . ###Uh-huh . E_S ###SpeakerA71*t71 . ###So , it was kind of nice . E_S ###SpeakerB72*t72 . ###Um . E_S ###SpeakerA73*t73 . 	i don't know if those are still available or not but not both,
104342:42	and i couldn't tell whether some parts of town had started it or if it was just everybody was, was waiting for the delivery of whatever those containers were.	###So , it 's been fun . E_S ###SpeakerB122*t122 . ###I do n't know if any of mine will be interested in it E_S ###or ... E_S ###SpeakerA123*t122 . ###SpeakerA1*t1 . ###Okay . E_S ###Well , -NONE- let 's see , E_S ###well , we keep our \[ paper , \+ paper \] bags lined -N4000C1 up in the garage for \[ glass and , \+ glass and , \] uh , plastics E_S ###and , uh , we make the dump over to the Wal-Mart bins there as soon as they 're full . E_S ###I guess -NONE- we collect \[ m- , \+ milk \] cartons and whatever \[ p- , \+ other plastics \] -N40033A are acceptable . E_S ###SpeakerB2*t2 . ###Are you in the part of town where , uh , they have gotten into the other containers -N400476 yet for recycling -N400489 . E_S ###SpeakerA3*t3 . ###No , E_S ###no , E_S ###I did n't think that anybody had those at all yet . E_S ###SpeakerB4*t4 . ###Well , maybe they do n't . E_S ###\[ I , \+ I \] know -NONE- that was supposed -N4006AB to be in May E_S 	and i couldn't tell whether some parts of town had started it or if it was just everybody was, was waiting for the delivery of whatever those containers were but not both .
148422:49	most, most likely i would be listen to, uh, jazz or classical music.	###SpeakerB36*t36 . ###and , uh , I even have \[ a , \+ a \] tape of Lady Smith Blackman Bazo E_S ###SpeakerA37*t37 . ###Oh , gosh . E_S ###SpeakerB38*t38 . ###and , well , I mean , they 're very harmonic E_S ###SpeakerA39*t39 . ###Uh-huh E_S ###SpeakerB40*t40 . ###they really are -NONE- . E_S ###SpeakerA41*t41 . ###uh-huh , E_S ###yeah , E_S ###sure . E_S ###SpeakerB42*t42 . ###So , they 're interesting -NONE- -NONE- to listen to -N4014C5 . E_S ###You might try that . E_S ###How about you . E_S ###SpeakerA43*t43 . ###Well , um , I listen to , uh , specific , E_S 	most, most likely i would be listen to, uh, jazz or classical music but not both.
48916:100	and that's where a lot of aggravation comes, i think, is, is, uh, these guys spend so much time in the appeal process or just in the waiting process,	###Because , you know , you , E_S ###if like E_S ###the State of Texas , for example , \[ may , \+ uh , you know , may \] execute somebody twice a year . E_S ###You know , \[ that 's , \+ that 's \] no kind of deterrent because \[ we , \+ we 've \] got literally hundreds of people on death row , \[ and , \+ and \] many of them who -N40304A have been there -N40305D for literally for ten or fifteen years on death row , E_S ###SpeakerA15*t15 . ###Right . E_S ###SpeakerB16*t16 . ###and \[ that 's , \+ that 's \] certainly no kind of deterrent , E_S ###and I would tend -N403399 to agree with anybody who -N4033B4 says right now that \[ it , \+ it 's \] not \[ a terrent , \+ a deterrent , \] because it 's not -NONE- . E_S ###SpeakerA17*t17 . ###No , E_S ###it 's not -NONE- . E_S ###You think of your chances of -NONE- getting the death penalty after -NONE- \[ cre- , \+ uh , committing \] a crime are really pretty slim right now . E_S ###And you can , probably spend , uh , a lot of time , uh , or -NONE- maybe eventually , uh , just waiting it out , E_S ###SpeakerB18*t18 . ###Oh , yeah . E_S ###SpeakerA19*t18 . ###SpeakerB20*t20 . ###Uh-huh . E_S ###SpeakerA21*t21 . 	and that's where a lot of aggravation comes , i think, is, is, uh, these guys spend so much time in the appeal process or just in the waiting process but not both,
