workerid,tgrep id,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,"""139418:63""","""BNBClosestToOr""",13,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""42190:40""","""ComparisonSentence""",14,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""68507:73""","""ComparisonSentence""",15,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""41402:51""","""BNBClosestToOr""",16,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""116776:42""","""ComparisonSentence""",17,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""37011:85""","""ComparisonSentence""",18,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""89978:92""","""BNBClosestToOr""",19,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""75373:37""","""ComparisonSentence""",20,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""31499:38""","""ComparisonSentence""",21,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""92169:77""","""BNBClosestToOr""",22,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""104342:42""","""ComparisonSentence""",23,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""37241:60""","""BNBClosestToOr""",24,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
0,"""19248:44""","""BNBClosestToOr""",25,"""English""","""2""","""Male""","""33""","""Thanks for the study. I think, most of the questions were weird and pretty tough to make a decision on. Maybe that was the point of the study.""","""Yes""","""1""","""3""","""Windows""",1080,1920,"""Chrome""","""3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""3PC7P8I8IYU7BCZ6AFOS93QSMAMWF3""","""but not both norm pilot1""","""you&quotecharll decide which one of two sentences sounds better to you""","""language research stanford""","""$1.50""","""Do Feb 01 18:50:41 MEZ 2018""","""7""","""0""","""0""","""7""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sa M\u00e4r 03 18:50:41 MEZ 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3IJ95K7NDXK3CQD4Z6Y6BPKK6S7NGM""","""33OOO72IVITRDB0DKIT1IH1HHQ0CTD""",0,"""Approved""","""Fr Feb 02 11:41:38 MEZ 2018""","""Do Feb 01 18:50:47 MEZ 2018""","""Do Feb 01 19:01:38 MEZ 2018""","""Fr Feb 02 11:42:08 MEZ 2018""","""""","""""","""""","""""","""[]""","""undefined""","""10.798033333333333"""
