TGrepID	EntireSentence	context	BestResponse
113966:144	and finally our governor at the time which who is not in office now came in and said, okay, where we draw the line is no sex offenders will be let loose. under early bail, you know or early, uh get out.	###so , you know , unless they really make it rough on them \[ that 's not a , \+ -NONE- going to prison for a little while is not much of a \] deterrent I do n't think -NONE- -N4007D7 . E_S ###SpeakerB18*t18 . ###Especially not a federal prison . E_S ###SpeakerA19*t19 . ###Right . E_S ###Well , I do n't know what Oklahoma 's laws are -N4009E4 E_S ###but Texas 's I do n't know are , E_S ###I do n't know E_S ###\[ it 's , \+ it 's \] no one 's f- , E_S ###I mean it 's not the judge 's fault I do n't think -NONE- -N400BE5 . E_S ###It 's just the way -NONE- the law is -N400CA4 down here . E_S ###Man \[ our cr- , \+ our , uh , prisons are so crowded \] that , uh , they can commit some pretty serious crimes and be set -N400DA0 free within a year to two . E_S ###SpeakerB20*t20 . ###Well , see \[ we were under , \+ uh , the state 's prisons were under \] a mandate -NONE- to , uh , E_S ###it was over crowded E_S ###and the federal came in and said , hey , you know , you have either got -N401095 to build more prisons or let people go . E_S ###SpeakerA21*t21 . ###Well , that 's what ours did -N4011C9 , E_S ###same thing . E_S ###SpeakerB22*t22 . 	and finally our governor at the time which who  is not in office now came in and said, okay, where we draw the line  is no sex offenders will be let  loose. under early bail, you know or early, uh get out but not both.
48855:166	uh, you know, it, it really irks me to see so much effort put into preventing someone being put to death by the state when they so callously and usually so, you know, withoutf even thinking or without any concern, uh, you know, end somebody else's life, and in a lot of cases several people's lives.	###well , bye . E_S ###SpeakerB156*t156 . ###Uh , bye-bye . E_S ###SpeakerA157*t156 . ###SpeakerA1*t1 . ###I guess -NONE- \[ I don- , \+ do n't \] really have a problem with capital punishment . E_S ###I 'm not really sure what the exact , uh , specifications are -N400131 for Texas . E_S ###I know that they , uh , have capital punishment for certain crimes , E_S ###and that 's probably the way -NONE- I feel -N40029F about it \[ is , \+ is , \] uh , it kind of depends on the crime that -N4002E6 's committed -N4002F5 . E_S ###My belief all my life , I guess -NONE- -N400468 , has been \[ that , \+ that \] if you take someone else 's life , then you automatically are giving up , uh , yours in place of it . E_S ###But I do n't , E_S ###-NONE- seems -N400698 to be a lot of controversy about that . E_S ###SpeakerB2*t2 . ###Yeah . E_S ###SpeakerA3*t2 . ###SpeakerB4*t4 . ###Uh , uh , I tend -N400773 to agree with you , uh , you know , E_S ###probably pretty similar views on it , E_S ###but \[ that 's , \+ that 's \] one of the things -NONE- I \[ do n't , \+ do n't \] understand -N4008FC \[ is , \+ is \] so much of the controversy E_S ###because , uh , you know , \[ I , \+ I \] do also , myself , believe in capital punishment , uh , E_S 	uh, you know, it, it  really irks me to see so much effort put  into preventing someone being put  to death by the state when they so callously and usually so, you know, without  even thinking or without any concern, uh, you know, end somebody else's life, and in a lot of cases several people's lives but not both .
1730:76	the one thing i do object to about rap music is, is when it becomes militant, or, if it's, uh, violence oriented.	###But , the , uh , E_S ###there 's such a wide selection , E_S ###\[ I think -NONE- I like a lot , \+ I like a little bit of a lot of \] different types of music . E_S ###You know , \[ I , \+ I , \] \+ I \] like music \[ that -N40109D is , \+ that I feel \] E_S ###if it is performed -N4011E6 correctly or if it 's done -N401205 right , or if the version is done -N40122C right , I like it , E_S ###SpeakerA15*t15 . ###Yeah . E_S ###SpeakerB16*t16 . ###but , \[ if , \+ if \] it 's not -NONE- , then I wo n't -NONE- . E_S ###\[ I , \+ I \] really do n't , E_S ###SpeakerA17*t17 . ###How do you feel -N4014BB about rap music . E_S ###SpeakerB18*t18 . ###Rap . E_S ###SpeakerA19*t19 . ###It seems -N401545 to be so popular these days . E_S ###SpeakerB20*t20 . ###Yeah . E_S ###Well , \[ I , \+ I \] do n't really have anything against rap music . E_S ###I , E_S 	the one thing i do object to  about rap music is, is when it becomes militant , or, if it's, uh, violence oriented but not both.
48874:116	and, you know, i could go along with that, if, if i could be assured that it would be their natural life in jail and not parole after ten, or twelve years.	###because , uh , you know , \[ I , \+ I \] do also , myself , believe in capital punishment , uh , E_S ###uh , you know , \[ it , \+ it -N400BC2 \] really irks me -NONE- to see so much effort put -N400BF5 into -NONE- preventing someone being put -N400C14 to death by the State when they so callously and usually \[ so , \+ \] you know , without -N400C5F even thinking or without any concern , uh , you know , end somebody else 's life , and in a lot of cases several people 's lives -N400CD6 . E_S ###SpeakerA5*t5 . ###That 's true . I guess -NONE- -N400FE5 , E_S ###well , \[ there 's , \+ there 's \] probably two or three different types \[ of , \+ of \] views as far as the controversy goes . E_S ###I can see where if a life was taken -N4011DF by accident or , uh , I do n't know what you 'd call it -N401222 , not premeditated or , I guess primarily by accident , , uh -N40125D , there may be cases where the death penalty is not called for -N401298 -N40129F , E_S ###but I lean towards , E_S ###if it 's premeditated or if it 's , uh , kind of a habitual \[ or , \+ or \] \[ a habit that , \+ uh , a tendency that \] people , uh , may get into -N401574 , then I guess -NONE- I do n't really have a problem with it . E_S ###SpeakerB6*t6 . ###Oh , yeah . E_S ###SpeakerA7*t6 . ###SpeakerB8*t8 . ###Yeah , E_S ###\[ that 's , \+ that 's \] kind of the way -NONE- I feel -N401815 . E_S ###\[ If , \+ if \] you 've got a guy \[ who 's , \+ who -N40190F 's \] been to trial and has been in and out of jail , you know , basically \[ a , \+ a \] three time loser for the twelfth time , you know , and he goes out and kills somebody , he 's not going -N4019C6 to be reformed -N4019D9 , E_S ###he 's not going -N401C7F to get any better , you know , E_S ###\[ it 's , \+ it 's \] not going -N401D41 to , \+ it 's just not going -N401D68 to \] get any better . E_S ###\[ And , \+ and \] the only thing , you know , E_S ###a lot of people have the opinion \[ that , \+ \] you know , -NONE- \[ do n't , \+ do n't \] have capital punishment , E_S ###but -NONE- give them life in jail E_S 	and, you know, i could go along with that, if, if i could be assured  that it would be their natural life in jail and not parole after ten, or twelve years but not both.
166635:51	but, uh, i don't know if that's been challengedb in the courts or not.	###SpeakerA15*t15 . ###And nowhere does it \[ say -NONE- you h- , \+ asks you whether you have \] permission -N4013AE or not -NONE- to sell your name or information regarding that to anyone . E_S ###SpeakerB16*t16 . ###Uh-huh . E_S ###SpeakerA17*t17 . ###And I think that , \[ it , \+ it -N40156A 's \] one thing \[ f- , \+ -NONE- to , \] uh , voluntarily give it because someone asks . E_S ###You can always refuse E_S ###but it 's another thing where it 's required -N40173D by law -N40174C E_S ###and then they go ahead and take that information and sell it to somebody . You know , E_S ###SpeakerB18*t18 . ###Right . E_S ###Uh , That , E_S ###SpeakerA19*t19 . ###\[ I do n't think , \+ I do n't think \] -NONE- they have the right -NONE- to do that . E_S ###SpeakerB20*t20 . ###I agree with you there . E_S ###SpeakerA21*t20 . ###SpeakerB22*t22 . ###That 's something that , uh , people have seen -N401A9E . E_S ###Oh , here 's -N401B31 an easy way -NONE- -NONE- to make some money -N401B5C . E_S 	but, uh, i don't know if that's been challenged  in the courts or not but not both.
48175:48	and we tried to be a part of it but not overshadowing him or making him feel that we had to be there all the time.	###SpeakerB116*t116 . ###And , uh , while parents very often will be involved with the school activities when the child 's in the elementary school -N4064D0 and they get into the high schools so often they seem -N406503 to drop away at that point . E_S ###And , that is just as valuable -N40669E , at that time , as to the rush in the elementary . E_S ###SpeakerA117*t117 . ###It is -NONE- . Because all the peer pressure , it starts in high school E_S ###SpeakerB118*t117 . ###SpeakerB120*t120 . ###Yes , E_S ###right . E_S ###SpeakerA121*t121 . ###and the parent really needs -N40686B to be there for the child . E_S ###SpeakerB122*t122 . ###Right . E_S ###And , uh , the child needs -N406933 to take pride in the fact that their parent is doing something . E_S ###Uh , we were fortunate in view of the fact that my son did play football E_S ###and I did keep statistics for his team , E_S ###and , his Dad did take movies of the football team and movies of the basketball team , E_S ###SpeakerA123*t123 . ###Oh , great . E_S ###SpeakerB124*t124 . 	and we tried  to be a part of it but not overshadowing him or making him feel that we had  to be there all the time but not both.
20556:19	she was there for two or three years before we got marriede.	###we could n't think of a better time -NONE- -NONE- to buy than now -N40657B . E_S ###SpeakerB132*t132 . ###That 's good . E_S ###SpeakerA133*t133 . ###But , anyway . Well , um , I ca n't think of a whole lot more -NONE- -NONE- to say -N4066AA . E_S ###SpeakerB134*t134 . ###Well , I ca n't either . E_S ###I appreciate the call , though . E_S ###SpeakerA135*t135 . ###Yeah . E_S ###Me , too . E_S ###SpeakerB136*t136 . ###I enjoyed -N40686C talking to you . E_S ###SpeakerA137*t137 . ###Yeah , E_S ###same here . E_S ###My wife , uh , she went to , uh , the school out there in Lubbock . E_S ###SpeakerB138*t138 . ###In Lubbock . E_S ###SpeakerA139*t139 . 	she was there for two or three but not both years before we got married .
130040:62	well, i found out after washing out many a peanut butter jar that they're not a recycling number one or two.	###SpeakerA39*t39 . ###Right . E_S ###SpeakerB40*t40 . ###and , uh , E_S ###SpeakerA41*t41 . ###Right , E_S ###I 'm really glad -NONE- they do it . E_S ###Uh , yeah , E_S ###I do news , mostly newspapers and , uh , plastic two liter diet Coke bottles . And aluminum cans some , E_S ###SpeakerB42*t42 . ###Yes , E_S ###yeah . E_S ###SpeakerA43*t43 . ###but I do n't use as many of those . E_S ###SpeakerB44*t44 . ###Uh-huh . E_S ###SpeakerA45*t45 . ###I guess -NONE- the ones that -N401615 are hard -NONE- -NONE- to convince yourself to do -N401640 are the ones \[ that you have -N40165F to really , \+ that -N401676 are really dirty that you have \] -N401695 to wash -N4016A4 out . E_S ###SpeakerB46*t46 . ###Yeah , E_S 	well, i found out after  washing out many a peanut butter jar that they're not a recycling number one or two but not both.
55495:27	and no one is staring at anybody else or worrying about what anything else is doing.	###and , uh , I just feel conscious about it . E_S ###I mean , I 'm not big , you know , or anything , E_S ###but I still do n't like other people watching me . E_S ###SpeakerB18*t18 . ###I like -N401ADE to be able -N401AF1 to sweat , have my hair a mess . Uh , feel that , okay fine , if my bathing suit slips a little bit I do n't have -N401B6C to be conscious of it being a little bit too low . E_S ###SpeakerA19*t19 . ###Yeah . E_S ###SpeakerB20*t19 . ###SpeakerA23*t23 . ###Right . E_S ###SpeakerB24*t24 . ###And \[ I , \+ my \] bathing suit 's just one piece , E_S ###so there 's no big deal all the way around , E_S ###but I do n't have -N401E8F to be conscious of what I 'm doing -N401EB6 or how I 'm doing it -N401ED5 . E_S ###SpeakerA25*t25 . ###Uh-huh . E_S ###SpeakerB26*t26 . ###And \[ it 's , \+ uh , oh , it 's just , \] \+ I do n't know , it 's , \] \+ it 's \] a total free relaxation . E_S ###Because , hey , you can do what you want -N4021C5 . E_S ###You 're a female , E_S 	and no one is staring at anybody else or worrying but not both about what anything else is doing .
110391:68	well, and i think a lot of companies are realizing this and offering more opportunities as far as like job sharing or, you know, even having a day care on site and that kind of stuff,	###SpeakerA45*t45 . ###which -N403723 is too bad , because , you know , \[ I , \+ I feel like I do n't , \] \+ obviously I do n't \] get paid -N403796 for my job , E_S ###but I should get paid -N40390E at least double what my husband makes -N403931 -N403938 working in an office for -NONE- staying home E_S ###SpeakerB46*t46 . ###Yeah . E_S ###SpeakerA47*t47 . ###that 's what I figure -N403A6E , E_S ###I 'm worth a lot just for what I do -N403AF2 every day , E_S ###but , you know , I do n't know , E_S ###this is kind of a , um , E_S ###\[ at , \+ at \] least here I 've noticed , E_S ###I 'm not from here , E_S ###I 'm from Colorado , E_S ###but I 've really noticed that there are \[ a lot of , \+ uh , a lot more \] people that -N403DEC are more comfortable , at least , with some women being home \[ and , \+ \] at least in the circles -NONE- I 've travelled -N403E4F and in the church that I go to -N403E76 , you know , E_S ###that E_S ###men do n't treat you like you do n't know anything , -NONE- generally speaking . E_S ###SpeakerB48*t48 . ###Yeah . E_S ###SpeakerA49*t48 . ###SpeakerB50*t50 . 	well, and i think a lot of companies are realizing this and offering more opportunities as far as like job sharing or, you know, even having a day care on site but not both and that kind of stuff,
50849:39	i don't know if it's a government run or if it's a private charity that's put it together.	###SpeakerA61*t61 . ###Sure . E_S ###SpeakerB62*t61 . ###SpeakerA63*t63 . ###And it was definitely voluntary , too . E_S ###They were not drafting you and sending you , against your will . E_S ###SpeakerB64*t64 . ###Right . E_S ###SpeakerA65*t64 . ###SpeakerB66*t66 . ###Right . E_S ###And \[ that , \+ I 'm sure -NONE- that \] would make a big difference , too . E_S ###You know , you 've got , E_S ###SpeakerA67*t67 . ###Yeah . E_S ###Well , what about a voluntary program . E_S ###Do you think -NONE- that would be a good idea . E_S ###SpeakerB68*t68 . ###Um , well , like I say , I know that there are some type of programs that they have -N403F57 available for \[ a youth , \+ like teenagers \] to go and do , um , work in the national parks and work in , uh , neighborhoods -N403FD2 to \[ do , \+ \] um , clean up and that sort of thing . E_S ###But I do n't know what organization it 's under -N404278 . E_S 	i don't know if it's a government run   or if it's a private   charity but not both that 's put it together.
35761:57	he said, you're going to get a car that's got flood damage or hail damage.	###SpeakerA161*t161 . ###So , I figured out a price based on that . E_S ###SpeakerB162*t162 . ###Yeah , E_S ###that 's good . E_S ###SpeakerA163*t163 . ###But \[ I , \+ I \] guess -NONE- I got a pretty good deal , because I went back to the Town North Mazda right off Central and offered them the same price as what I knew -NONE- I was going -N40725A to be able -N40726D to get it for -N407284 in Arlington E_S ###SpeakerB164*t164 . ###Uh-huh . E_S ###SpeakerA165*t164 . ###SpeakerB166*t166 . ###Right . E_S ###SpeakerA167*t167 . ###and they said -NONE- there is no way -NONE- you can get this car for that price -N4074FD , especially if we add on the equalizer and the cruise control . E_S ###SpeakerB168*t168 . ###Yeah . E_S ###SpeakerA169*t168 . ###SpeakerB170*t170 . ###Yeah . E_S ###SpeakerA171*t171 . 	he said, you're going  to get a car that 's got flood damage or hail damage but not both.
