TGrepID	EntireSentence	context	BestResponse
71717:36	i don't know if you have had that problem there or not.	###SpeakerB112*t112 . ###So , we enjoy that , E_S ###um , we grow E_S ###\[ I , \+ I \] have been trying -N405824 to grow watermelon and cantaloupe and get teased -N40584B by my family E_S ###but I actually was successful for the last two years , E_S ###so . E_S ###SpeakerA113*t113 . ###Wonderful . E_S ###SpeakerB114*t114 . ###I 'm going -N4059E5 to do it again . E_S ###SpeakerA115*t115 . ###-NONE- Bet -NONE- you showed them . E_S ###SpeakerB116*t116 . ###That 's right . E_S ###And we grow broccoli . E_S ###SpeakerA117*t117 . ###Oh . E_S ###SpeakerB118*t118 . ###And I have been very , uh , happy about the new way of -NONE- controlling \[ the , \+ the , \] uh , worm that -N405BB9 gets in broccoli , um , by -NONE- using the Bacillus Thuringiansis which -N405BF4 is the , uh , little , E_S ###well , in fact , that 's what they use -N405DD8 for gypsy moth , E_S 	i don't know if you have had that problem there or not but not both.
18182:39	i mean just, just scratching two or three inches was just a chore.	###just what that area , E_S ###we 're planning on -N400D54 moving to Flower Mound , E_S ###and we 're going -N400DDF to be getting some wheel h- , E_S ###we 're going -N400E78 to have -N400E87 to do a lot of lawn and garden work there . E_S ###SpeakerB14*t14 . ###Yeah . E_S ###SpeakerA15*t15 . ###-NONE- Seems like it . E_S ###Uh , the place -NONE- we 've been living at -N400FE5 , \[ it 's , \+ \] uh , \[ we 're , \+ we 're \] just leasing it . E_S ###\[ The , \+ in Plano , \[ and \+ \] the \] soil \[ has so much , \+ has such \] a high clay content , that , uh , uh , I went -N4011E4 to use my dad-in-law 's tiller E_S ###and it about for my arms off , sockets . E_S ###SpeakerB16*t16 . ###Uh-huh . E_S ###SpeakerA17*t16 . ###SpeakerB18*t18 . ###I 'll bet . E_S ###SpeakerA19*t18 . ###SpeakerB20*t20 . ###I 'll bet . E_S ###SpeakerA21*t21 . 	i mean just, just scratching two or three inches but not both was just a chore.
150405:11	but now bench or step aerobics have kind of taken over.	###are you familiar with , um , step or bench aerobics . E_S ###SpeakerA31*t31 . ###Um , no , E_S ###I mean , yes , E_S ###I am -NONE- , E_S ###but I have never done it myself . E_S ###Have you done that . E_S ###SpeakerB32*t32 . ###Uh , yes , E_S ###I have -NONE- . E_S ###\[ In , \+ in \] Atlanta that 's , um , E_S ###most of the health clubs are all , E_S ###SpeakerA33*t33 . ###Oh . E_S ###SpeakerB34*t34 . ###\[ that 's the , \+ that 's the \] in thing . E_S ###SpeakerA35*t35 . ###That 's the big thing , huh . E_S ###SpeakerB36*t36 . ###At first it was just regular aerobics , E_S 	but now bench or step aerobics but not both have kind of taken over.
176099:48	we never really, you know, have to program money for that or make choices, you know.	###but , uh , too late , E_S ###we 'll never find that out . E_S ###SpeakerB46*t46 . ###This is so funny . E_S ###That 's wonderful . E_S ###But you 're lucky -N40416C to have her because if you 're like me and you have difficulty -N4041A7 spending money , you need somebody -NONE- -N4041CA to help you spend it . E_S ###SpeakerA47*t47 . ###And , E_S ###SpeakerB48*t48 . ###I mean , certain things really do need -N404386 to be done -N404399 whether or not you think -NONE- they should , be -NONE- -N4043CC or not . E_S ###SpeakerA49*t48 . ###SpeakerA51*t51 . ###You know , \[ I , \+ I , \] \+ I \] do n't spend that much money . E_S ###\[ I just , \+ uh , we just \] sort of have had , uh , you know , too many obligations -NONE- -N40463A to , you know , E_S ###we sort of take care of the kids when they were school -N40479D E_S ###and \[ they , \+ they \] got through school . E_S ###And that was the major , you know , decade of expenses , you know . E_S ###So \[ we , \+ we \] feel as , uh , E_S ###but as far as any formal budgeting , uh , you know , \[ I , \+ I , \] \+ we \] just apparently have been very fortunate . E_S ###When we \[ went , \+ want \] -N404B86 to go out -N404B99 to eat -N404BA8 , we go out -N404BBF to eat . E_S 	we never really, you know, have  to program money for that or make choices but not both, you know.
74642:57	it, unfortunately, it's a, and it's a business or an occupation that the results are not as tangible as other ones	###Yeah . E_S ###SpeakerB45*t45 . ###And then if you paid them more , you 'd also be able -N402E81 to demand a higher quality product out of them . E_S ###SpeakerA46*t46 . ###I think -NONE- that 's absolutely right . E_S ###They , E_S ###the thing that -N403020 worries me about that is that if you just raise salaries across the board , you 're going -N40306F to be , uh , rewarding people who -N403096 've been doing a lousy job . \[ And \+ \] instead of getting the , uh , improvement that we want -N4030E9 . E_S ###SpeakerB47*t46 . ###SpeakerB49*t49 . ###Sure . E_S ###SpeakerA50*t49 . ###SpeakerB51*t51 . ###Sure . E_S ###SpeakerA52*t52 . ###So we 'd have -N40333C to have some way -NONE- -NONE- to , uh , reward and recognize the teachers who -N403383 are doing a good job and give them \[ a , \+ a \] pat on the back and respect and some honor and more money -N4033E6 . E_S ###SpeakerB53*t52 . ###SpeakerB55*t55 . ###Uh-huh . E_S ###SpeakerA56*t55 . ###SpeakerB57*t57 . 	it, unfortunately, it's a, and it's a business or an occupation but not both that the results are not as tangible as other ones
24609:54	well, does your r-, does your job require you to drive company equipment or to ap-, operate any type of machinery thatb might endanger someone.	###\[ I , \+ I \] do n't , \+ E_S ###\[ the , \+ \] I think \] -NONE- almost the only way that drug testing can be done -N403591 fairly -N40359C is if it 's across the board \[ from , \+ from \] the janitors to the executive management . E_S ###SpeakerB48*t48 . ###Right . E_S ###I agree with that . Because I know personally myself , -NONE- I 've been in the same job for three years , E_S ###it will be three years in August E_S ###and I 've already been drug tested -N403917 three times . E_S ###SpeakerA49*t49 . ###What type of job do you have -N40399D . E_S ###SpeakerB50*t50 . ###Well , I 'm an environmental engineer E_S ###SpeakerA51*t51 . ###Uh-huh . E_S ###SpeakerB52*t52 . ###and I 've been drug tested -N403A86 three times E_S ###and I know many people that -N403AF8 have never been tested -N403B0F in their lifetime E_S ###and the company -NONE- I work for -N403BD1 is sixty thousand people , plus . E_S ###So see \[ I , \+ for some reason , I 've \] come up three times . E_S ###That 's pretty high statistics . E_S ###SpeakerA53*t53 . 	well, does your r-, does your job require you to drive company equipment or to ap-, operate any type of machinery but not both that  might endanger someone.
173602:32	you can buy pharmaceutical grade cocaine for what, ten or twenty dollars an ounce.	###SpeakerA25*t25 . ###Well , the thing of it is -NONE- \[ the , \+ the , \] \+ tha- , \] \+ tha- , \] \+ that , \] \+ that \] is , uh , uh , \[ in , \+ in \] many respects , uh , uh , you know , \[ just , \+ just , \] I think -NONE- -N402C3F , an over simplification . E_S ###SpeakerB26*t26 . ###I mean , prohibition certainly did n't last . E_S ###SpeakerA27*t27 . ###\[ I , \+ I \] think -NONE- \[ there , \+ th- , \] \+ th- , \] \+ th- , \] \+ there 's \] so much criminal activity , uh , that people go into -N402FD7 -NONE- \[ to , \+ to \] support drug habits . E_S ###SpeakerB28*t28 . ###Well , but you got -N4031F5 to look at prohibition though . E_S ###You had the same problems there , right . E_S ###SpeakerA29*t29 . ###Yeah . E_S ###You know , \[ they , \+ they \] support drug habits \[ with , \+ uh , with , \] \+ uh , you know , with \] things like , uh , you know , burglary \[ or , \+ or \] prostitution or stuff like that , E_S ###yeah . E_S ###SpeakerB30*t30 . ###Oh , yeah . E_S ###Sure . E_S ###Well it goes back to that , again , if you look at prohibition . E_S ###I mean because it 's illegal , it costs more . E_S ###If it was legal , E_S ###I mean , -NONE- face it E_S 	you can buy pharmaceutical grade cocaine for what, ten or twenty dollars an ounce but not both.
66791:42	i think that's considered exercise whether you want it or not.	###Uh , right now my exercise is pretty much limited to , uh , softball league and occasional ride on the bike , E_S ###but uh , \[ I \+ uh , I \] \[ was \+ \] just \[ recently , \+ well , recently \] \+ nine months ago , \] got married -N40024B and bought a house E_S ###so my outside activities have been curtailed -N4003BF a lot . E_S ###SpeakerA3*t3 . ###Is -NONE- mowing the lawn a new exercise . E_S ###SpeakerB4*t4 . ###Yeah , E_S ###lawn , E_S ###it 's a forty year old house , E_S ###SpeakerA5*t5 . ###so , we are doing a lot of refurbish work , E_S ###SpeakerB6*t6 . ###Oh , my . E_S ###and yeah , E_S ###painting , lawn , gutters . E_S ###You name it , E_S ###SpeakerA7*t7 . ###all kinds of stuff , flower beds . E_S ###SpeakerB8*t7 . ###SpeakerA8-1*t8-1 . 	i think that's considered  exercise whether you want it or not but not both.
122789:26	uh, i was down at about four or five quite awhile ago.	###I 'm trying -N4004FA to get back into it . E_S ###Uh , so , uh , I got -N40059F to start all over again . E_S ###It 's not like -NONE- riding a bicycle . E_S ###You do tend -N4006B4 to , forget . E_S ###SpeakerB6*t6 . ###No . E_S ###SpeakerA7*t6 . ###SpeakerB8*t8 . ###Well , I 'm one of those rare left-handed golfers . E_S ###SpeakerA9*t9 . ###Oh . E_S ###Yeah . E_S ###SpeakerB10*t10 . ###And I do enjoy -N4007FA playing . E_S ###SpeakerA11*t11 . ###What is your handicap -N40085E . E_S ###SpeakerB12*t12 . ###Right now it 's three . E_S ###SpeakerA13*t13 . ###Okay . E_S 	uh, i was down at about four or five but not both quite awhile ago.
52656:78	and, and go ahead and get the punishment phase out of the way, because it doesn't do the criminal or the victim's family, r-, r-, any of us, the taxpayer any good to have him sitting around for months and years.	###SpeakerB58*t57 . ###SpeakerA59*t59 . ###Yeah . E_S ###SpeakerB60*t60 . ###Because we 're suit happy . E_S ###SpeakerA61*t61 . ###Yeah . E_S ###SpeakerB62*t62 . ###\[ But , \+ but \] back \[ to the , \+ to the \] capital situation , -NONE- sounds like you and I have a lot \[ of , \+ of , \] \+ of , \] uh , common ground at least \[ as , \+ as \] far \[ as , \+ as \] capital punishment is concerned -N405059 . E_S ###SpeakerA63*t63 . ###Yeah . E_S ###SpeakerB64*t64 . ###I would like -N405294 to see \[ some , \+ some \] kind of reform , \+ or some kind of streamlining \] so that , if a person is , um , convicted -N405317 , and sentenced -N40532A \[ to , \+ to \] death , \[ that \+ that \] automatic appeal which -N405365 goes in could be more quickly dealt with -N40538C . E_S ###SpeakerA65*t65 . ###Uh-huh . E_S ###SpeakerB66*t65 . ###SpeakerA67*t67 . ###Uh-huh , E_S ###yeah . E_S ###SpeakerB68*t68 . 	and, and go ahead and get the punishment phase out of the way, because it  doesn't do the criminal or the victim's family but not both, r-, r-, any of us, the taxpayer any good to have him sitting around for months and years.
99294:26	they go around in their little coaching shorts or parachute pants.	###Right . E_S ###SpeakerB66*t66 . ###And so you try -N4045CE to maybe follow those if you know -NONE- you 're going there , E_S ###you do n't want -N4046CD to dress too tacky because you 're going -N4046F4 to be in the same room with them . E_S ###SpeakerA67*t67 . ###Right . E_S ###Well , and you always , E_S ###course , it 's a standing joke , you know , \[ when the , \+ when the \] men come \[ in \+ in \] \[ a , \+ a \] tie and a suit coat -N4048DC , you say , you know , what , have you got a job interview today E_S ###or , \[ there , \+ there 's , \] \+ There 's usually , \] \+ yeah , there 's usually \] something going on \[ that , \+ that , \] uh , \[ and \+ \] -N404B9B \[ would , \+ would , \] uh , cause that to happen E_S ###SpeakerB68*t68 . ###Or you 're going -N404DCF to be observed -N404DE2 . E_S ###SpeakerA69*t68 . ###SpeakerB72*t72 . ###Yeah . E_S ###SpeakerA73*t73 . ###and \[ I , \+ I \] do n't know how a coach -N404E9B would feel \[ if , \+ \] that -N404EC2 teaches health or \[ Eng- , \+ you know , English , \] or whatever -N404EF9 that they had -N404F0C to wear a tie . E_S ###I , E_S ###some of those male coaches , that might really , E_S ###SpeakerB74*t74 . ###Right . E_S 	they go around in their little coaching shorts or parachute pants but not both.
169798:47	if someone was out to get you, i think that a company or a boss could use this.	###Well , it sort of is -NONE- . E_S ###And this is it , E_S ###this , E_S ###I 'm not real sure how I feel -N402B32 about it because I can see it from two ways . E_S ###You know , as a health professional , I would n't want somebody -N402C53 to take care of me that -N402C72 was using drugs . E_S ###SpeakerB36*t36 . ###Yeah . E_S ###SpeakerA37*t37 . ###You know , so as a patient , I feel -NONE- well , yeah , we probably should be protected -N402DE0 . E_S ###But , on the other hand , there 's a lot of things -NONE- I should be protected -N402EED from -N402EF8 that they do n't test my patients for -N402F1F too . E_S ###So you know , I guess -NONE- \[ you sort of , \+ you \] have -N40307C to have trust some place along the way . E_S ###SpeakerB38*t38 . ###Yeah . E_S ###SpeakerA39*t39 . ###You ca n't go around -N4031C5 testing everybody for everything . E_S ###SpeakerB40*t40 . ###Yeah . E_S ###SpeakerA41*t41 . ###So , I do n't know . E_S ###And \[ I , \+ I \] think -NONE- it could be used -N4032DA -N4032E1 to hassle somebody . E_S 	if someone was out  to get you, i think that a company or a boss could use this but not both.
36021:57	and, and there's probably, there's easily probably six or seven times that amount being spent on the bureaucracy.	###They get all this stuff together and sit down and have poker games you know , E_S ###SpeakerB68*t68 . ###Yeah . E_S ###SpeakerA69*t69 . ###and \[ I 'm , \+ I jus- , \] \+ I \] have a hard time -N402F6B dealing with that . E_S ###SpeakerB70*t70 . ###What I hear -N403069 one time , I think -NONE- it was on Paul Harvey 's , uh , radio segment , that he said that if the money that -N4030D8 goes into welfare each year was -N4030F7 to be given -N40310A directly to the people without all the middle people in the government bureaucracy , each person would receive like forty-five thousand dollars -N403169 . E_S ###SpeakerA71*t71 . ###Uh-huh . E_S ###SpeakerB72*t72 . ###I mean , I was astounded -N4033D4 . E_S ###I do n't even make that . E_S ###SpeakerA73*t73 . ###No , E_S ###I know . E_S ###\[ I , \+ you , \] \+ you think about , \] \+ you think about \] the layer of bureaucracy between the money and the recipient , E_S ###SpeakerB74*t74 . ###Yeah , E_S ###and somebody 's taking that away . E_S ###SpeakerA75*t75 . 	and, and there's probably, there's easily probably six or seven times that amount being spent on the bureaucracy but not both.
80782:52	well i was going to ask if you planned to paint over it or try to strip it.	###Well , uh , we used a latex , uh , wall paint and then a semigloss enamel for the woodwork E_S ###and my job was mostly the woodwork . E_S ###SpeakerB38*t38 . ###Okay , E_S ###uh-huh . E_S ###SpeakerA39*t39 . ###My husband would paint the walls and ceilings with the rollers E_S ###and I got -N401F87 to do all of the masking tape and then all of the little fine , uh , trim work , where I 'd use a small brush and , uh , try -N40200E to keep the paint from -NONE- dripping on the windows and things like that -N40204D . E_S ###SpeakerB40*t40 . ###Uh-huh . E_S ###SpeakerA41*t40 . ###SpeakerB42*t42 . ###Uh-huh . E_S ###Well \[ we only have on- , \+ only one \] of our bathroom has a window in it E_S ###so I 'm hoping that , um , it wo n't be too much of \[ a , \+ a \] problem . E_S ###SpeakerA43*t43 . ###Uh-huh . E_S ###SpeakerB44*t44 . ###Um , I 'm wondering if my bigger problem is getting the wallpaper taken -N4024A7 down first . Because \[ I , \+ I \] think , E_S ###SpeakerA45*t45 . 	well i was going  to ask if you planned  to paint over it or try  to strip it but not both.
162817:63	i, i know a lot of people around here sometimes have, like, mothers or grandmothers that take care of their kids	###SpeakerA31*t31 . ###Uh-huh . E_S ###SpeakerB32*t32 . ###and , uh , \[ it 's a , \+ it 's a \] legal \[ firm , \+ office , \] E_S ###and it 's just one lawyer E_S ###SpeakerA33*t33 . ###Um . E_S ###SpeakerB34*t34 . ###and so she 's the only one -N40153D really that -N40154C takes care of the office . E_S ###There 's no one else that -N40161C works there . E_S ###SpeakerA35*t35 . ###Uh-huh . E_S ###SpeakerB36*t36 . ###And so they have an extra room and everything for the baby , E_S ###so it works out pretty good for her . E_S ###SpeakerA37*t37 . ###Wow . E_S ###SpeakerB38*t37 . ###SpeakerA39*t39 . ###How lucky . E_S 	i, i know a lot of people around here sometimes have, like, mothers or grandmothers but not both that  take care of their kids
78707:44	uh, but he's been known to be gone for a month or two at a time	###SpeakerB132*t131 . ###SpeakerA133*t133 . ###Yeah , E_S ###I think , I think -NONE- that would real , E_S ###SpeakerB134*t134 . ###just see , -NONE- see the rest of the country . E_S ###SpeakerA135*t135 . ###and I would like -N405EB2 to maybe not take great long trips , \[ but , \+ but \] have your home base , where your home is -N405F09 and then just travel out for , like , maybe , oh , a month , maybe go , E_S ###SpeakerB136*t136 . ###Uh-huh . E_S ###SpeakerA137*t136 . ###SpeakerB138*t138 . ###\[ He , \+ he \] does that quite a bit . E_S ###SpeakerA139*t139 . ###And , E_S ###SpeakerB140*t140 . ###\[ He , \+ he \] has n't lately , though , uh , because he 's been ill , E_S ###SpeakerA141*t141 . ###Yeah . E_S ###SpeakerB142*t142 . 	uh, but he's been known  to be gone for a month or two but not both at a time
42077:97	but gosh, you know, we're keeping, you know we're, we're keeping these men in prison for fifteen or twenty years on death row, and not doing anything with them,	###and then they 've been sentenced -N403415 to death , E_S ###they 're sure . E_S ###I mean there 's no doubt , E_S ###I mean , \[ I , \+ \] E_S ###SpeakerA55*t55 . ###Uh-huh , E_S ###then it should happen , E_S ###yeah . E_S ###SpeakerB56*t56 . ###there can be no shadow of a doubt in my mind , E_S ###there has -N4036A8 to be no shadow of a doubt -NONE- to get that penalty . E_S ###SpeakerA57*t57 . ###That 's right . E_S ###SpeakerB58*t58 . ###So once , they 've gotten the penalty and there is no doubt , -NONE- do it , you know , E_S ###just , E_S ###SpeakerA59*t59 . ###Right . E_S ###SpeakerB60*t60 . ###\[ I don- , \+ I \] guess -NONE- , I mean \[ that may sound , \+ that sounds cold , \] E_S 	but gosh, you know, we're keeping, you know we're, we're keeping these men in prison for fifteen or twenty years but not both on death row, and not doing anything with them,
