TGrepID	EntireSentence	context	BestResponse
73474:74	there are those times when i think, gee, if i didn't have children i could be out playing bridge or golf.	###Oh , yeah . E_S ###SpeakerB48*t47 . ###SpeakerA49*t49 . ###Huh-uh . E_S ###SpeakerB50*t49 . ###SpeakerA51*t51 . ###Yeah . E_S ###Most of the time . E_S ###SpeakerB52*t52 . ###Well , I just have -N402CA2 to be honest about it . E_S ###It 's not always , worth it . E_S ###SpeakerA53*t53 . ###Yeah . E_S ###Oh , sure . E_S ###SpeakerB54*t53 . ###SpeakerA55*t55 . ###Sure . E_S ###Sure . E_S ###Sure . E_S ###SpeakerB56*t56 . 	there are those times when i think, gee, if i didn't have children i could be out  playing bridge or golf but not both .
85435:43	so we really don't know whether there's enough fossil fuel left or there isn't,	###Uh , my daughters marched \[ in the , \+ uh , uh , against the \] Seabrook E_S ###and I kind of , uh , E_S ###SpeakerA69*t68 . ###SpeakerB70*t70 . ###my feelings were that we needed this bridge -N40464D \[ to , \+ to , \] \+ uh , to \] \[ m- , \+ m- , \] \+ jump \] \[ from whatever it was going -N4046C8 to be -N4046D7 , \+ from fossil fuel to whatever it was going -N404702 to be -N404711 . \] E_S ###SpeakerA71*t71 . ###Yeah . E_S ###SpeakerB72*t71 . ###SpeakerA73*t73 . ###Yeah , E_S ###you do n't throw the baby out with the bath water , and condemning nuclear use . E_S ###SpeakerB74*t74 . ###Yeah . E_S ###SpeakerA75*t74 . ###SpeakerB76*t76 . ###\[ Un- , \+ unfortunately \] though I think -NONE- the oil companies have lied to us for years . E_S ###SpeakerA77*t77 . ###Yeah , E_S ###yeah . E_S ###SpeakerB78*t78 . 	so we really don't know whether there's enough fossil fuel left or there isn't but not both,
72300:44	and almost all the people that i clean for, believe it or not, are mothers that don't work.	###I guess -NONE- her schedule was shorter E_S ###so she was always , uh , home , E_S ###SpeakerB10*t10 . ###Always home by the time -NONE- you got home -N4009AA . E_S ###SpeakerA11*t11 . ###yeah . E_S ###Yeah , E_S ###\[ that , \+ that \] statistic I guess has been growing every year E_S ###it 's like something around sixty , sixty-five percent or so now . E_S ###SpeakerB12*t12 . ###Uh-huh . E_S ###SpeakerA13*t13 . ###Uh , I 'm not sure what the future holds -N400BF9 for that E_S ###whether , E_S ###SpeakerB14*t14 . ###\[ It seems like there 's , \+ it seems that there 's \] a grass roots , um , effort or whatever going on E_S ###\[ I , \+ I , \] um , clean houses part-time , E_S ###SpeakerA15*t15 . ###Uh-huh . E_S ###SpeakerB16*t16 . 	and almost all the people that i clean for , believe it or not, are mothers that  don't work but not both.
14175:23	but i don't anymore, maybe once or twice a year.	###and like you said , -NONE- save the commentaries because I 'm going -N40173B to listen to \[ the , \+ the \] news and draw my own opinions . E_S ###I do n't really need their help -N401894 to do that . E_S ###SpeakerB14*t14 . ###\[ I , wo- , \+ I , \] \+ we 're \] certainly in agreement there . E_S ###SpeakerA15*t15 . ###I do n't think -NONE- radio is as bad -N401A2C to do that as T V is -NONE- . E_S ###SpeakerB16*t16 . ###Radio seems -N401B16 to have a full platter or full plate of different things that they need -N401B55 to get -N401B64 done . E_S ###\[ They 're , \+ maybe they 're \] a little more efficient , or have more -NONE- -NONE- to do -N401CA2 over that same time frame . E_S ###SpeakerA17*t17 . ###Uh-huh . E_S ###SpeakerB18*t17 . ###SpeakerA19*t19 . ###Right . E_S ###SpeakerB20*t20 . ###I do n't know which that answer is -N401E11 . E_S ###Uh , I think -NONE- \[ the , \+ my \] greatest complaint about news programs is programs like SIXTY MINUTES . E_S ###Do you watch that . E_S ###SpeakerA21*t21 . ###I used -N401FD1 to -NONE- , E_S 	but i don't anymore, maybe once or twice a year but not both.
123561:35	i've never been a big saints fan until the last year or two	###SpeakerA79*t79 . ###Well , that 's true . E_S ###SpeakerB80*t79 . ###SpeakerA81*t81 . ###MUMBLEx . E_S ###SpeakerB82*t81 . ###SpeakerA83*t83 . ###I hate -N4030EC to say it E_S ###but I hate Dallas . E_S ###SpeakerB84*t84 . ###That 's okay . E_S ###Well \[ I , \+ you know , I , \] \+ I \] was never really a big Dallas fan until we moved here E_S ###SpeakerA85*t85 . ###Yeah . E_S ###SpeakerB86*t86 . ###and they just kind of grew on me . E_S ###SpeakerA87*t87 . ###Yeah , E_S ###I imagine . E_S ###That 's the way , E_S 	i've never been a big saints fan until the last year or two but not both.
4496:104	now do you think that's because they've realized that for whole health, that, the, you know, you have to have that combination, or that people are motivated that way so that they've incorporated that into their program.	###SpeakerB84*t83 . ###SpeakerA85*t85 . ###I think . -NONE- \[ There , \+ there \] is a sense of , you know , whole , E_S ###there 's a lot of , you know , E_S ###you 'll get organizations , like institutes for the whole health , or whatever . E_S ###And , uh , oh \[ the , \+ the , \] \+ the \] \[ uni- , \+ University \] of California at Berkeley puts out THE WELLNESS LETTER . Which -N404F25 \[ is , \+ \] uh , turned into a fairly well subscribed to , uh , newsletter , monthly or biweekly newsletter or something like that E_S ###SpeakerB86*t86 . ###Uh-huh . E_S ###SpeakerA87*t87 . ###\[ and , \+ and , \] it does n't deal with just exercise , or just stress management , or just diet , or anything . E_S ###\[ It , \+ it 's \] on fairly \[ so- , \+ solid \] scientific ground . E_S ###Uh , it 's just dispensed -N405384 with these distinctions . E_S ###It says -NONE- \[ ever- , \+ \] all sorts of factors go into health and -NONE- there 's no reason -NONE- -NONE- to talk about one rather than another -N405470 , so that \[ they , \+ they \] combined them all together . E_S ###\[ And , \+ uh , so \] it 's had that orientation for quite some time . E_S ###Um , there 's been some progressive medical schools -N40572E out here , that -N405745 have taken that approach . E_S ###SpeakerB88*t88 . ###Uh-huh . E_S ###SpeakerA89*t89 . ###And , um , E_S ###SpeakerB90*t90 . 	now do you think that's because they've realized that for whole health, that, the, you know, you have  to have that combination, or that people are motivated  that way so that they've incorporated that into their program but not both.
45877:58	because e-, everything, i mean anything that tom landry wanted or had, he was going to change it.	###SpeakerA61*t61 . ###Right . E_S ###SpeakerB62*t62 . ###And , I do n't know , E_S ###that sounds to me more -N4029EB like the front office problem than coaching problem , E_S ###but then the team was sold -N402AA9 . E_S ###SpeakerA63*t63 . ###Yeah . E_S ###SpeakerB64*t64 . ###So , E_S ###SpeakerA65*t65 . ###But , uh , that Jimmy Johnson came in , too , though , E_S ###and he just , you know , E_S ###when he bought the team and all -N402C41 \[ and \+ \] it just seemed like he just decided , you know , this is the way -NONE- it 's going -N402C98 to be -N402CA7 E_S ###and it was bad . E_S ###SpeakerB66*t66 . ###Yeah . E_S ###SpeakerA67*t67 . ###I mean , it really was -NONE- . E_S ###To me it was like it -N402F00 's going -N402F0F to take them quite a while -NONE- to rebuild E_S 	because e-, everything, i mean anything that tom landry wanted or had but not both , he was going  to change it.
43724:70	if i ever get the hankeringa to see something, i've got, i don't know, maybe about thirty or forty movies	###SpeakerB135*t135 . ###Yeah . E_S ###Yeah . E_S ###I 've never seen any of those . E_S ###SpeakerA136*t136 . ###I ca n't stand Stallone . E_S ###SpeakerB137*t137 . ###Yeah . E_S ###I ca n't -NONE- either . E_S ###He seems so macho -NONE- I just . E_S ###SpeakerA138*t138 . ###Yeah . E_S ###And \[ I , \+ I \] was afraid that RAMBO was going -N406A4F to do the same thing that ROCKY was going -N406A7A to do -N406A89 , you know . Go into fourteen hundred episodes . E_S ###SpeakerB139*t139 . ###Yeah . E_S ###SpeakerA140*t139 . ###SpeakerB141*t141 . ###Yeah . E_S ###SpeakerA142*t142 . ###Now \[ I do n't , \+ I hardly ever \] watch T V . E_S 	if i ever get the hankering  to see something, i've got, i don't know, maybe about thirty or forty movies but not both.
171235:79	uh, well, actually i think in most criminal cases it wouldn't make any difference whether it was a couple of judges or jury.	###well , they 're like lawyers I guess -NONE- -N400CE7 . E_S ###They 're experts in the law E_S ###SpeakerB8*t8 . ###Right . E_S ###SpeakerA9*t9 . ###and , uh , \[ there , \+ there \] really is n't a jury E_S ###and , uh , uh , they do the questioning also . E_S ###The judges do the questioning E_S ###and , uh they , E_S ###SpeakerB10*t10 . ###Uh-huh . E_S ###SpeakerA11*t11 . ###uh , i- , E_S ###I think -NONE- it -N400FDD 's a lot harder -NONE- to get off on technicalities also because \[ they , \+ uh , uh , the judge \] is also sort of a jury , E_S ###uh , but I 'm not sure -NONE- I like that . E_S ###I think -NONE- I prefer the jury system myself . E_S ###SpeakerB12*t12 . ###You think -NONE- you prefer the jury . E_S ###You think -NONE- your chances are better . E_S ###SpeakerA13*t13 . 	uh, well, actually i think in most criminal cases it  wouldn't make any difference whether it was a couple of judges or jury but not both.
93477:34	and then once, about once every three or four years i trya to get over to england, because i lived there for a while, some years back.	###SpeakerB11*t11 . ###Uh-huh . E_S ###SpeakerA12*t12 . ###And , uh , E_S ###SpeakerB13*t13 . ###Your family does n't live close , then . E_S ###SpeakerA14*t14 . ###Uh , not anymore . E_S ###\[ They , \+ uh , they 've \] been in San Diego for the last few years , E_S ###and they 're moving to Florida . E_S ###SpeakerB15*t15 . ###Okay . E_S ###SpeakerA16*t16 . ###And that 's one of those things , E_S ###you just have -N400A92 to go once a year . E_S ###SpeakerB17*t17 . ###Yep , E_S ###I understand . E_S ###SpeakerA18*t18 . ###So , uh , basically \[ it , \+ it \] sorts out into that , E_S 	and then once, about once every three or four years but not both i try  to get over to england, because i lived there for a while, some years back.
170074:84	and it, that i, i don't know if i ever went as far as three months or not i-, i-, in keeping that kind of data.	###but \[ I , \+ I \] had miscalculated . E_S ###\[ I , \+ well I \] did n't keep a balance . E_S ###It 's one of the problems . E_S ###SpeakerB28*t27 . ###SpeakerA29*t29 . ###I never had -N401F0A to -NONE- in the past . E_S ###SpeakerB30*t29 . ###SpeakerA31*t31 . ###I always kept plenty of money in my checking account , E_S ###but when you 're only earning half the salary -N40203C . Even though I was n't spending much money , \[ I sometimes \+ I sometimes \] would just , E_S ###things would get to tight . E_S ###Uh , and sometimes what I would do -N402201 is -NONE- keep a piece of paper in my wallet E_S ###and every time -NONE- \[ I , \+ uh , I \] spent money , I mean cash mostly -N402327 , I would , uh , write it down so I could see at the end of a month how much I spent -N40238A on food so I could do better planning . E_S ###SpeakerB32*t32 . ###Uh-huh . E_S ###SpeakerA33*t32 . ###SpeakerB34*t34 . ###Uh-huh . E_S ###SpeakerA35*t35 . ###But I would forget -N4025E2 to write the things down E_S 	and it, that i, i don't know if i ever went as far as three months  or not i-, i-, in  keeping that kind of data but not both.
124658:85	it's hard to put the finger on, uh, what's worse, you know, the acid rain situation or the ozone depletion, um, with, uh, your hydrocarbons, uh causing the damage in which,	###so , E_S ###SpeakerA77*t76 . ###SpeakerB1*t1 . ###Okay . E_S ###SpeakerA2*t2 . ###So what do you , uh , think -NONE- -N400050 is \[ the , \+ uh , the \] worst culprit for air pollution . E_S ###SpeakerB3*t3 . ###Well , I think -NONE- \[ it 's , \+ it 's \] probably a combination of things . E_S ###Um , factories \[ that , \+ that \] -N400271 burn coal as \[ a , \+ an \] energy source with sulfur and nitrogen contaminants , you know , E_S ###and you get sulfur oxides and nitrogen oxides . E_S ###SpeakerA4*t4 . ###Uh-huh . E_S ###SpeakerB5*t5 . ###Uh , those are the ones -NONE- I think -NONE- -N40046F primarily contribute to acid rain , E_S ###and I think -NONE- \[ that 's , \+ that 's \] probably hurting us a little bit . E_S ###\[ It 's hurting , \+ you know , it 's hurting \] Germany -N400656 , for example , too , and some other parts of Europe \[ where they , \+ where they \] have high industry -N4006AD . E_S ###So we 're not the lone ranger here . E_S ###SpeakerA6*t6 . ###Yeah . E_S ###\[ I , \+ uh , I , \] E_S 	it 's hard to put the finger on, uh, what 's worse, you know, the acid rain situation or the ozone depletion but not both, um, with, uh, your hydrocarbons, uh causing the damage in which,
91704:105	i'm doing some reviews of books, just to, what, to sort of recommend to wh-, whether or not a full-scale review should be done for the journal,	###Uh-huh . E_S ###SpeakerA111*t111 . ###when \[ if , \+ if \] I have long periods of time , like Christmas vacation , or , you know , when I know -NONE- I 'm not going -N404694 to be doing anything for a while -N4046B7 , um , E_S ###SpeakerB112*t112 . ###Yeah . E_S ###Oh , that 's what I do -N40488C too . E_S ###SpeakerA113*t113 . ###Yeah , E_S ###and that 's about it , because otherwise I 'm reading so much for school . E_S ###\[ I 'm , \+ um , I \] have just started -N404A09 reading a book . E_S ###Actually , it 's for school , E_S ###but it 's for , um , E_S ###there 's \[ a , \+ a \] literary jour- , E_S ###well , not a literary journal , E_S ###\[ it 's a , \+ it 's \] kind of a journal \[ of , \+ of \] the history of ideas \[ that -N404CA1 's , \+ that -N404CB4 's \] starting -N404CC3 to be published -N404CD6 , um , from U T D . E_S ###The first issue does n't come out until next year , E_S ###but , um , E_S ###SpeakerB114*t114 . ###Oh , yeah . E_S ###SpeakerA115*t115 . 	i'm doing some reviews of books,  just to, what, to sort of recommend to wh-, whether or not but not both a full-scale review should be done  for the journal,
111943:55	where do you go if you like to have a nice meal out, or a big meal.	###SpeakerA55*t55 . ###that 's where we always go -N402313 , E_S ###SpeakerB56*t56 . ###But it 's just a lot cheaper \[ than , \+ than \] Domino 's , E_S ###so that 's . E_S ###We go to Grandy 's quite a bit I would say -NONE- -N40249E . E_S ###SpeakerA57*t57 . ###Yes , E_S ###we like Grandy 's , too . E_S ###SpeakerB58*t58 . ###McDonald 's , uh , we 've sort of been off of that for a while E_S ###and no particular reason , E_S ###and I , E_S ###maybe we avoided Wendy 's the last few years because our daughter worked there E_S ###and she never wanted us to show up there E_S ###SpeakerA59*t59 . ###Oh . E_S ###SpeakerB60*t60 . ###so , \[ I do n't , \+ we do n't \] go there that much . E_S ###SpeakerA61*t61 . 	where do you go  if you like  to have a nice meal  out, or a big meal but not both.
169332:97	and the view that i would rather take is that there's a different amount of information you need when you're particularly interested in a topic or, uh, particularly interested inb buying something as a, you know as a hobbyista versus when you want to go out and buy a blender because you need to mix things.	###Uh-huh . E_S ###SpeakerA15*t15 . ###But it , E_S ###and somehow , E_S ###and anything -NONE- I participated in -N400FB0 or know about -N400FC3 when I read about it in the paper -N400FEA is always \[ so , \+ \] uh , covered -N40100D from such a funny and superficial perspective that I do n't have much confidence in it . E_S ###But , I mean , I do n't think -NONE- it 's just that I 'm lazy . E_S ###SpeakerB16*t16 . ###I really do n't , E_S ###\[ I , \+ I , \] \+ I \] like -N401369 to refer to this as sort of CONSUMER REPORT phenomenon . Which -N4013A0 is -NONE- everybody that I know -N4013BF reads CONSUMER REPORTS so the people who -N4013E2 do feel that CONSUMER REPORTS does a wholly inadequate job in their area of particular interest . But , assume that they do a reasonable job in other areas . Uh , without -N40146D thinking that there were people \[ in , \+ \] who -N4014A0 think -NONE- each other \[ areas , \+ area \] \[ of , \+ of \] specialty E_S ###SpeakerA17*t17 . ###Uh-huh . E_S ###SpeakerB18*t17 . ###SpeakerA19*t19 . ###Uh-huh . E_S ###SpeakerB20*t19 . ###SpeakerA21*t21 . ###Uh-huh . E_S ###SpeakerB22*t22 . ###and , uh , I guess -NONE- you could explain it two ways . E_S ###\[ And , \+ and \] the cynical view is , well these things are n't doing a very good job at all . E_S 	and the view that i would rather take  is that there's a different amount of information you need  when you're particularly interested in a topic or, uh, particularly interested in  buying something as a, you know as a hobbyist  versus when you want  to go out and buy a blender because you need  to mix things but not both .
20160:209	i, i think if immigration was entirely unrestricted, uh, not only would, would the united states become over populated, well, more over populated awfully quickly, i thinkb it, it would bring in a lot of, uh, people that are, run out of other countries or in trouble in, in other countries.	###and I have n't taken the time or effort -NONE- to learn what they are -N4021B2 . E_S ###SpeakerB24*t24 . ###Well , I think -NONE- in a way , though , uh , uh , I also have , uh , an opposite point of view , which -N4022CC is , uh , -NONE- although I believe -NONE- we should , uh , permit , uh , you know , constant immigration into this country uh , \[ I think -NONE- we should , \+ uh , primarily for economic reasons , I think -NONE- we should \] have , um , some quotas , E_S ###SpeakerA25*t25 . ###Um . E_S ###SpeakerB26*t26 . ###of course , my family and I , E_S ###\[ again , \+ again \] that was , you know , E_S ###my grandparents came over during the time when , uh , there were quotas -N4027AE . E_S ###So they had -N402855 to wait , uh , you know , in , uh , certain parts of Europe for years before they were permitted -N4028B4 to come over . E_S ###SpeakerA27*t27 . ###Uh-huh . E_S ###SpeakerB28*t28 . ###So , you know , E_S ###but , uh I think -NONE- unrestricted immigration , I think -NONE- -N402A77 , \[ is not , \+ uh , is not \] best , uh . E_S ###SpeakerA29*t29 . ###Yeah . E_S ###\[ I , \+ I , \] \+ Well , I \] agree with that , E_S ###SpeakerB30*t29 . ###SpeakerA31*t31 . 	i, i think if immigration was entirely unrestricted, uh, not only would, would the united states become over populated, well, more over populated awfully quickly, i think  it, it would bring in a lot of, uh, people that  are, run  out of other countries or in trouble in but not both, in other countries.
12595:51	so i can't say whether that, that i'm pro israel or anti israel.	###SpeakerB56*t56 . ###Well , I do n't , E_S ###yeah , E_S ###I 'd certainly , uh , support Israel \[ in , \+ in \] \[ their , \+ their \] policy \[ that \+ \] in -NONE- defending themselves and \[ in , \+ uh , in \] their handling of their foreign policy , E_S ###\[ I think , \+ I think \] -NONE- the stand -NONE- they have -N404326 , \[ or , \+ or \] the way -NONE- the command respect -N404355 , E_S ###\[ I , \+ I \] support that . E_S ###I think -NONE- that is \[ a , \+ a \] positive thing for them after , um , uh , thousands of years , E_S ###\[ they have -N40463A to , \+ uh , they ha- , \] E_S ###I think -NONE- they in , E_S ###when they \[ be- , \+ became \] a country -N40476E they \[ more than , or , \+ more or \] less decided -NONE- they were n't going -N4047B1 to take it anymore , E_S ###and , uh . E_S ###SpeakerA57*t57 . ###Well , they did n't have much choice , E_S ###they could either fight or die . E_S ###SpeakerB58*t58 . ###Yeah , E_S ###exactly , exactly E_S ###and , uh , um , so , gee , E_S ###I lost my train of thought here . E_S ###\[ But , \+ uh , um , so , \] okay E_S 	so i can't say whether that, that i'm pro israel or anti israel but not both.
