TGrepID	EntireSentence	context	BestResponse
56809:19	and no one could make heads or tails out of some of them	###and , uh , -NONE- wish -NONE- I could vote on more things frankly . E_S ###SpeakerB10*t10 . ###That 's right , um , E_S ###SpeakerA11*t11 . ###But it 's funny because here in California things are getting , uh , increasingly democratically oriented , \[ in , \+ in \] the sense of people being able -N40150F to vote for things . E_S ###I mean , we have these \[ initiatives , \+ state initiatives \] now . E_S ###SpeakerB12*t12 . ###Oh . E_S ###SpeakerA13*t13 . ###The first really popular , \+ you know wide spread \] one was , uh , Proposition Thirteen which -N401771 was a , uh , tax revolt , against property taxes . E_S ###SpeakerB14*t14 . ###Right , E_S ###I r- , E_S ###SpeakerA15*t15 . ###Uh , and , you know , now we 're , E_S ###and that was whatever , ten years ago E_S ###and now we 're up to Proposition a Hundred and fifty or something like that . E_S ###I mean , we 've just , E_S ###there were apparently voters who -N401B24 just threw up their hands after the last voters pamphlet because they were \[ asked , \+ being asked -N401B6F -N401B76 \] to make decisions on topics that -N401B95 would have three different competing proposals E_S ###and you had -N401D55 to vote for , you know , yes or no on each of them E_S 	and no one could make heads or tails but not both out of some of them
74049:29	he used to go back twice or three times a year, you know, because he missed it.	###SpeakerB108*t108 . ###but , uh , E_S ###SpeakerA109*t109 . ###Well , I got some friends that , uh , E_S ###-NONE- seems like he went to school at like DeVry . E_S ###Is there a DeVry in Akron . E_S ###SpeakerB110*t110 . ###I do n't even know E_S ###SpeakerA111*t111 . ###Oh , E_S ###SpeakerB112*t112 . ###I have n't been up there in years . E_S ###SpeakerA113*t113 . ###Oh , I see , E_S ###well , he went to school somewhere in Ohio , E_S ###and he 's from that area , E_S ###and , uh , he works over in the \[ Park , \+ Park \] Central building I think -NONE- -N404E98 E_S ###but , uh , I have n't talked to him in a while , E_S ###but , um , yeah , E_S ###\[ he , \+ he \] misses it . E_S 	he used  to go back twice  or three times  a year but not both, you know, because he missed it.
87247:31	i do not know if you listen to him or not,	###uh , I mean \[ I , \+ I , \] read now where we are -N40390D , you know , E_S ###\[ women are arr- , \+ young women are arrested -N403A37 -N403A3E \] fighting with knives \[ over , \+ over \] \[ whatever . \+ MUMBLEx whatever \] reason , which -N403A89 is kind of unheard of when I was young -N403AB4 . E_S ###SpeakerB48*t48 . ###Um . E_S ###SpeakerA49*t49 . ###Now , I do not want -N403C8F to sound like an old fart , E_S ###but , that 's what E_S ###SpeakerB50*t49 . ###SpeakerA51*t51 . ###-NONE- seems that those things \[ happened befor- , \+ \] did not happen in that manner before television . E_S ###SpeakerB52*t52 . ###Yeah . E_S ###SpeakerA53*t53 . ###And \[ I , \+ I , \] \+ I , \] \+ I \] have -N403EC3 to think \[ that , \+ that \] it has some influence on it . E_S ###But , E_S ###SpeakerB54*t54 . ###I listened to a radio talk show -N404072 today at lunch time uh , Rush Lynn Bottom E_S ###SpeakerA55*t55 . ###Yeah . E_S ###SpeakerB56*t56 . 	i do not know if you listen to him or not but not both,
64760:20	whenever they say it two or three times.	###Yeah , E_S ###I 'm pretty much the same way . E_S ###You know , people always say , Wow . \[ Th- , \+ the \] meanings of those words . E_S ###SpeakerB32*t32 . ###Yeah , E_S ###I know . E_S ###SpeakerA33*t33 . ###And I 'm always , meaning . E_S ###There 's \[ wor- , \+ \] well , you know , E_S ###SpeakerB34*t33 . ###SpeakerA35*t35 . ###I just thought -NONE- they just all sort of rhymed , you know . E_S ###SpeakerB36*t36 . ###I know , E_S ###I know . E_S ###About the only thing -NONE- I can remember -N401672 after the song is over is the refrain . E_S ###SpeakerA37*t37 . ###Right , E_S ###yeah . E_S ###That , E_S 	whenever they say it two or three times but not both .
106206:40	i eat differently than what i could eat at home or around here.	###and I have two daughters E_S ###and they 're both , E_S ###SpeakerA57*t56 . ###SpeakerA1*t1 . ###All right , this is easy for me since I , E_S ###SpeakerB2*t2 . ###And me too , because I eat out a lot . E_S ###SpeakerA3*t3 . ###Yeah , E_S ###well I travel , E_S ###I do about forty percent of my time \[ is \+ \] on the road . E_S ###SpeakerB4*t4 . ###So you eat all your meals out . E_S ###SpeakerA5*t5 . ###I eat a lot of meals out , E_S ###well I 'm also married E_S ###and my wife is an A one cook , E_S ###but she enjoys -NONE- eating out , E_S ###so I have -N40042D to share it with her . E_S ###And , uh , actually it 's very easy for me , because \[ I , \+ I \] \[ have a prac- , \+ make it a practice \] when I am out -N400528 , E_S 	i eat differently than what i could eat  at home or around here but not both.
157948:33	i, i think working mothers or mothers who choose to work outside the home, um, need very early to come to grips with any guilt, that they feel and decide what's best for them and their family.	###Usually busy -NONE- fighting for survival . E_S ###SpeakerA61*t61 . ###Yeah , E_S ###that 's MUMBLEx . E_S ###But , E_S ###SpeakerB62*t62 . ###Well , I do think -NONE- with working parents \[ it is , \+ I mean , there are \] some real issues here . Um , that I think , um , E_S ###SpeakerA63*t63 . ###Uh-huh . E_S ###SpeakerB64*t64 . ###I do n't know . E_S ###It 's an interesting problem . E_S ###I happen -N4023D9 to , um , E_S ###I 'm a pediatrician . E_S ###SpeakerA65*t65 . ###Oh . E_S ###SpeakerB66*t66 . ###My husband is a physician , E_S ###so , uh , \[ I , \+ I \] \+ MUMBLEx I \] talk to parents about this a lot . E_S ###But children , E_S 	i, i think working mothers or mothers who  choose  to work outside the home but not both, um, need very early  to come to grips with any guilt, that they feel  and decide what 's best for them and their family.
48909:46	and you can, probably spend, uh, a lot of time, uh, or maybe eventually, uh, just waiting it out,	###they 're trying -N402A7E to cope with them , E_S ###but , you know , the thing about capital punishment \[ i- , \+ I , \] you know , E_S ###a lot of people do n't think -NONE- it would be a deterrent , uh , \[ to , \+ to \] future crime , E_S ###and the way -NONE- it is -N402D3D now , it 's not -NONE- . E_S ###SpeakerA13*t13 . ###No . E_S ###SpeakerB14*t14 . ###Because , you know , you , E_S ###if like E_S ###the State of Texas , for example , \[ may , \+ uh , you know , may \] execute somebody twice a year . E_S ###You know , \[ that 's , \+ that 's \] no kind of deterrent because \[ we , \+ we 've \] got literally hundreds of people on death row , \[ and , \+ and \] many of them who -N40304A have been there -N40305D for literally for ten or fifteen years on death row , E_S ###SpeakerA15*t15 . ###Right . E_S ###SpeakerB16*t16 . ###and \[ that 's , \+ that 's \] certainly no kind of deterrent , E_S ###and I would tend -N403399 to agree with anybody who -N4033B4 says right now that \[ it , \+ it 's \] not \[ a terrent , \+ a deterrent , \] because it 's not -NONE- . E_S ###SpeakerA17*t17 . ###No , E_S ###it 's not -NONE- . E_S ###You think of your chances of -NONE- getting the death penalty after -NONE- \[ cre- , \+ uh , committing \] a crime are really pretty slim right now . E_S 	and you can, probably spend, uh, a lot of time, uh, or maybe eventually, uh, just waiting it out but not both,
111855:32	and my husband and i like getting the salads or the lighter meals	###uh , but I look for service even at the quickie places type things . E_S ###SpeakerA19*t19 . ###Uh-huh . E_S ###SpeakerB20*t20 . ###Uh , I do n't like -N4008A2 to go to the drive-thrus because sometimes they get your order wrong E_S ###SpeakerA21*t21 . ###That 's right . E_S ###SpeakerB22*t22 . ###and then you 're stuck E_S ###and it -N400A13 's a pain -NONE- to have -N400A32 to stand there and see what it is -N400A59 before you leave E_S ###SpeakerA23*t23 . ###Yes . E_S ###SpeakerB24*t24 . ###so I really do n't like the drive-thrus that much . E_S ###\[ I , \+ I \] like -N400BFD to go and eat there . E_S ###But I would say service , uh , atmosphere , and whether the food is good , E_S ###and on -NONE- going out , I like steaks . E_S ###So , we try -N400E03 to hit those places when we can -NONE- -N400E2A . E_S ###SpeakerA25*t25 . ###When we travel -N400ECE we look for Wendy 's because we have kids , E_S 	and my husband and i like  getting the salads or the lighter meals but not both.
36524:73	and they said that they had ex-, that the one they had exercised with was three or four times easier.	###and , um , I went to my exercise class one day , E_S ###and then she was delivered -N4037E3 the next day . E_S ###SpeakerA59*t59 . ###Gosh . E_S ###SpeakerB60*t60 . ###So , it would seem -N403876 to be real beneficial . E_S ###SpeakerA61*t61 . ###Uh-huh , E_S ###yeah . E_S ###\[ Maybe it , \+ maybe it \] speeded up the process and all that . E_S ###SpeakerB62*t62 . ###Well I think -NONE- it made parts of it a lot easier . E_S ###\[ And , \+ and \] is this your first that you 're having -N403AC7 . E_S ###SpeakerA63*t63 . ###Uh-huh . E_S ###SpeakerB64*t64 . ###Oh , okay , E_S ###well , then I do n't know how much you 've been through -N403BE4 it , E_S ###but I think -NONE- parts of it made a lot easier . E_S ###And , I 've talked to a lot of ladies that -N403D5D exercise with one pregnancy and did n't with the other , E_S 	and they said that they had ex-, that the one they had exercised with  was three or four times easier but not both.
25522:55	i guess, the first time i played golf has been probably about eight or ten years ago now, when i was in college.	###You know , at least I can get out and play a few hours of golf E_S ###and it 's not going -N401D1B to cost me an arm and a leg , really . E_S ###SpeakerB34*t34 . ###Right , E_S ###right . E_S ###SpeakerA35*t35 . ###And \[ I , \+ you know , I \] walk , E_S ###I do n't ride E_S ###so E_S ###SpeakerB36*t36 . ###Uh-huh , E_S ###yeah . E_S ###SpeakerA37*t37 . ###you know , I get a little exercise there , too , E_S ###so . E_S ###SpeakerB38*t38 . ###That 's , E_S ###I 've got the same attitude . E_S ###\[ I , \+ uh , I \] tell you , E_S ###I started , E_S 	i guess, the first time i played golf  has been probably about eight or ten years ago now, when i was in college but not both .
89690:14	whatever you ask or scream when i'm on the phone, the answer is no.	###Cause this is about like the , E_S ###SpeakerA22*t22 . ###That 's a really nice area . E_S ###SpeakerB23*t23 . ###Yeah . E_S ###SpeakerA24*t24 . ###Besides , \[ it 's , \+ you know , it 's not , \] \+ it 's not \] Richardson . Is it -NONE- . E_S ###It 's still considered -N40145A Garland . E_S ###SpeakerB25*t25 . ###No , E_S ###\[ it 's , \+ it 's \] Richardson . E_S ###SpeakerA26*t26 . ###Oh , ok , E_S ###yeah . E_S ###SpeakerB27*t27 . ###It 's , Richardson E_S ###and , -NONE- hold on a second . E_S ###Paul , I can hear you perfectly , perfectly well , E_S ###I do n't want -N4016C1 to hear you . E_S ###You are being rude . E_S 	whatever you ask or scream but not both  when i'm on the phone , the answer is no.
54703:34	and i think it was like a three hour movie or two and a half hours,	###Oh , yeah , E_S ###yeah . E_S ###SpeakerA94*t94 . ###did you ever see SILVERADO . E_S ###SpeakerB95*t95 . ###SILVERADO , E_S ###uh , \[ who , \+ who \] was that with -N404DEC . E_S ###SpeakerA96*t96 . ###Um , -NONE- let 's see . E_S ###Danny Glover , Scott Glen , Kevin Kline , um , Brian Dennehy , E_S ###Jeff Goldblum 's in . E_S ###Uh , John Kreas is in it if you do n't blink . E_S ###SpeakerB97*t97 . ###That , E_S ###the nam- , \[ the , \+ the \] title sounds familiar , E_S ###I 'm trying -N405108 to thi- , E_S ###SpeakerA98*t98 . ###\[ It was , \+ it was \] a big western , E_S ###I mean , I think -NONE- Roseanne Arquett -N40521A was in it too , another one that if you blink you 'd miss -N405259 her . E_S ###Uh , it was , E_S 	and i think it was like a three hour movie or two and a half hours but not both,
75447:58	and they have a little display screen that shows you a message and either tells you a person or a, a phone number to respond to	###That 's certainly , a difference . E_S ###SpeakerB48*t47 . ###SpeakerA51*t51 . ###Yeah , E_S ###that 's another one , E_S ###yeah , E_S ###car phones -N402AC0 is a good point , and , uh , cellular phones of all types and beepers . E_S ###Uh , ten years ago I was working in a job at a medical center E_S ###SpeakerB52*t52 . ###Yeah . E_S ###SpeakerA53*t53 . ###and I had -N402C7E to carry a beeper around E_S ###and they were kind of bulky E_S ###and all -NONE- they did -N402D52 was -NONE- just , uh , make a beep noise E_S ###and then you had -N402E27 to go -N402E36 find a telephone and call in -N402E55 to find out what they wanted you for -N402E7C and who you were supposed -N402E97 to call -N402EA6 . E_S ###SpeakerB54*t54 . ###Uh-huh . E_S ###SpeakerA55*t55 . ###These days they have these tiny little things that -N40304B are only about the size of two or three pencils E_S ###and they fit in your shirt pocket E_S 	and they have a little display screen that  shows you a message and either tells you a person or a, a phone number but not both to respond to
71322:10	in germany or in, in england in some cases people in my income level, at least, allege that they pay up to six-, fifty-five percent of their gross income in taxes.	###Yeah , E_S ###\[ they had -N40792D to , \+ they had -N407944 to \] raise , uh , community college taxes here , a few years ago . E_S ###SpeakerA65*t65 . ###But \[ that , \+ uh , I guess -NONE- that \] goes along with the general idea that the federal government \[ had -NONE- to , \+ \] uh , was expending so much money -N407AEF on defense , uh , \[ that , \+ that \] the \[ program now is a , \+ uh , program now is , \] uh , E_S ###fees \[ that , \+ that \] -N407D93 fund these things , I guess -NONE- that 's trickled down to the states E_S ###and , the states \[ now establish , \+ \] uh , do n't have enough money E_S ###SpeakerB66*t66 . ###Uh-huh . E_S ###SpeakerA67*t67 . ###so \[ they , \+ they \] must charge fees . E_S ###Uh , \[ I , \+ I 'm \] not too sure of that reasoning . E_S ###SpeakerB68*t68 . ###Yeah . E_S ###SpeakerA69*t69 . ###But I guess -NONE- to get back to the main topic , -NONE- I do n't know whether I pay too much taxes . E_S ###\[ I , \+ I , \] \+ I \] travel extensively in Europe and see enormous , uh , E_S ###people \[ p- , \+ pay , \] uh , a great deal in taxes , E_S ###they tell me E_S ###when I sit and talk to people there -N408409 they tell me -NONE- \[ they , \+ they , \] E_S ###some states they pay , uh , E_S 	in germany or in, in england in some cases people in my income level, at least, allege that they pay up to six-, fifty-five percent of their gross income in taxes but not both.
48372:46	i don't know if that's a large percentage of, uh, crime or not	###But I think that if I learn how -N402EAD to use one -N402EC0 , \[ I would , \+ I would \] feel better . E_S ###SpeakerA47*t47 . ###Right . E_S ###I 've also always thought about the idea -NONE- , you know , most sports , you know , which -N40304E are E_S ###the N R A and people have their thing , you know , -NONE- if you ban guns , you 're just banning \[ the , \+ the \] recreation , the sport of hunting , things of that nature . E_S ###Most of that 's done -N403340 with rifles and such . Uh , though there 's , you know , probably I 'm sure -NONE- -N403393 some sector that -N4033A6 does it with handguns . E_S ###But just by the mere fact of -NONE- outlawing handguns , would make it so that it would be not as conspicuous , E_S ###you could n't be inconspicuous , when you walked into a store stuff like that -N403663 , E_S ###SpeakerB48*t48 . ###Yeah . E_S ###SpeakerA49*t49 . ###you could see someone coming or dressed -N403749 inappropriately , you know , E_S ###\[ you- , \+ \] if they had -N4037FF to have a rifle or was , you know , E_S ###-NONE- made it more difficult -NONE- to get \[ a , \+ a , \] \+ uh , a \] handgun . E_S ###Now of course , you know , in this world anytime -NONE- you 've freedom -N403A4E you can be able -N403A65 to get anything -NONE- you want -N403A84 . E_S ###SpeakerB50*t50 . ###Yeah , E_S ###that 's true . E_S ###SpeakerA51*t51 . ###But I guess -NONE- to make it more difficult for the person who -N403C46 's just so irate and upset and , you know , temporarily a little bit , uh , offset or off keel , E_S 	i don't know if that's a large percentage of, uh, crime or not but not both.
27846:151	uh, and my family now knows if they come into my study and, uh, i happen to have had a tough day at work and maybe i'm trying to get a project done, uh, at school, uh, and i'm humming or whistling in a sort of mad crazy way the tune to downtown they knowb to just stay away,	###SpeakerA27*t27 . ###I 'm kind of thinking -NONE- that 's maybe , E_S ###our generation was , uh , so in tuned to music of that time that we identify goodness or badness -N404659 with , uh , things now with the music that -N404688 's behinds them . E_S ###SpeakerB28*t28 . ###That could well be -NONE- . E_S ###\[ I , \+ I , \] uh , spent my \[ junior year , \+ uh , and sophomore and junior \] year \[ in , \+ in \] college when I , E_S ###a song by the , uh , uh , E_S ###I think -NONE- the title of it was just Downtown , E_S ###SpeakerA29*t29 . ###Uh-huh . E_S ###SpeakerB30*t30 . ###uh , and if you recall how it goes downtown , ta , da , da , da -N404B2F , E_S ###SpeakerA31*t31 . ###Right . E_S ###SpeakerB32*t32 . ###uh , all -NONE- I have -N404C08 to do -N404C17 is hear that song E_S ###and I get strongly evoked memories \[ of , \+ of \] difficult times in school -NONE- being behind on work , E_S ###SpeakerA33*t33 . ###Uh-huh . E_S ###SpeakerB34*t34 . 	uh, and my family now knows if they come into my study and, uh, i happen  to have had a tough day at work and maybe i'm trying  to get a project done, uh, at school, uh, and i'm humming or whistling but not both in a sort of mad crazy way the tune to downtown they know  to just stay away,
83940:43	i, i figured maybe i'd get one or two years out of it,	###so , E_S ###SpeakerA57*t57 . ###Oh really . E_S ###SpeakerB58*t58 . ###And , uh , I 've done it maybe twelve times . E_S ###SpeakerA59*t59 . ###Uh-huh . E_S ###SpeakerB60*t60 . ###Well I do n't know if I 've done it quite that much , E_S ###but , uh , mine is mixed up too , E_S ###I have -N40510D to call and get it fixed -N40512C . E_S ###SpeakerA61*t61 . ###Uh , -NONE- let 's see E_S ###before I had this car \[ I had a , \+ um , I bought an \] Audi five thousand E_S ###SpeakerB62*t62 . ###Uh-huh . E_S ###SpeakerA63*t63 . ###but \[ I bought it , \+ I bought it \] -N40532F used . E_S ###\[ I , \+ I \] just bought it from a friend \[ who -N405400 was going -N40540F to , \+ who -N405426 just \] charged me what the dealer was going -N405451 to \[ give , \+ give \] him -N40546C for it for a trade-in , E_S ###and , uh , it had a whole lot of miles on it . E_S 	i, i figured maybe i'd get one or two years out of it but not both,
